#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15F02: Bad Bear, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bad Bear (15F02) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 4928 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:02:42 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,Dec 29,14,3.0,Jan 30,19,4.3,Mar 01,27,7.0,Mar 31,29,9.4,Apr 28,0,0.0,,,
1962,Jan 02,34,9.6,Jan 30,39,11.8,Feb 28,43,13.4,Mar 29,46,16.1,Apr 30,0,0.0,,,
1963,Dec 30,0,0.0,Feb 05,11,3.4,Mar 03,0,0.0,Mar 31,0,0.0,Apr 30,0,0.0,,,
1964,Dec 30,18,3.2,Feb 01,52,12.3,Feb 28,39,12.1,Mar 27,53,17.2,May 01,18,7.8,,,
1965,Jan 06,45,11.3,Jan 29,77,19.9,Feb 26,58,21.6,Mar 29,60,23.0,Apr 30,27,12.2,,,
1966,Dec 30,17,3.7,Jan 31,33,8.5,Mar 01,39,11.8,Mar 29,27,9.8,Apr 28,0,0.0,,,
1967,Dec 29,14,3.2,Jan 30,29,8.3,Feb 27,32,11.9,Mar 29,31,9.7,May 01,18,6.2,,,
1968,Dec 29,13,3.3,Jan 31,27,5.5,Feb 28,24,7.5,Mar 29,13,5.6,Apr 30,0,0.0,,,
1969,Jan 01,,7.3,Jan 31,60,14.7,Feb 28,58,20.0,Apr 01,35,14.8,Apr 30,0,0.0,,,
1970,Dec 31,14,3.0,Jan 30,38,12.4,Mar 02,42,14.6,Mar 30,36,14.9,Apr 30,23,10.6,,,
1971,Dec 29,34,8.2,Feb 01,47,15.2,Mar 01,58,18.2,Mar 30,47,18.5,Apr 30,17,7.3,,,
1972,Dec 29,42,11.0,Feb 01,63,21.1,Feb 29,66,23.2,Mar 30,54,23.9,Apr 26,37,17.3,,,
1973,Jan 02,17,4.0,Jan 29,27,6.6,Feb 28,26,8.8,Mar 30,21,7.2,May 02,0,0.0,,,
1974,Dec 27,35,7.8,Jan 30,46,14.2,Feb 26,60,18.8,Mar 29,53,20.1,Apr 29,22,8.9,,,
1975,Jan 03,24,6.1,Jan 29,29,9.3,Feb 28,43,15.0,Apr 02,53,20.8,Apr 29,43,16.4,,,
1976,Dec 29,23,5.4,Jan 27,45,11.8,Mar 02,57,17.0,Mar 31,51,18.7,Apr 29,26,11.2,,,
1977,Jan 04,9,0.9,Jan 27,8,1.6,Feb 28,9,1.9,Mar 31,13,4.1,Apr 29,0,0.0,,,
1978,Dec 28,30,7.7,Feb 02,43,12.7,Feb 27,47,15.9,Mar 31,30,12.4,Apr 27,10,4.0,,,
1979,Dec 27,20,4.4,Jan 30,33,8.3,Feb 27,42,11.5,Mar 29,27,9.9,Apr 30,0,0.0,,,
1980,Dec 28,21,4.2,Jan 28,40,11.1,Feb 28,34,11.8,Apr 01,38,15.1,May 01,0,0.0,,,
1981,Jan 02,11,3.7,Jan 30,21,5.0,Feb 26,20,6.6,Mar 31,12,4.0,May 01,0,0.0,,,
1982,Dec 28,32,5.4,Jan 29,50,12.5,Mar 01,43,15.9,Mar 31,48,15.9,May 03,18,8.8,,,
1983,Dec 29,31,7.1,Jan 31,38,10.6,Feb 28,43,14.5,Mar 30,38,14.0,Apr 29,14,6.0,,,
1984,Dec 29,42,9.0,Jan 30,41,12.4,Mar 01,49,15.2,Mar 30,39,14.6,May 01,13,5.8,,,
1985,Dec 27,33,9.1,Feb 01,34,10.2,Feb 27,43,12.7,Mar 28,51,15.7,Apr 26,10,3.4,,,
1986,Dec 30,20,4.9,Jan 30,27,8.1,Mar 03,45,17.8,Apr 01,30,12.0,May 01,0,0.0,,,
1987,Dec 31,12,2.7,Jan 29,24,5.7,Feb 27,25,7.4,Apr 01,11,4.0,May 01,0,0.0,,,
1988,Dec 28,11,1.9,Feb 01,30,6.9,Feb 29,26,8.2,Mar 31,25,9.3,Apr 29,0,0.0,,,
1989,Dec 28,29,6.4,Feb 01,41,12.3,Mar 01,42,15.2,Mar 30,39,17.1,May 01,0,0.0,,,
1990,Dec 28,4,0.9,Feb 01,26,5.3,Mar 01,32,9.5,Mar 28,20,7.7,May 01,0,0.0,,,
1991,Jan 02,19,4.4,Feb 01,26,7.6,Feb 27,19,6.8,Mar 29,24,8.9,May 01,0,0.0,,,
1992,Dec 30,12,2.8,Jan 30,13,3.7,Feb 28,14,4.5,Apr 01,0,0.0,Apr 30,0,0.0,,,
1993,Dec 30,33,6.3,Jan 29,42,12.5,Feb 26,41,12.2,Mar 31,31,13.3,Apr 29,13,6.4,,,
1994,Dec 29,14,3.6,Feb 01,26,6.9,Mar 02,38,11.5,Apr 01,22,7.6,May 02,0,0.0,,,
1995,Jan 03,25,7.4,Feb 01,29,10.0,Mar 01,28,10.3,Mar 31,29,11.1,Apr 28,1,0.4,,,
1996,Jan 03,13,3.2,Feb 01,45,11.0,Mar 01,37,12.1,Apr 01,34,12.8,May 01,0,0.0,,,
1997,Jan 07,46,17.1,Jan 29,64,19.6,Feb 28,59,19.5,Apr 02,50,21.2,May 02,21,9.8,,,
1998,Dec 29,11,2.9,Jan 29,43,12.5,Feb 26,47,14.9,Mar 31,35,13.7,May 02,0,0.0,,,
1999,Dec 30,30,6.9,Feb 01,47,12.4,Mar 01,64,19.4,Apr 01,49,19.5,Apr 30,23,9.5,,,
2000,Jan 03,22,3.9,Jan 31,33,9.6,Feb 29,31,10.2,Mar 29,32,13.0,May 01,0,0.0,,,
2001,Jan 02,26,6.1,Feb 01,27,7.4,Mar 01,25,7.1,Apr 02,5,1.5,May 01,0,0.0,,,
2002,Jan 02,33,9.1,Feb 01,46,13.2,Mar 01,41,13.5,Apr 01,40,15.5,May 01,1,0.4,,,
2003,Jan 02,25,4.2,Jan 30,13,4.3,Feb 28,16,5.3,Apr 01,12,4.7,Apr 30,10,0.1,,,
2004,Dec 30,48,9.2,Jan 30,54,13.4,Feb 25,42,14.8,Apr 01,21,8.9,Apr 30,0,0.0,,,
2005,Dec 30,17,4.7,Jan 31,18,5.5,Mar 01,18,6.3,Mar 31,15,4.6,Apr 29,0,0.0,,,
2006,Dec 29,15,5.0,Jan 31,51,12.2,Feb 28,41,13.3,Mar 29,42,16.1,Apr 28,5,1.9,,,
2007,Dec 28,18,5.6,Jan 31,26,7.1,Feb 28,36,9.6,Mar 29,11,4.1,Apr 30,0,0.0,,,
2008,Dec 28,27,4.8,Jan 31,61,12.4,Feb 28,44,15.3,Mar 31,48,18.0,Apr 30,21,9.9,,,
2009,Dec 29,31,6.5,Jan 30,28,9.3,Mar 02,24,8.3,Mar 31,27,9.9,Apr 29,0,0.0,,,
2010,Dec 29,18,3.4,Jan 29,33,9.0,Feb 26,36,11.0,Mar 31,26,8.6,Apr 29,4,0.6,May 28,0,0.0
2011,Dec 31,38,7.7,Jan 31,30,10.1,Feb 28,34,10.5,Mar 31,39,14.5,Apr 29,26,9.7,,,
2012,Dec 30,9,2.6,Jan 31,36,9.6,Feb 28,40,11.3,Mar 29,30,11.5,May 01,0,0.0,,,
2013,Dec 28,13,2.6,Jan 31,20,4.8,Feb 28,25,5.7,Mar 29,10,3.5,Apr 30,0,0.0,,,
2014,Dec 30,8,2.0,Jan 31,22,4.7,Feb 28,30,10.7,Mar 31,27,10.1,Apr 30,0,0.0,,,
2015,Dec 30,25,6.4,Feb 02,28,7.8,Feb 27,18,6.6,Mar 31,0,0.0,Apr 30,0,0.0,,,
2016,Dec 30,32,8.3,Jan 29,39,12.2,Feb 29,30,10.9,Mar 31,20,8.2,Apr 29,0,0.0,,,
2017,Dec 29,32,7.5,Jan 31,43,13.3,Feb 28,46,15.2,Mar 31,31,12.3,Apr 28,3,1.3,,,
2018,Dec 29,10,1.7,Jan 31,24,5.6,Feb 28,33,7.4,Mar 30,26,9.2,Apr 30,0,0.0,,,
2019,Dec 28,21,4.7,Jan 31,25,7.3,Feb 28,64,17.3,Mar 29,39,15.4,Apr 30,0,0.0,,,
2020,Dec 31,14,3.5,Jan 31,36,10.4,Feb 28,40,13.5,Mar 30,32,12.3,,,,,,
2021,Dec 31,26,6.5,Jan 29,38,8.7,Mar 01,55,14.5,Mar 30,35,12.5,Apr 30,0,0.0,,,
2022,Dec 30,30,5.5,Jan 31,32,9.8,Feb 28,28,9.7,Mar 31,9,4.3,Apr 29,0,0.0,,,
2023,Dec 28,24,5.7,Jan 31,27,7.9,Feb 28,43,10.6,Mar 30,50,14.7,Apr 28,26,10.2,,,
2024,,,,,,,,,,,,,,,,,,
