#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 50N05: Tokositna Valley, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Tokositna Valley (50N05) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 850 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:58:04 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1980,,,,Feb 06,66,17.2,Feb 29,58,18.0,Mar 25,63,18.9,Apr 29,48,15.8,,,
1981,,,,Mar 01,39,9.0,May 01,42,11.0,Jul 01,46,13.0,Apr 27,33,11.0,,,
1982,,,,Jan 26,25,6.0,Mar 01,23,6.0,Mar 26,48,10.6,Apr 26,38,11.4,,,
1983,,,,Jan 28,44,15.0,Feb 24,61,16.2,Mar 29,48,16.3,Apr 27,47,16.5,,,
1984,,,,Jan 27,44,14.1,Feb 28,66,17.2,Mar 28,57,17.7,Apr 25,52,17.7,,,
1985,,,,Jan 28,43,10.8,Mar 04,69,15.9,Mar 25,75,20.2,May 01,60,21.6,,,
1986,,,,Jan 27,21,5.2,Feb 27,29,7.2,Mar 31,24,6.7,Apr 28,18,5.6,,,
1987,,,,Jan 27,62,18.0,Feb 27,67,20.8,Mar 30,62,22.0,Apr 27,47,19.0,,,
1988,,,,Jan 26,45,12.2,Mar 01,67,18.4,Mar 28,62,19.2,Apr 27,44,17.2,,,
1989,,,,Feb 02,45,11.9,Feb 26,58,15.1,Mar 29,60,16.8,Apr 27,31,13.3,,,
1990,,,,Jan 29,82,23.8,May 01,104,26.7,Mar 26,96,30.7,Apr 26,56,23.0,,,
1991,,,,Mar 01,50,13.1,May 01,45,13.6,Mar 30,64,18.6,,,,,,
1992,,,,Mar 01,59,15.0,May 01,65,17.4,Mar 30,65,20.2,,,,,,
1993,,,,Mar 01,105,26.5,Mar 01,91,28.3,Mar 29,91,32.3,,,,,,
1994,,,,Mar 01,63,17.3,Feb 19,65,19.5,Mar 31,83,23.6,Apr 29,65,24.7,,,
1995,Dec 31,62,13.5,Jan 28,63,14.4,Feb 28,51,16.1,Mar 28,52,16.4,Apr 28,28,12.6,,,
