#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 07E27: Onion Gulch, WY
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Onion Gulch (07E27) 
# Wyoming  SNOW COURSE/AERIAL MARKER Site - 8780 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:05:50 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1956,,,,Feb 03,38,8.9,Feb 29,41,9.8,Apr 02,37,11.5,Apr 29,29,7.2,,,
1957,,,,Feb 03,30,6.8,Mar 04,34,6.8,Apr 03,40,8.5,May 01,28,8.3,,,
1958,,,,Feb 07,28,5.2,,,,Apr 03,33,7.9,May 02,37,10.9,,,
1959,,,,Feb 01,30,7.3,Mar 05,39,9.6,Apr 01,40,10.4,Apr 30,40,12.4,,,
1960,,,,Jan 27,21,5.2,Mar 02,29,5.7,Mar 25,31,8.1,Apr 28,18,5.2,,,
1961,,,,Feb 01,19,4.3,Mar 02,27,5.4,Mar 24,30,7.4,Apr 26,36,9.3,,,
1962,,,,Jan 26,41,10.6,Mar 01,47,12.7,Apr 01,52,14.0,Apr 27,36,11.4,,,
1963,,,,Feb 03,26,5.4,Mar 03,36,8.8,Apr 02,29,8.2,Apr 26,29,9.5,,,
1964,,,,Feb 01,29,4.9,Feb 29,35,8.3,Mar 25,39,9.5,Apr 24,43,12.6,,,
1965,,,,Jan 27,36,7.0,Feb 25,42,11.2,Mar 26,44,12.2,May 01,37,12.2,,,
1966,,,,Feb 01,15,2.4,Mar 01,20,3.7,Apr 03,17,3.7,May 02,25,8.0,,,
1967,,,,Feb 01,30,6.4,Mar 01,35,9.2,Apr 02,39,11.4,May 03,52,14.7,,,
1968,,,,Feb 01,28,7.1,Mar 02,36,8.7,Mar 29,37,9.9,Apr 30,38,11.0,,,
1969,,,,Jan 28,27,5.8,Feb 26,28,6.5,Mar 29,32,7.7,Apr 29,23,5.2,,,
1970,,,,Jan 29,37,7.9,Feb 26,35,8.1,Mar 31,46,10.5,Apr 29,49,13.6,,,
1971,,,,Jan 28,26,6.0,Feb 25,36,7.7,Mar 30,39,10.7,Apr 28,48,13.0,,,
1972,,,,Jan 27,40,9.9,Feb 29,41,11.4,Mar 31,48,12.9,Apr 27,47,14.8,,,
1973,,,,Jan 31,22,4.7,Mar 02,25,5.1,Mar 29,37,7.7,May 01,43,11.8,,,
1974,,,,Jan 31,24,4.5,Feb 28,26,5.6,Mar 28,31,8.1,May 01,21,6.0,,,
1975,,,,Jan 30,33,6.6,Feb 27,32,7.4,Mar 27,43,9.9,Apr 28,45,12.5,,,
1976,,,,Jan 29,34,9.0,Feb 26,37,10.1,Mar 30,50,13.0,Apr 29,47,14.6,,,
1977,,,,Jan 28,25,4.2,Feb 27,27,5.3,Apr 02,42,9.0,May 01,14,5.1,,,
