#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 2D02: Ferguson, BC
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Ferguson (2D02) 
# British Columbia  SNOW COURSE/AERIAL MARKER Site - 2887 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:21 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1938,,,,,,,,,,Mar 27,58,22.7,,,,,,
1939,,,,,,,,,,Mar 26,57,21.5,,,,,,
1940,,,,,,,,,,Mar 24,40,16.0,,,,,,
1941,,,,,,,,,,Mar 29,27,10.1,,,,,,
1942,,,,,,,,,,Mar 29,29,5.6,,,,,,
1943,,,,,,,,,,Mar 29,57,15.5,,,,,,
1944,,,,,,,,,,Mar 30,45,14.5,,,,,,
1945,,,,,,,,,,Mar 31,48,19.5,,,,,,
1946,,,,,,,,,,Mar 31,69,31.1,Apr 30,47,22.6,,,
1947,,,,,,,,,,Mar 31,53,26.3,Apr 30,27,14.3,,,
1948,,,,,,,,,,Mar 31,66,22.1,Apr 30,41,18.5,,,
1949,,,,,,,,,,Mar 31,50,21.1,Apr 30,23,11.7,,,
1950,,,,,,,,,,Mar 31,59,22.9,Apr 30,42,18.9,,,
1951,,,,,,,,,,Mar 31,55,23.7,Apr 30,26,12.5,,,
1952,,,,,,,Feb 29,48,15.5,Mar 31,46,19.2,Apr 30,24,12.3,,,
1953,,,,,,,Feb 28,56,19.9,Mar 31,47,19.7,Apr 30,30,13.6,,,
1954,,,,,,,Feb 28,84,27.1,Mar 31,70,29.2,Apr 30,62,29.8,,,
1955,,,,,,,Feb 28,39,13.3,Mar 31,49,19.8,Apr 30,36,17.8,,,
1956,,,,,,,Feb 29,80,22.3,Mar 31,70,29.5,Apr 30,39,20.3,,,
1957,,,,,,,Feb 28,56,17.2,Mar 31,50,23.6,Apr 30,33,17.1,,,
1958,,,,,,,Mar 07,59,20.7,Mar 31,44,19.9,Apr 26,35,16.4,,,
1959,,,,,,,Feb 28,66,21.0,Mar 31,63,25.4,Apr 29,49,22.3,,,
