#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 23B04: Deer Park, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Deer Park (23B04) 
# Washington  SNOW COURSE/AERIAL MARKER Site - 5346 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:07:30 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1949,Jan 04,69,22.5,Feb 01,63,24.2,Feb 26,103,39.9,Mar 31,97,43.1,May 02,69,37.0,,,
1950,Jan 05,58,16.2,Jan 29,66,19.6,Feb 26,86,28.9,Mar 30,98,39.3,May 04,88,40.7,,,
1951,Jan 01,35,12.8,Feb 01,73,25.7,Mar 02,85,34.0,Mar 28,85,37.0,Apr 30,56,26.3,,,
1952,Jan 01,51,14.7,Feb 01,63,20.4,Mar 01,57,22.3,Mar 27,62,25.1,May 04,42,17.3,,,
1953,Jan 10,54,16.6,Feb 01,66,23.9,Feb 28,76,26.8,Mar 31,76,29.2,May 02,59,26.7,,,
1954,,,,Jan 31,84,26.2,Feb 27,101,37.3,Mar 27,95,41.2,Apr 29,85,38.9,,,
1955,,,,,,,Feb 27,56,17.2,Apr 04,70,26.1,May 05,73,30.1,,,
1956,,,,,,,Feb 25,88,32.4,Mar 31,115,44.7,Apr 27,78,39.3,,,
1957,,,,,,,Mar 02,47,14.8,Mar 24,54,18.1,Apr 29,43,16.3,,,
1958,,,,,,,Mar 03,57,23.3,Mar 31,58,24.4,May 03,52,23.1,,,
1959,,,,,,,Mar 06,47,17.6,Apr 02,59,22.3,May 02,44,17.9,,,
1960,,,,Feb 04,30,9.0,Mar 03,52,13.4,Mar 31,57,21.3,,,,,,
1961,,,,Feb 03,41,12.9,Mar 02,64,18.6,Mar 30,67,25.9,,,,,,
1962,,,,Feb 01,32,12.9,Mar 01,39,16.3,Mar 30,44,18.7,,,,,,
1963,,,,Jan 25,27,9.6,Feb 25,13,6.7,Apr 05,38,12.7,,,,,,
1964,,,,Jan 28,61,14.7,Feb 24,57,20.5,Mar 24,89,28.6,Apr 27,63,26.9,,,
