#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 13A05: Marias Pass, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Marias Pass (13A05) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 5250 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:13 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1934,,,,,,,Mar 03,41,13.1,,,,,,,,,
1935,Jan 03,37,4.1,Feb 01,34,12.0,Mar 01,39,8.2,,,,May 01,34,12.9,,,
1936,Jan 01,25,2.2,Feb 01,27,9.9,Mar 03,54,15.0,Mar 30,64,20.4,May 02,11,5.2,,,
1937,Jan 06,30,7.5,Feb 01,40,10.1,Mar 01,52,16.0,Mar 31,48,17.1,May 02,29,14.3,,,
1938,Jan 04,35,9.0,Feb 01,41,12.6,Mar 01,44,15.9,Apr 02,52,18.6,May 02,20,9.8,,,
1939,Jan 04,46,13.3,Feb 01,55,17.3,Mar 03,65,22.1,Apr 01,46,20.1,May 03,5,2.5,,,
1940,Jan 03,6,1.8,Feb 03,12,3.3,Mar 01,45,9.9,Apr 02,30,10.5,May 01,12,5.2,,,
1941,Jan 02,18,5.2,Feb 01,24,7.6,Mar 01,28,8.2,Apr 02,16,6.3,May 01,11,4.9,,,
1942,Jan 03,17,4.5,Feb 03,18,4.9,Mar 02,25,7.0,Apr 01,32,10.3,May 03,0,0.0,,,
1943,Jan 03,36,9.4,Feb 02,54,15.6,Mar 01,62,19.7,Apr 01,67,21.8,May 03,24,12.0,,,
1944,Jan 03,21,3.7,Jan 30,19,4.7,Feb 28,28,7.4,Apr 01,31,9.8,May 03,6,3.0,,,
1945,Jan 01,25,3.9,Feb 01,28,8.0,Feb 28,34,9.5,Apr 01,48,13.7,Apr 30,40,15.0,,,
1946,Jan 01,31,8.0,Feb 01,50,13.2,Feb 27,49,16.8,Mar 31,46,18.1,May 01,20,9.2,,,
1947,Jan 01,50,15.1,Jan 31,63,20.6,Mar 01,64,23.2,Mar 31,46,23.7,May 04,26,13.1,,,
