#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15H02: Fox Creek, NV
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Fox Creek (15H02) 
# Nevada  SNOW COURSE/AERIAL MARKER Site - 6800 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:22 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1932,,,,,,,Mar 08,39,12.7,,,,,,,,,
1933,,,,,,,Mar 06,35,10.8,,,,,,,,,
1934,,,,,,,Mar 03,23,6.3,,,,,,,,,
1935,,,,,,,Mar 01,27,7.7,Mar 31,24,8.4,May 01,9,2.4,,,
1936,,,,,,,Feb 28,48,14.8,Apr 03,44,16.3,May 01,0,0.0,,,
1937,,,,,,,Mar 01,35,10.0,Apr 01,31,13.1,Apr 30,17,5.8,,,
1938,,,,,,,Mar 01,28,8.6,Apr 01,36,12.5,May 01,0,0.0,,,
1939,,,,,,,Feb 28,40,9.7,Apr 01,16,6.2,May 01,0,0.0,,,
1940,,,,,,,Mar 01,23,6.2,Apr 01,10,3.3,May 01,0,0.0,,,
1941,,,,,,,Feb 27,26,8.2,Apr 01,18,8.1,,,,,,
1942,,,,,,,Mar 03,36,10.4,Apr 02,27,9.4,,,,,,
1943,,,,,,,Feb 25,33,11.0,,,,,,,,,
1944,,,,,,,Mar 01,38,10.5,,,,,,,,,
1945,,,,,,,Mar 04,33,8.1,Apr 04,45,13.6,,,,,,
1946,,,,,,,Feb 26,35,10.9,Apr 01,32,10.0,,,,,,
1947,,,,,,,Feb 25,21,6.5,Mar 28,13,4.6,,,,,,
1948,,,,,,,Mar 03,33,9.3,Apr 02,29,10.1,,,,,,
1949,,,,,,,Feb 25,48,14.9,Mar 29,42,15.0,,,,,,
1950,,,,,,,Feb 28,28,9.6,Mar 31,35,13.2,,,,,,
1951,,,,,,,Feb 27,32,10.0,Mar 29,25,9.6,,,,,,
1952,,,,,,,Feb 29,50,15.8,Mar 28,61,21.2,,,,,,
1953,,,,,,,,,,Mar 20,31,10.0,,,,,,
1954,,,,,,,,,,Mar 29,18,6.2,,,,,,
