#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER BGH: Bighorn Plateau, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bighorn Plateau (BGH) 
# California  SNOW COURSE/AERIAL MARKER Site - 11350 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:07:06 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1949,,,,,,,,,,Mar 29,43,13.2,,,,,,
1950,,,,,,,,,,Mar 30,72,21.0,,,,,,
1951,,,,,,,,,,Mar 28,48,17.3,,,,,,
1952,,,,,,,,,,Apr 06,99,43.2,,,,,,
1953,,,,,,,,,,Mar 29,51,16.8,,,,,,
1954,,,,,,,,,,Mar 29,69,22.0,,,,,,
1955,,,,,,,,,,Mar 24,47,14.7,,,,,,
1956,,,,,,,,,,Mar 27,72,33.3,Apr 30,72,33.9,May 31,47,24.0
1957,,,,,,,,,,Mar 30,39,14.3,,,,,,
1958,,,,,,,,,,Mar 26,84,25.9,,,,,,
1959,,,,,,,,,,Mar 25,31,10.3,,,,,,
1960,,,,,,,Mar 06,33,10.1,Apr 03,32,11.8,,,,,,
1961,,,,,,,,,,Mar 25,24,6.0,,,,,,
1962,,,,,,,,,,Mar 25,99,37.4,,,,,,
1963,,,,,,,Mar 07,46,17.8,Mar 25,53,19.7,,,,,,
1964,,,,,,,,,,Mar 27,23,5.1,,,,,,
1965,,,,Jan 28,67,23.4,Feb 25,57,23.0,Mar 28,66,25.8,,,,,,
1966,,,,Jan 26,45,14.7,Feb 26,45,15.1,Mar 26,46,15.7,,,,,,
1967,,,,Jan 28,88,29.6,Feb 27,81,32.1,Mar 25,94,37.1,Apr 29,104,42.0,May 27,73,35.4
1968,,,,Jan 29,33,8.9,,,,Mar 25,47,14.1,,,,,,
1969,,,,Feb 02,107,33.7,,,,Apr 04,124,55.3,May 05,108,53.7,May 29,67,38.4
1970,,,,Feb 07,41,14.0,Mar 07,54,17.7,Mar 26,46,17.0,,,,,,
1971,,,,Feb 05,39,13.7,Mar 05,41,14.9,Mar 24,44,15.7,,,,,,
