#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 49M10: Fishhook Basin, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Fishhook Basin (49M10) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 3300 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:01:38 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1964,,,,Mar 01,38,11.2,May 01,43,12.6,Apr 02,57,15.6,Sep 01,49,17.2,,,
1965,,,,Mar 01,46,13.0,Mar 01,54,15.4,Jul 01,63,19.3,Sep 01,61,21.3,,,
1966,,,,Mar 01,32,6.7,Mar 02,44,9.1,Mar 31,45,12.0,Sep 01,38,13.3,,,
1967,,,,Mar 01,42,10.7,Mar 01,52,13.1,Jul 01,54,16.4,Sep 01,52,18.1,,,
1968,,,,Mar 01,63,18.3,May 01,71,20.7,Apr 03,70,25.6,Sep 01,81,28.3,,,
1969,,,,Mar 01,26,4.7,Mar 03,39,7.1,Apr 02,48,9.7,May 05,36,11.4,,,
1970,,,,Mar 01,28,6.7,Feb 27,38,9.1,Mar 30,58,14.4,Apr 28,55,17.2,,,
1971,,,,Mar 01,85,21.6,Mar 04,94,24.0,Mar 30,77,26.4,Sep 01,84,29.2,,,
1972,,,,Mar 01,64,21.5,Mar 01,71,23.9,Mar 31,88,27.4,Apr 27,87,32.5,,,
1973,,,,Mar 01,54,15.6,May 01,62,18.0,Mar 29,72,22.2,May 03,67,24.0,,,
1974,,,,Mar 01,50,12.2,Feb 28,52,12.6,Apr 03,62,17.6,Apr 29,81,24.0,,,
1975,,,,Mar 01,51,16.3,Feb 28,59,18.7,Mar 28,57,19.0,May 01,79,26.4,,,
1976,,,,Mar 01,43,12.6,Mar 01,48,14.0,Mar 30,67,20.6,Apr 30,59,20.5,,,
1977,,,,Mar 01,53,17.9,Feb 25,60,20.3,Mar 30,84,25.1,Apr 28,83,30.7,,,
1978,,,,Mar 01,26,7.3,Feb 28,35,9.7,Mar 30,35,10.0,Apr 27,31,9.5,,,
