#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER HS2: Humbug Summit 2, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Humbug Summit 2 (HS2) 
# California  SNOW COURSE/AERIAL MARKER Site - 4850 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:50:57 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1993,Jan 04,,14.8,Jan 27,,25.3,Feb 25,,31.3,Mar 29,,27.5,Apr 27,,16.4,,,
1994,Dec 29,,5.4,Jan 27,,6.3,Feb 23,,14.1,Mar 29,,9.2,,,,,,
1995,Dec 28,,12.0,Feb 02,,27.2,Feb 24,,26.4,Mar 25,,30.8,Apr 26,,22.5,May 30,,0.0
1996,Jan 02,,2.1,Feb 01,,9.5,Feb 26,,9.2,Mar 28,,11.5,Apr 29,,1.5,,,
1997,Jan 06,,0.0,Jan 29,,6.5,Feb 26,,6.9,Mar 27,,3.4,Apr 29,,0.0,,,
1998,,,,Jan 26,,11.0,Feb 26,,28.5,Mar 25,,25.2,,,,Jun 01,,1.6
1999,,,,Jan 27,,4.7,Mar 01,,11.0,Mar 30,,9.2,,,,,,
2000,,,,Jan 26,,6.5,Mar 02,,16.0,Mar 28,,14.0,,,,,,
2001,,,,Jan 30,,6.1,Feb 27,,14.9,Mar 27,,14.0,Apr 25,,5.2,,,
2002,,,,Jan 29,,12.5,Feb 25,,11.2,Mar 27,,13.4,,,,,,
2003,,,,Jan 28,,8.5,Feb 24,,8.8,Mar 24,,4.4,Apr 30,,6.4,May 28,,0.0
2004,,,,Jan 27,,9.7,Feb 24,,14.9,Mar 29,,12.9,Apr 27,,1.9,,,
2005,,,,Jan 31,,14.7,Feb 23,,15.7,Mar 29,,15.3,Apr 25,,7.0,,,
2006,,,,Jan 30,,4.9,Feb 22,,4.7,Mar 28,,13.9,Apr 25,,16.8,,,
2007,,,,Jan 29,,2.5,Feb 27,,6.9,Mar 29,,1.3,Apr 24,,0.0,,,
2008,,,,Jan 30,,13.5,Feb 27,,21.2,Mar 27,,18.2,Apr 30,,5.4,,,
