#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 10G07: Ccc Camp, WY
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Ccc Camp (10G07) 
# Wyoming  SNOW COURSE/AERIAL MARKER Site - 7000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:51 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,Dec 29,24,6.2,Jan 31,36,11.6,Feb 29,54,17.1,Mar 31,71,22.2,,,,,,
1937,Jan 10,17,4.6,Jan 30,22,4.4,Feb 27,35,8.7,Mar 30,36,13.1,,,,,,
1938,Dec 30,19,4.4,Jan 31,30,6.8,Feb 26,31,8.4,Mar 31,42,13.6,,,,,,
1939,,,,Jan 30,29,5.4,Feb 28,36,10.4,Mar 29,22,8.8,,,,,,
1940,Jan 02,9,1.0,Feb 01,26,5.9,Mar 02,28,8.6,Mar 27,24,8.4,,,,,,
1941,Jan 04,24,4.8,Feb 03,26,6.6,Feb 27,31,8.2,Mar 27,23,8.2,,,,,,
1942,,,,Jan 31,24,4.8,Feb 27,29,6.8,Mar 31,26,7.4,,,,,,
1943,Dec 28,33,7.4,Feb 05,51,15.0,Mar 01,46,14.0,Mar 29,50,16.2,,,,,,
1944,Dec 31,16,2.0,Jan 30,21,3.8,Mar 04,28,6.4,Mar 28,40,9.2,Apr 27,13,4.2,,,
1945,Dec 29,34,4.3,Jan 30,27,5.4,Feb 27,36,9.6,Mar 28,41,10.7,Apr 30,22,8.2,,,
1946,Dec 26,24,4.6,Jan 31,33,7.0,Mar 01,39,8.6,Mar 29,33,9.2,,,,,,
1947,Dec 31,25,5.3,Jan 31,38,8.7,Feb 27,38,9.5,Mar 30,33,11.0,Apr 29,18,7.4,,,
1948,Dec 31,16,3.5,Jan 31,25,6.1,Feb 26,34,7.8,Mar 29,35,9.9,,,,,,
1949,Dec 30,27,6.4,Feb 01,35,8.5,Feb 25,43,12.0,Mar 30,39,12.8,,,,,,
1950,Dec 31,18,3.9,Jan 30,46,11.3,Feb 28,43,13.4,Apr 01,49,16.3,,,,,,
