#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 14D06: Cougar Point, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cougar Point (14D06) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 6733 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:51:41 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1986,,,,,,,Feb 25,37,8.6,Mar 31,26,7.2,,,,,,
1987,,,,,,,Mar 02,26,6.1,Mar 27,24,6.6,,,,,,
1988,,,,,,,Mar 01,21,4.8,Mar 31,29,6.0,,,,,,
1989,,,,,,,Feb 25,28,5.8,Mar 31,28,6.7,,,,,,
1990,,,,,,,Mar 01,18,3.5,Mar 29,21,5.8,,,,,,
1991,,,,,,,Feb 27,17,3.1,Mar 28,26,5.5,,,,,,
1992,,,,,,,Feb 28,22,4.5,Mar 31,11,3.8,,,,,,
1993,,,,,,,Feb 27,25,4.5,Mar 27,18,3.9,,,,,,
1994,,,,,,,Mar 01,28,5.3,Mar 31,20,5.7,,,,,,
1995,,,,,,,Feb 27,14,4.1,Mar 27,18,4.9,,,,,,
1996,,,,,,,Feb 28,23,5.2,Mar 28,28,6.8,,,,,,
1997,,,,,,,Feb 26,30,8.0,Mar 28,30,8.3,,,,,,
1998,,,,,,,Feb 25,28,6.0,Mar 31,17,4.9,,,,,,
1999,,,,,,,Feb 25,28,7.5,Mar 31,25,7.9,,,,,,
2000,,,,,,,Mar 02,24,6.4,Mar 30,21,6.6,,,,,,
2001,,,,,,,Mar 01,20,4.5,Mar 27,17,3.5,,,,,,
2002,,,,,,,,,,,,,,,,,,
2003,,,,,,,Feb 27,21,5.0,Mar 27,25,6.3,,,,,,
2004,,,,,,,Feb 27,23,5.5,Mar 30,6,1.7,,,,,,
2005,,,,,,,Mar 02,8,1.5,Mar 31,6,1.3,,,,,,
2006,,,,,,,Feb 28,22,5.9,Mar 28,22,6.1,,,,,,
2007,,,,,,,Feb 27,24,4.7,Mar 28,7,1.1,,,,,,
2008,,,,,,,Feb 28,25,5.9,Mar 28,27,7.0,,,,,,
2009,,,,,,,Mar 04,20,4.3,Apr 01,24,6.7,,,,,,
2010,,,,,,,Feb 25,17,2.9,Apr 01,18,4.6,,,,,,
2011,,,,,,,Mar 01,18,4.1,Mar 30,23,6.4,,,,,,
2012,,,,,,,Feb 29,20,4.5,Apr 02,12,3.4,,,,,,
2013,,,,,,,Feb 27,16,3.5,Mar 29,12,4.4,,,,,,
2014,,,,,,,,,,Apr 01,22,5.6,,,,,,
2015,,,,,,,Mar 04,12,4.5,Mar 31,0,0.0,,,,,,
2016,,,,,,,Mar 02,16,4.9,,,,,,,,,
