#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 06K01: Hoosier Pass, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Hoosier Pass (06K01) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 11400 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:21 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,,,,,,,Mar 30,58,19.7,Apr 30,27,14.0,,,
1937,,,,,,,Feb 26,27,5.4,Apr 01,32,8.2,Apr 30,16,6.0,,,
1938,,,,,,,Mar 01,36,9.2,Apr 01,49,13.5,Apr 29,39,10.2,,,
1939,,,,Feb 01,41,9.2,Mar 01,53,13.6,Mar 28,55,13.7,Apr 27,45,13.0,,,
1940,,,,Jan 31,19,3.3,Feb 29,24,6.2,Mar 29,25,7.0,May 01,20,5.0,,,
1941,,,,Jan 31,24,3.2,Feb 28,27,5.4,Mar 31,42,10.8,Apr 30,41,13.1,,,
1942,,,,Jan 31,33,6.7,Feb 25,40,9.9,Apr 01,46,13.5,Apr 30,45,14.7,,,
1943,,,,Feb 02,37,9.1,Mar 01,41,11.9,Apr 01,47,16.0,Apr 29,24,8.5,,,
1944,,,,Jan 31,18,2.2,Feb 29,24,4.1,Mar 31,36,8.3,May 02,48,14.8,,,
1945,,,,Feb 01,18,3.0,Mar 01,28,6.3,Mar 31,31,8.6,May 01,39,11.7,,,
1946,,,,Feb 01,35,8.1,Mar 01,38,9.2,Apr 01,36,9.9,May 01,22,5.1,,,
1947,,,,Feb 01,30,5.4,Feb 28,45,7.8,Mar 31,47,12.4,Apr 30,43,14.1,,,
1948,,,,Jan 31,33,6.6,Feb 27,43,9.2,Mar 31,56,15.5,Apr 30,42,14.0,,,
1949,,,,Jan 31,35,8.3,Mar 01,39,9.3,Mar 31,49,12.8,Apr 29,31,9.1,,,
1950,,,,Jan 30,27,4.5,Feb 28,38,7.1,Mar 31,39,10.6,May 01,31,10.4,,,
1951,,,,Jan 31,44,10.4,Feb 28,53,14.1,Mar 30,54,17.5,Apr 30,53,16.7,,,
