#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 14A20: Ashley Lake, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Ashley Lake (14A20) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 4000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:57:55 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1981,,,,Jan 29,10,1.8,Feb 25,11,3.1,Mar 31,5,2.0,May 03,0,0.0,,,
1982,Dec 29,15,2.6,Jan 29,27,5.6,Mar 03,24,6.5,Mar 31,26,6.7,Apr 27,15,4.6,,,
1983,Dec 31,15,2.6,Jan 28,17,3.9,Feb 25,17,4.9,Mar 30,13,4.3,,,,,,
1984,Dec 27,16,1.6,Jan 27,14,2.2,Feb 24,15,3.3,Mar 28,14,3.7,Apr 27,0,0.0,,,
1985,Dec 28,22,3.6,Feb 01,22,4.0,Mar 01,27,6.2,Mar 28,26,7.3,Apr 26,6,1.6,,,
1986,Dec 28,13,2.8,Jan 31,20,4.1,Feb 28,29,6.0,Mar 28,20,5.8,,,,,,
1987,,,,,,,,,,,,,,,,,,
1988,Jan 13,13,2.1,Jan 29,13,2.2,Feb 26,18,4.0,Apr 01,15,4.1,May 02,0,0.0,,,
1989,Jan 04,12,1.8,Feb 07,16,4.0,Feb 26,23,5.4,Mar 28,26,7.4,Apr 28,6,1.9,,,
1990,Dec 30,8,1.4,Feb 02,20,3.8,Mar 03,18,4.9,Apr 05,10,3.4,Apr 30,0,0.0,,,
1991,,,,Jan 30,23,5.2,Feb 26,17,5.2,Mar 29,25,6.9,Apr 27,3,1.2,,,
1992,,,,Jan 29,13,3.3,Mar 01,16,4.2,Mar 29,8,2.4,May 05,0,0.0,,,
1993,,,,Jan 27,20,4.7,Feb 26,28,6.6,Mar 29,13,4.2,Apr 26,0,0.0,,,
1994,Jan 05,18,3.2,Feb 02,15,4.1,Mar 02,20,4.8,Mar 23,16,4.8,May 04,0,0.0,,,
1995,Jan 08,12,2.4,Jan 31,13,3.4,Feb 25,11,3.6,Mar 28,11,3.5,Apr 30,0,0.0,,,
1996,Dec 30,7,1.8,Feb 06,19,4.9,Feb 27,19,5.6,Mar 26,22,6.7,Apr 30,1,0.3,,,
1997,Jan 01,,5.8,Jan 28,34,9.4,Feb 25,34,9.3,Apr 01,32,10.5,Apr 29,20,8.0,,,
1998,Dec 31,6,1.3,Jan 27,12,2.7,Feb 24,13,3.1,Mar 28,10,2.8,Apr 28,0,0.0,,,
1999,Jan 01,,2.6,Jan 26,19,4.5,Feb 23,22,4.8,Mar 23,16,4.6,Apr 27,0,0.0,,,
2000,Dec 29,8,1.6,Jan 25,18,4.4,Feb 29,16,3.9,Mar 28,14,3.7,Apr 29,0,0.0,,,
2001,Jan 01,12,2.2,Jan 30,13,2.8,Feb 27,22,4.4,Mar 27,14,4.0,May 01,0,0.0,,,
2002,Jan 02,11,2.0,Jan 29,14,3.0,Feb 26,15,3.9,Mar 26,24,6.1,Apr 30,0,0.0,,,
2003,Dec 28,5,0.7,Jan 28,9,1.8,Feb 25,12,2.2,Apr 01,10,2.8,Apr 29,0,0.0,,,
2004,Jan 01,11,2.4,Jan 27,21,3.9,Feb 24,17,4.4,Mar 30,10,3.2,Apr 27,0,0.0,,,
2005,Dec 28,4,0.7,Feb 01,6,1.5,Mar 01,5,1.6,Mar 29,5,1.4,Apr 26,0,0.0,,,
2006,,,,Feb 03,19,4.5,Feb 28,20,5.2,Apr 04,12,3.5,May 02,0,0.0,,,
2007,Dec 28,12,2.4,Jan 30,15,3.1,Feb 27,19,4.9,Mar 27,6,1.6,May 01,0,0.0,,,
2008,Jan 02,14,2.7,Feb 05,24,5.7,Mar 04,24,6.6,Apr 01,22,6.6,Apr 29,8,2.6,,,
2009,Dec 30,19,3.2,Jan 28,22,4.8,Feb 26,25,5.7,Mar 29,22,6.2,Apr 29,0,0.0,,,
2010,Dec 29,5,0.9,Jan 27,9,2.1,Feb 24,11,2.6,Mar 30,2,0.6,Apr 29,0,0.0,,,
2011,Dec 29,25,2.8,Jan 27,18,4.8,Mar 03,26,6.8,Mar 30,22,7.0,Apr 29,5,1.8,,,
2012,Dec 28,2,0.5,Jan 27,10,1.4,Feb 28,11,2.4,Mar 30,6,2.1,Apr 26,0,0.0,,,
