#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 13F09: Swede Peak (Disc), ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Swede Peak (disc) (13F09) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 7640 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:05:16 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1958,Jan 07,21,4.8,Jan 30,41,8.5,Feb 28,48,13.0,Mar 27,58,17.8,May 07,42,17.2,,,
1959,Dec 24,9,1.4,Jan 23,22,4.0,Mar 02,44,12.2,Mar 26,40,12.0,May 01,18,6.8,,,
1960,,,,Jan 29,25,5.5,Mar 04,37,10.1,Mar 30,36,10.8,Apr 24,18,6.6,,,
1961,Dec 30,21,5.7,Feb 01,29,7.7,Feb 28,40,10.0,Mar 27,43,12.1,Apr 27,28,9.6,Nov 01,,0.0
1962,Jan 03,28,7.3,Jan 27,39,10.3,Feb 25,61,16.3,Mar 27,62,19.5,Apr 25,29,11.0,Nov 01,,0.0
1963,Dec 30,21,5.1,Jan 28,44,9.3,Feb 25,36,9.4,Mar 29,43,12.3,Apr 26,45,14.5,Nov 01,,0.0
1964,Jan 03,27,6.9,Jan 30,45,10.8,Feb 25,40,11.3,Mar 30,48,14.4,Apr 27,41,14.7,Nov 01,,0.0
1965,Jan 05,86,22.3,Jan 31,78,25.9,Feb 23,71,26.4,Mar 24,69,27.6,Apr 30,58,26.6,Nov 01,,9.0
1966,Dec 28,37,6.3,Jan 28,44,11.8,Feb 25,44,12.5,Mar 31,43,14.3,Apr 27,27,10.6,Nov 01,,0.0
1967,Dec 29,31,8.2,Jan 27,68,17.1,Feb 28,59,19.8,Mar 28,64,22.9,Apr 27,70,25.6,Nov 01,,2.5
1968,Dec 28,23,4.4,Feb 04,47,9.3,Feb 27,42,12.1,Mar 27,46,13.8,Apr 26,26,9.5,Nov 01,,0.0
1969,Jan 01,,8.7,Jan 29,95,22.5,Feb 27,102,29.4,Mar 25,83,30.1,Apr 28,48,23.2,Nov 01,,0.0
1970,Jan 01,,4.0,Jan 26,45,9.0,Feb 26,41,11.9,Mar 26,48,15.8,Sep 01,,15.0,Nov 01,,0.0
1971,Jan 01,,11.5,Jan 29,65,20.8,Feb 26,70,21.9,Mar 29,79,28.0,May 03,48,20.8,Nov 01,,2.5
