#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 20B08: Jump-Off (Disc), WA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Jump-off (disc) (20B08) 
# Washington  SNOW COURSE/AERIAL MARKER Site - 4450 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:05:03 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1959,,,,Feb 02,11,3.6,Mar 02,19,6.4,Mar 31,20,7.8,Apr 28,0,0.0,,,
1960,,,,Feb 02,23,3.2,Mar 01,25,5.4,Apr 01,11,4.2,May 02,10,3.6,,,
1961,,,,Feb 01,14,3.0,Mar 01,18,5.2,Mar 31,22,7.8,May 01,0,0.0,,,
1962,,,,Feb 02,10,3.2,Mar 01,28,7.2,Apr 02,21,7.6,Apr 30,0,0.0,,,
1963,,,,Jan 28,0,0.0,Feb 25,0,0.0,Mar 25,0,0.0,Apr 26,0,0.0,,,
1964,,,,Jan 27,25,6.4,Feb 24,21,6.4,Mar 24,27,8.4,Apr 30,0,0.0,,,
1965,,,,Jan 28,27,7.4,Feb 25,24,9.6,Mar 29,20,7.6,Apr 26,0,0.0,,,
1966,,,,Jan 27,28,8.0,Mar 01,34,10.6,Mar 30,28,10.8,Apr 26,0,0.0,,,
1967,,,,Jan 30,6,2.4,Feb 27,7,2.4,Mar 31,19,3.2,Apr 27,20,6.6,,,
1968,,,,Feb 01,34,8.0,Feb 26,23,9.2,Mar 27,8,3.0,Apr 30,0,0.0,,,
1969,,,,Jan 28,40,9.8,Feb 26,50,15.4,Mar 28,30,12.8,Apr 28,10,4.2,,,
1970,,,,Jan 28,47,10.2,Feb 25,39,12.4,Mar 30,29,12.0,Apr 28,16,7.8,,,
1971,,,,Jan 27,34,11.4,Feb 26,20,7.0,Mar 29,33,11.2,Apr 27,18,7.4,,,
1972,,,,Jan 27,50,15.0,Feb 28,40,15.8,Mar 29,25,12.6,Apr 26,15,8.0,,,
1973,,,,Jan 31,20,6.0,Feb 27,21,7.2,Mar 28,16,6.0,Apr 26,0,0.0,,,
1974,,,,Feb 01,41,11.8,Feb 25,41,13.6,Mar 26,36,12.8,Apr 29,10,4.6,,,
1975,,,,Jan 27,27,7.4,Feb 27,33,11.2,Mar 26,37,13.4,Apr 28,21,8.2,,,
1976,,,,Jan 26,12,3.4,Feb 25,21,5.6,Mar 29,22,7.6,Apr 30,5,2.0,,,
1977,,,,Jan 27,0,0.0,Feb 25,0,0.0,Mar 31,5,1.6,Apr 28,0,0.0,,,
1978,,,,Jan 30,37,10.2,Feb 28,45,14.0,Mar 29,25,10.8,Apr 28,13,5.2,,,
1979,,,,Jan 29,24,5.4,Feb 26,38,11.0,Mar 28,28,9.0,Apr 26,7,3.0,,,
1980,,,,Jan 30,34,8.4,Feb 26,37,12.0,Mar 27,30,10.6,Apr 29,0,0.0,,,
1981,,,,Jan 28,9,1.2,Feb 24,8,1.8,Mar 30,3,1.4,Apr 29,0,0.0,,,
1982,,,,Jan 26,30,8.4,Feb 25,27,9.2,Mar 29,26,8.6,Apr 28,8,2.8,,,
1983,,,,,,,,,,,,,,,,,,
