#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 10J10: Lakefork #1, UT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lakefork #1 (10J10) 
# Utah  SNOW COURSE/AERIAL MARKER Site - 10100 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:34 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1931,,,,,,,,,,Mar 28,24,5.1,,,,,,
1932,,,,,,,,,,Mar 28,49,9.2,,,,,,
1933,,,,,,,,,,Mar 27,31,8.0,,,,,,
1934,,,,,,,,,,Mar 28,20,3.8,,,,,,
1935,,,,,,,,,,Mar 26,38,10.0,,,,,,
1936,,,,,,,,,,Mar 31,69,10.9,,,,,,
1937,,,,,,,,,,Mar 25,50,13.9,,,,,,
1938,,,,,,,,,,Mar 29,44,12.3,,,,,,
1939,,,,,,,,,,Mar 22,27,7.6,,,,,,
1940,,,,,,,,,,Mar 26,23,5.8,,,,,,
1941,,,,,,,,,,Mar 29,42,12.2,,,,,,
1942,,,,,,,,,,Mar 26,58,14.4,,,,,,
1943,,,,,,,,,,Mar 27,51,14.5,,,,,,
1944,,,,,,,,,,Mar 29,56,14.7,,,,,,
1945,,,,,,,,,,Mar 27,46,11.6,,,,,,
1946,,,,,,,,,,Mar 21,46,12.8,,,,,,
1947,,,,,,,,,,Mar 27,46,15.8,,,,,,
1948,,,,,,,,,,Mar 26,44,12.2,,,,,,
1949,,,,,,,,,,Mar 22,53,16.0,,,,,,
1950,,,,,,,Mar 07,48,12.9,Mar 29,56,16.6,,,,,,
1951,,,,Jan 31,31,7.5,Mar 08,51,11.4,Mar 29,40,11.3,,,,,,
1952,,,,Feb 01,48,13.5,,,,Mar 26,73,21.6,Apr 29,46,14.6,,,
1953,,,,Jan 28,24,5.7,Mar 02,34,7.3,Mar 30,37,9.5,May 01,21,5.5,,,
1954,,,,Jan 28,34,6.6,Feb 26,37,9.7,Apr 03,45,12.8,May 04,23,8.7,,,
1955,,,,Jan 31,29,7.5,Feb 25,39,9.8,Apr 01,47,13.7,May 04,33,12.3,,,
1956,,,,Jan 31,53,13.2,Feb 29,50,15.0,Mar 27,46,15.3,Apr 28,42,13.8,,,
1957,,,,Feb 01,32,6.7,Feb 27,38,8.3,Mar 29,30,9.5,May 01,43,12.3,May 27,28,9.7
1958,,,,Feb 01,34,8.2,Feb 28,36,9.2,Mar 25,51,12.0,Apr 30,47,13.5,,,
1959,,,,Jan 28,15,3.2,Feb 26,35,8.6,Mar 28,34,8.0,Apr 27,24,8.9,,,
1960,,,,Jan 28,26,4.6,Feb 27,31,7.2,Mar 25,28,7.7,Apr 29,26,5.7,,,
1961,,,,Jan 26,14,2.8,Feb 25,18,3.6,Mar 31,33,8.0,Apr 27,22,7.3,Jun 02,0,0.0
1962,,,,Jan 31,37,8.1,Feb 23,59,14.3,Mar 27,61,18.7,Apr 26,39,14.6,May 25,17,5.7
1963,,,,Jan 28,3,0.4,Feb 25,18,4.5,Mar 29,29,6.9,Apr 26,38,10.5,May 31,0,0.0
1964,,,,Jan 29,23,5.3,Feb 29,23,5.7,Mar 26,37,8.2,Apr 28,44,13.0,May 27,13,4.0
1965,,,,Jan 28,40,10.6,Feb 26,40,12.7,Mar 29,47,13.4,Apr 26,53,17.3,May 26,36,11.8
1966,,,,Feb 01,34,8.3,Feb 28,41,10.1,Mar 29,39,10.8,Apr 28,21,7.8,,,
1967,,,,Jan 25,48,9.0,Feb 28,37,9.9,Mar 28,44,11.6,Apr 24,49,13.7,May 31,5,1.3
1968,,,,Jan 29,35,6.0,Feb 28,42,10.8,Mar 26,43,12.6,Apr 25,56,16.2,May 27,35,13.0
1969,,,,Jan 31,45,10.0,Feb 27,68,16.5,Mar 24,56,18.1,Apr 25,36,17.4,May 29,0,0.0
1970,,,,Jan 29,28,6.1,Feb 24,29,7.0,Mar 30,38,9.3,Apr 28,40,11.0,May 28,0,0.0
1971,,,,Jan 28,34,9.0,Feb 25,43,11.0,Mar 25,38,10.6,Apr 27,41,10.5,May 27,13,4.1
1972,Dec 28,45,9.1,Jan 28,44,10.1,Feb 28,42,11.0,Mar 27,36,10.2,Apr 27,34,11.1,May 23,10,3.3
1973,Dec 27,25,5.5,Jan 29,32,6.4,Feb 26,38,8.5,Mar 27,53,12.9,Apr 26,54,16.2,May 31,0,0.0
1974,Dec 20,17,3.8,Jan 30,32,8.8,Feb 26,33,8.4,Mar 26,29,8.4,Apr 26,28,7.0,May 29,0,0.0
1975,Dec 31,20,4.1,Jan 31,31,7.1,Feb 27,36,8.9,Mar 26,58,13.4,Apr 29,48,15.1,May 27,34,11.4
1976,Dec 30,17,3.6,Jan 27,23,4.5,Feb 26,38,8.4,Mar 31,37,9.5,Apr 29,39,11.5,May 26,5,1.9
1977,Dec 28,1,0.1,Jan 26,5,0.7,Feb 28,10,1.6,Apr 05,15,3.1,Apr 25,0,0.0,Jun 01,0,0.0
1978,,,,Jan 25,30,6.7,Mar 06,51,10.7,Mar 28,43,11.8,Apr 28,37,12.3,May 31,10,3.8
1979,Jan 02,23,5.6,Feb 02,42,10.2,Feb 27,45,10.9,Apr 01,44,12.7,Apr 24,35,10.7,Jun 01,0,0.0
1980,Dec 26,11,2.0,Feb 01,46,10.4,Feb 26,55,15.5,Mar 26,59,19.1,Apr 25,42,17.9,Jun 02,17,7.3
1981,Dec 31,11,2.0,Feb 03,26,4.8,Feb 25,22,5.4,Mar 31,42,9.9,Apr 26,24,8.8,May 29,0,0.0
1982,,,,Jan 28,38,9.0,Feb 25,36,9.6,Mar 28,53,14.7,Apr 27,47,14.7,May 25,16,6.3
1983,Dec 30,35,8.5,Jan 29,38,9.3,Feb 24,42,11.0,Mar 29,59,16.5,Apr 29,59,15.9,May 28,41,17.9
1984,Jan 06,31,8.8,Feb 02,30,8.5,Feb 29,36,9.8,Apr 02,50,11.8,Apr 28,38,12.6,May 28,0,0.0
1985,Dec 30,34,6.9,Jan 27,34,8.8,Feb 25,37,8.5,Mar 27,51,10.9,Apr 26,29,9.3,May 29,0,0.0
1986,Dec 27,29,8.8,Mar 01,,11.6,Feb 23,66,17.6,Mar 27,54,16.8,Apr 28,55,19.4,Nov 01,,4.5
1987,Dec 29,15,3.9,Mar 01,,5.3,Feb 28,38,8.9,Mar 25,45,10.2,Apr 24,31,10.1,Nov 01,0,0.0
1988,Dec 28,23,4.8,Mar 01,,7.0,Feb 24,28,6.4,Apr 01,27,6.8,Apr 27,19,5.7,,,
