#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15E11: Banner Summit (Disc), ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Banner Summit (disc) (15E11) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 7040 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:58:27 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1979,Dec 27,27,7.2,Jan 31,40,10.7,Mar 02,77,20.0,Apr 03,63,21.3,Apr 30,54,21.2,,,
1980,Dec 26,47,10.1,,,,Feb 27,78,26.4,Mar 28,87,32.2,Apr 29,61,26.8,,,
1981,Dec 31,36,11.7,Jan 29,50,13.4,Feb 25,61,19.1,Apr 02,71,22.2,Apr 30,43,17.8,,,
1982,,,,Jan 27,86,26.2,Feb 25,87,27.1,Apr 02,113,38.7,Apr 28,100,43.6,Jun 01,56,28.1
1983,Dec 28,64,16.9,Jan 31,69,22.7,Feb 28,92,30.4,Apr 01,102,35.8,Apr 26,84,35.3,,,
1984,,,,,,,Feb 27,75,22.8,Mar 30,76,27.0,May 04,74,29.5,May 29,41,19.6
1985,Jan 01,,19.6,Feb 05,57,20.5,Feb 25,73,24.8,Mar 29,84,27.6,Apr 29,51,23.5,May 31,7,3.3
1986,Jan 01,,11.0,Jan 30,55,16.0,Feb 26,100,32.0,Apr 03,77,33.3,May 01,63,29.9,May 29,32,15.7
1987,Jan 01,,6.6,Mar 01,,11.6,Feb 28,47,13.5,Mar 31,49,17.1,Apr 29,20,7.9,Jun 01,0,0.0
1988,Jan 01,,8.4,Mar 01,,14.4,Feb 26,49,15.8,Mar 31,56,18.3,Apr 27,32,14.4,May 31,5,0.6
1989,Jan 01,,12.4,Mar 01,,20.2,Feb 27,61,20.7,Mar 30,90,28.5,Apr 27,58,25.0,May 31,16,7.3
1990,Jan 01,,5.9,Mar 01,,13.6,Feb 28,57,18.6,Jul 01,,19.4,Sep 01,,14.1,Nov 01,,1.0
1991,Jan 01,,7.4,Mar 01,,10.7,Feb 27,36,11.3,Jul 01,,19.1,Sep 01,,21.2,Nov 01,,6.5
1992,,,,,,,,,,,,,,,,,,
