#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 58P01: Pike Trap Lake, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Pike Trap Lake (58P01) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 130 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:49:58 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
2005,Dec 29,19,3.5,Jan 31,15,3.5,Feb 28,25,4.5,Apr 01,19,5.5,Apr 29,0,0.0,,,
2006,Dec 29,21,3.5,Feb 01,18,3.5,Feb 28,18,4.0,Mar 30,16,4.5,,,,,,
2007,Jan 04,12,1.4,Feb 01,13,2.5,Mar 03,14,2.7,Mar 29,15,3.4,,,,,,
2008,Jan 02,9,1.4,Feb 01,6,1.4,Feb 29,9,2.0,Apr 02,0,0.0,Apr 29,0,0.0,,,
2009,,,,,,,Mar 01,24,4.2,Mar 31,20,4.4,,,,,,
2010,Dec 29,7,0.8,Jan 31,8,0.9,Mar 01,7,1.0,Mar 30,5,1.0,,,,,,
2011,Dec 29,5,1.2,Feb 03,13,2.2,Feb 27,17,3.0,Mar 30,13,3.0,Apr 29,0,0.0,,,
2012,Dec 29,16,2.5,,,,Feb 29,19,4.0,Apr 02,12,2.8,Apr 30,0,0.0,,,
2013,Dec 31,9,1.3,Jan 31,15,2.1,Feb 27,17,2.8,Apr 01,15,3.0,May 02,7,2.0,,,
2014,,,,Jan 30,12,2.2,Feb 27,11,2.3,Mar 31,11,2.7,Apr 29,0,0.0,,,
2015,,16,,Feb 02,9,1.7,Feb 27,3,0.8,Mar 30,6,1.5,Apr 29,0,0.0,,,
2016,,9,,Jan 28,11,2.1,Mar 02,9,2.2,,,,,,,,,
2017,,,,Feb 03,11,1.9,Feb 28,16,2.9,Mar 30,16,3.1,May 02,0,0.0,,,
2018,,16,,Jan 31,16,3.1,Mar 01,18,3.9,Apr 02,18,4.4,,,,,,
2019,,,,Jan 30,15,3.3,Mar 02,12,3.4,Apr 01,12,3.4,,,,,,
2020,,19,,Jan 31,20,4.2,Feb 28,30,6.2,Mar 31,16,5.0,Apr 29,0,0.0,,,
2021,,13,,Feb 04,16,3.1,Mar 01,18,3.4,Mar 31,20,3.8,Apr 28,6,1.6,,,
2022,,15,,Jan 31,21,4.6,Mar 02,24,5.3,Apr 01,21,5.5,Apr 29,0,0.0,,,
2023,,9,,Feb 01,20,3.1,Mar 02,21,4.0,Mar 31,18,4.2,May 02,0,0.0,,,
2024,,,,,,,,,,,,,,,,,,
