#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 10J06: Burts-Miller Ranch, UT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Burts-miller Ranch (10J06) 
# Utah  SNOW COURSE/AERIAL MARKER Site - 7998 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:12 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1937,,,,,,,Feb 15,18,3.2,Mar 28,16,3.4,,,,,,
1938,,,,,,,,,,Mar 26,21,6.0,,,,,,
1939,,,,,,,,,,,,,,,,,,
1940,,,,,,,Mar 01,21,4.9,Mar 25,18,5.5,,,,,,
1941,,,,,,,,,,Mar 26,6,1.5,,,,,,
1942,,,,,,,,,,Mar 29,22,6.1,,,,,,
1943,,,,,,,,,,Mar 30,14,4.4,,,,,,
1944,,,,,,,,,,Mar 26,26,6.4,,,,,,
1945,,,,,,,,,,Mar 29,14,3.7,,,,,,
1946,,,,,,,,,,Mar 29,12,3.1,,,,,,
1947,,,,,,,,,,Mar 31,10,2.8,,,,,,
1948,,,,,,,,,,Mar 29,16,3.8,,,,,,
1949,,,,,,,Feb 28,25,7.2,Apr 02,21,5.9,,,,,,
1950,,,,,,,,,,Mar 29,33,10.1,,,,,,
1951,,,,,,,,,,Apr 03,18,5.0,,,,,,
1952,,,,,,,,,,Mar 29,32,9.6,,,,,,
1953,,,,,,,,,,Mar 27,17,5.7,,,,,,
1954,,,,,,,,,,Apr 02,15,5.4,,,,,,
1955,,,,,,,,,,Mar 31,25,6.9,May 02,0,0.0,,,
1956,,,,,,,,,,Mar 26,10,4.4,Apr 30,0,0.0,,,
1957,,,,,,,,,,Mar 22,28,7.5,May 01,10,3.8,,,
1958,,,,,,,,,,Apr 03,22,6.4,Apr 28,1,0.1,,,
1959,,,,,,,,,,Mar 30,21,7.6,Apr 30,0,0.0,,,
1960,,,,,,,,,,Mar 29,9,3.4,Apr 27,0,0.0,,,
1961,,,,,,,,,,Mar 25,11,3.9,Apr 27,0,0.0,,,
1962,,,,,,,,,,Mar 30,22,6.4,Apr 26,0,0.0,,,
