#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 48P01: Bonanza Creek, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bonanza Creek (48P01) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 1150 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:00:24 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1968,,,,Mar 01,30,5.1,Feb 26,29,5.8,Mar 29,26,5.6,Apr 30,23,5.7,,,
1969,,,,Mar 01,20,3.3,Mar 07,22,3.7,Mar 28,27,4.8,Apr 28,14,3.6,,,
1970,,,,Mar 01,8,1.3,Mar 04,12,1.5,Mar 27,11,1.8,May 01,0,0.0,,,
1971,,,,Jan 29,39,7.8,Feb 26,40,9.1,Mar 26,41,9.2,Apr 30,36,10.0,,,
1972,,,,Mar 01,27,4.5,Feb 25,28,5.1,Mar 31,30,5.4,Apr 28,28,5.6,,,
1973,,,,Jan 31,17,3.0,Mar 04,16,3.1,Mar 31,19,3.9,May 02,8,2.4,,,
1974,,,,Feb 01,16,2.1,Feb 28,19,2.8,Mar 29,21,3.7,May 01,13,2.4,,,
1975,Jan 06,24,3.9,Feb 01,30,5.2,Feb 28,26,5.3,Mar 28,27,5.3,May 02,24,4.1,,,
1976,,,,Jan 29,15,1.9,Mar 02,14,2.1,Apr 05,18,3.2,May 03,0,0.0,,,
1977,,,,Feb 08,20,3.2,Feb 28,18,3.4,Apr 01,18,3.4,Sep 01,10,2.3,,,
1978,Jan 05,15,2.1,Feb 10,19,3.0,Mar 03,16,2.9,Apr 03,17,2.4,May 05,0,0.0,,,
1979,Jan 10,18,3.3,Mar 01,21,3.6,Feb 27,22,4.1,Jul 01,21,4.4,Apr 30,6,1.6,,,
1980,,,,Mar 01,13,2.2,Feb 29,13,2.5,Jul 01,13,2.7,Sep 01,0,0.0,,,
1981,,,,Feb 03,9,2.0,Mar 02,14,2.6,Mar 30,10,2.2,Apr 28,0,0.0,,,
1982,Jan 05,16,2.1,Jan 28,18,4.0,Feb 25,18,2.8,Mar 29,21,3.3,May 03,17,4.5,,,
1983,Dec 27,23,5.0,Jan 31,28,5.9,Mar 03,28,5.9,Apr 01,28,6.0,Sep 01,15,3.5,,,
1984,Jan 09,14,2.0,Jan 31,18,2.8,Mar 05,26,4.1,Apr 03,20,3.7,Apr 30,13,2.8,,,
1985,Jan 09,26,5.3,Jan 29,26,5.7,Feb 27,30,6.8,Mar 21,30,7.7,Sep 01,29,8.5,,,
1986,,,,Feb 03,10,1.6,May 01,11,1.8,Apr 03,12,2.0,May 01,0,0.0,,,
1987,Jan 14,15,2.1,Feb 06,12,2.3,Mar 05,13,2.3,Apr 01,12,2.4,Sep 01,0,0.0,,,
1988,Jan 07,12,1.6,Feb 07,14,1.8,May 01,13,2.1,Jul 01,13,2.1,May 01,0,0.0,,,
1989,Dec 28,18,2.8,Feb 01,20,3.5,Mar 01,25,5.5,Mar 29,27,5.9,Sep 01,0,0.0,,,
1990,,,,Mar 01,22,4.5,Feb 28,30,5.9,Mar 29,26,5.5,May 04,6,2.1,,,
1991,Jan 04,39,8.9,Jan 30,41,9.9,Feb 27,38,10.8,Mar 27,59,14.8,May 01,35,11.4,,,
1992,Dec 30,18,3.3,Jan 28,21,4.0,Feb 25,29,5.9,Mar 31,26,6.4,Apr 28,24,6.4,,,
1993,Dec 30,32,7.7,Jan 29,45,11.2,Feb 24,44,12.2,Mar 31,40,12.7,Apr 28,29,9.2,,,
1994,Dec 29,15,2.5,Jan 27,20,3.9,Feb 24,21,4.4,Mar 31,21,4.2,Apr 28,0,0.0,,,
1995,Dec 28,25,5.4,Feb 01,26,6.0,Mar 01,28,6.8,Mar 29,29,7.3,Apr 27,0,0.0,,,
1996,Dec 28,8,1.4,Jan 31,12,1.9,Feb 28,23,3.7,Apr 03,21,4.6,May 01,12,3.4,,,
1997,Dec 31,21,3.7,Jan 30,23,4.5,Feb 27,25,4.8,Apr 03,24,5.0,Apr 28,0,0.0,,,
1998,Dec 31,18,3.0,Jan 28,18,3.3,Feb 26,20,3.4,Apr 02,17,3.6,Apr 28,0,0.0,,,
1999,Dec 30,7,0.9,Feb 09,11,1.5,Mar 01,12,2.0,Apr 01,11,1.7,Sep 01,0,0.0,,,
2000,Dec 29,20,3.2,Feb 02,29,6.2,Mar 01,26,5.4,Mar 29,25,6.0,May 02,12,3.9,,,
2001,Jan 03,12,1.9,Jan 30,12,2.4,Mar 01,16,3.5,Apr 05,19,3.5,May 02,0,0.0,,,
2002,Jan 03,8,1.1,Feb 01,11,1.8,Feb 27,11,2.0,Apr 02,12,2.8,May 02,7,0.7,,,
2003,Dec 30,5,1.5,Jan 31,7,1.7,Feb 28,10,2.5,Apr 03,9,2.5,Apr 30,0,0.0,,,
2004,,,,Feb 03,19,3.8,Mar 03,20,4.8,Apr 01,22,5.1,,,,,,
2005,Dec 31,14,2.7,Feb 02,22,4.6,Mar 01,24,5.7,Apr 01,24,5.2,,,,,,
2006,Dec 30,10,1.3,Jan 31,13,1.9,Mar 01,19,2.8,Mar 29,18,3.9,May 02,14,3.8,,,
2007,Jan 01,11,1.2,Jan 31,13,2.4,Mar 02,14,2.3,Apr 02,15,2.5,May 01,0,0.0,,,
2008,,,,Jan 30,16,2.5,Feb 28,16,2.7,Apr 02,15,3.0,,,,,,
2009,,,,Feb 02,21,3.9,Mar 02,28,4.6,Mar 30,28,5.7,May 01,0,0.0,,,
2010,,,,Jan 29,11,1.7,Mar 01,13,1.8,Mar 31,14,2.2,May 01,0,0.0,,,
2011,,,,Jan 31,14,2.4,Mar 03,24,4.9,Mar 28,22,4.5,May 02,0,0.0,,,
2012,,,,Feb 01,22,4.3,Feb 29,26,5.6,Mar 30,28,6.8,May 02,0,0.0,,,
2013,,,,Jan 31,23,4.0,Feb 28,26,4.4,Mar 28,28,5.5,Apr 29,26,6.5,,,
2014,,,,Jan 30,17,4.0,Feb 27,20,4.6,Mar 28,21,4.8,,,,,,
2015,,,,Jan 30,16,3.2,Mar 02,19,3.7,Mar 31,18,4.5,May 01,0,0.0,,,
2016,,,,Feb 02,19,5.0,Feb 29,19,5.2,Mar 31,20,5.5,May 01,0,0.0,,,
2017,,,,Feb 01,21,4.3,Mar 01,31,6.4,Mar 31,28,6.9,May 01,16,5.2,,,
2018,,,,Jan 31,19,4.4,Feb 28,36,8.0,Apr 02,33,7.9,May 02,22,7.1,,,
2019,,,,Jan 30,16,2.6,Feb 27,20,4.1,Apr 01,12,3.6,May 01,0,0.0,,,
2020,,,,Jan 30,19,3.4,Mar 02,26,4.8,,,,May 01,18,5.5,,,
2021,,,,Feb 01,15,3.5,Mar 01,26,5.0,Mar 31,31,6.2,Apr 30,19,5.0,,,
2022,,,,,,,Feb 28,43,9.2,Mar 28,38,10.2,Apr 30,30,8.8,,,
2023,,,,Feb 01,25,4.8,Feb 28,32,6.5,Mar 30,32,8.4,May 01,28,8.1,,,
2024,,,,,,,,,,,,,,,,,,
