#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 50R02: Thirty Mile, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Thirty Mile (50R02) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 1350 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:59:33 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1972,,,,Feb 01,35,7.0,Feb 29,34,7.1,Mar 31,41,9.0,May 01,36,9.8,,,
1973,,,,Mar 01,21,4.5,Feb 28,28,5.0,Mar 29,34,5.5,Sep 01,22,5.5,,,
1974,,,,Mar 01,30,6.5,May 01,34,7.3,Jul 01,38,8.4,May 01,21,4.2,,,
1975,,,,Mar 01,28,6.2,May 01,32,6.9,Mar 26,36,8.0,Sep 01,28,6.8,,,
1976,,,,Mar 01,25,5.5,May 01,27,6.0,Jul 01,34,7.6,,,,,,
1977,,,,Jan 26,31,6.5,Mar 02,34,7.2,Apr 01,37,8.6,May 01,37,9.1,,,
1978,,,,Jan 30,27,5.2,Feb 25,31,6.1,Mar 28,32,7.3,May 04,0,0.0,,,
1979,,,,Mar 01,26,5.7,Mar 08,33,6.6,Apr 03,39,8.3,May 01,28,6.5,,,
1980,,,,Feb 01,35,8.2,Feb 28,39,10.0,Apr 03,40,10.5,Sep 01,36,8.9,,,
1981,,,,Jan 29,27,5.6,Feb 26,34,7.0,Mar 27,31,7.0,Apr 29,21,5.7,,,
1982,,,,Jan 28,37,9.4,Feb 25,37,9.3,Mar 31,45,10.8,Apr 30,47,12.3,,,
1983,,,,Feb 05,30,6.3,Mar 03,32,6.6,Apr 01,30,6.5,Apr 29,11,3.6,,,
1984,,,,Jan 31,28,5.4,Mar 05,34,6.9,Apr 04,32,7.8,May 01,32,8.0,,,
1985,,,,Feb 01,34,6.6,May 01,36,7.6,Mar 25,38,9.1,Sep 01,36,9.6,,,
1986,,,,Mar 01,29,6.3,Mar 04,32,7.0,Jul 01,34,7.5,Sep 01,33,8.1,,,
1987,,,,Jan 27,32,7.0,Feb 24,39,7.6,Mar 26,33,7.0,Apr 28,29,6.3,,,
