#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 14F04: Vienna Mine (Disc), ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Vienna Mine (disc) (14F04) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 8960 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:06:25 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1952,,,,,,,Mar 03,101,38.8,Apr 01,110,44.4,Apr 28,83,39.2,,,
1953,,,,,,,Mar 03,92,34.4,Mar 27,103,41.4,May 02,98,44.6,,,
1954,,,,Feb 01,89,30.2,Mar 03,95,36.6,Mar 31,109,41.6,May 03,93,43.6,,,
1955,,,,,,,Mar 08,69,18.4,Apr 06,89,31.4,May 05,100,38.2,,,
1956,,,,,,,Mar 10,138,53.8,Apr 03,118,55.6,,,,,,
1957,,,,,,,Mar 02,93,29.6,Apr 03,101,38.0,May 07,90,40.4,,,
1958,,,,,,,Mar 01,96,33.4,Apr 08,127,45.0,Apr 30,115,46.4,,,
1959,,,,,,,Feb 28,89,30.0,Apr 03,87,34.2,May 03,79,31.8,,,
1960,,,,,,,Feb 27,65,18.8,Mar 26,68,24.8,Apr 30,65,27.0,,,
1961,Jan 01,,13.0,Mar 01,,15.0,Feb 26,67,19.8,Mar 29,78,27.2,Apr 27,73,27.8,Nov 01,,15.1
1962,Jan 01,,18.7,Mar 01,,23.0,Feb 27,89,30.0,Mar 31,98,36.2,Apr 29,85,33.2,Nov 01,,33.4
1963,Jan 01,,8.7,Jan 28,34,10.2,Feb 25,68,23.1,Apr 03,95,31.6,Apr 30,85,35.0,Nov 01,,26.1
1964,Jan 01,,12.1,Jan 30,76,22.5,Feb 29,66,23.4,Mar 29,97,35.8,Apr 30,82,34.8,Nov 01,,29.1
1965,Jan 01,,37.7,Jan 31,136,47.7,Feb 25,119,51.2,Mar 30,122,56.0,Apr 30,116,54.3,Nov 01,,43.7
1966,Jan 01,,8.1,Jan 28,54,17.8,Mar 02,66,23.4,Mar 28,73,27.4,May 03,48,20.7,Nov 01,,13.0
