#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 11J58: Brighton Cabin, UT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Brighton Cabin (11J58) 
# Utah  SNOW COURSE/AERIAL MARKER Site - 8700 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:04:03 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,Jan 01,,9.7,Feb 01,,9.0,Mar 01,51,12.0,Apr 01,63,18.0,May 01,46,16.2,Jun 01,0,0.0
1962,,,,Feb 01,68,23.8,Mar 01,92,31.4,Apr 01,92,34.5,May 01,67,29.2,Jun 01,0,0.0
1963,Jan 01,15,3.0,Feb 01,28,5.4,Mar 01,,12.8,Apr 01,56,18.8,May 01,75,28.2,Jun 01,0,0.0
1964,Jan 01,25,5.8,Feb 01,49,13.0,Mar 01,50,14.6,Apr 01,73,22.0,May 01,70,27.4,Jun 01,0,0.0
1965,Jan 01,69,18.6,Feb 01,88,28.2,Mar 01,84,29.5,Apr 01,82,31.0,May 01,69,30.3,,,
1966,Jan 01,57,16.6,Feb 01,59,17.6,Mar 01,64,22.0,Apr 01,50,18.7,May 01,33,14.3,Jun 01,0,0.0
1967,Jan 01,52,11.5,Feb 01,68,18.5,Mar 01,70,22.0,Apr 01,87,25.8,May 01,100,29.0,Jun 01,31,14.0
1968,Jan 01,39,8.0,Feb 01,50,10.8,Mar 01,67,20.3,Apr 01,62,19.0,May 01,63,24.8,Jun 01,15,6.5
1969,Jan 01,48,18.5,Feb 01,96,21.3,Mar 01,90,37.8,Apr 01,88,27.5,May 01,58,29.6,,,
1970,Jan 01,41,16.5,Feb 01,71,18.3,Mar 01,73,20.8,Apr 01,76,25.0,,,,Jun 01,0,0.0
1971,Jan 01,62,19.0,Feb 01,61,23.8,Mar 01,78,25.5,Apr 01,80,28.3,May 01,55,20.5,Jun 01,0,0.0
1972,,,,,,,Mar 01,84,30.9,Apr 01,71,32.0,May 01,63,30.1,,,
1973,,,,,,,Mar 01,71,24.2,Apr 01,79,27.8,,,,,,
