#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15N08: Lee Canyon #3, NV
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lee Canyon #3 (15N08) 
# Nevada  SNOW COURSE/AERIAL MARKER Site - 8620 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:02:15 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1962,,,,,,,Feb 24,42,14.3,Mar 29,44,17.8,,,,,,
1963,,,,,,,Feb 27,2,0.4,Mar 28,6,2.2,,,,,,
1964,,,,,,,Feb 28,6,0.9,Mar 27,13,3.3,,,,,,
1965,,,,,,,Mar 01,15,5.0,Mar 30,18,6.4,,,,,,
1966,,,,,,,Feb 28,30,8.8,Apr 04,3,1.2,,,,,,
1967,,,,,,,Feb 28,11,4.4,Mar 28,2,1.5,,,,,,
1968,,,,,,,Feb 27,27,8.8,Apr 01,20,7.3,,,,,,
1969,,,,,,,Feb 28,88,28.2,Mar 28,76,31.6,,,,,,
1970,,,,,,,Feb 25,6,1.7,Mar 30,7,2.3,,,,,,
1971,,,,,,,Feb 26,20,6.4,Mar 29,6,2.6,,,,,,
1972,,,,,,,Feb 29,18,7.5,Mar 30,0,0.0,,,,,,
1973,,,,,,,Mar 01,41,11.9,Mar 30,62,17.6,,,,,,
1974,,,,,,,Feb 27,20,6.6,Mar 28,14,5.1,,,,,,
1975,,,,,,,Feb 27,10,2.6,Mar 24,23,7.7,,,,,,
1976,,,,,,,Feb 26,21,7.0,Mar 29,11,4.9,,,,,,
1977,,,,,,,Feb 28,3,1.0,Mar 30,1,0.1,,,,,,
1978,,,,,,,Mar 03,58,17.5,Mar 29,45,19.6,,,,,,
1979,,,,,,,Feb 27,45,14.9,Mar 29,60,17.8,,,,,,
1980,,,,,,,Feb 29,41,14.9,,,,,,,,,
1981,,,,,,,Feb 24,5,1.8,Mar 24,16,5.5,,,,,,
1982,,,,,,,Feb 25,14,3.3,Mar 30,32,11.0,,,,,,
1983,,,,Jan 27,35,9.1,Feb 23,37,11.7,Mar 31,52,20.6,,,,,,
1984,,,,Jan 26,8,2.6,Feb 27,10,3.4,Mar 26,0,0.0,,,,,,
1985,,,,Jan 28,33,8.9,Feb 26,28,10.3,Mar 26,29,9.1,,,,,,
1986,,,,,,,Feb 26,22,9.2,Mar 31,14,6.1,,,,,,
1987,,,,,,,Feb 23,13,2.1,Apr 03,15,4.5,,,,,,
1988,,,,,,,Feb 26,18,5.5,Mar 30,6,2.4,,,,,,
1989,,,,,,,Feb 24,26,7.6,Mar 29,4,1.6,,,,,,
1990,,,,,,,Feb 27,27,8.1,Mar 29,14,5.7,,,,,,
1991,,,,,,,Mar 04,23,7.0,Mar 29,32,7.6,,,,,,
1992,,,,,,,Feb 28,37,11.1,Mar 30,47,16.2,,,,,,
1993,,,,,,,Mar 01,78,24.6,Mar 30,54,22.9,,,,,,
1994,,,,,,,Mar 01,24,6.7,Apr 01,12,4.5,,,,,,
1995,,,,,,,Feb 24,46,18.1,Mar 30,52,21.3,,,,,,
1996,,,,,,,Feb 29,26,5.8,Mar 26,13,4.0,,,,,,
1997,,,,,,,Mar 03,19,5.6,Mar 31,3,1.2,,,,,,
1998,,,,,,,Feb 25,61,14.3,Mar 24,46,15.3,,,,,,
1999,,,,,,,Feb 25,3,1.0,Mar 24,0,0.0,,,,,,
2000,,,,,,,Feb 28,38,8.6,Mar 29,25,9.5,,,,,,
2001,,,,,,,Feb 27,42,10.2,Mar 30,24,10.0,,,,,,
2002,,,,,,,Feb 28,13,4.4,Mar 28,10,4.0,,,,,,
2003,,,,,,,Feb 28,22,4.6,Mar 31,7,3.1,,,,,,
2004,,,,,,,Mar 01,36,8.6,Mar 31,5,1.7,,,,,,
2005,,,,,,,Mar 01,69,24.3,Mar 29,63,24.8,,,,,,
2006,,,,,,,Feb 27,3,1.2,Mar 30,22,7.4,,,,,,
2007,,,,,,,Feb 27,16,4.4,Mar 29,3,0.8,,,,,,
2008,,,,,,,Feb 29,34,11.4,Mar 31,22,8.7,,,,,,
2009,,,,,,,Feb 26,27,9.1,Mar 30,14,6.4,,,,,,
