#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 20A16: Petersons Am (Disc), WA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Petersons Am (disc) (20A16) 
# Washington  SNOW COURSE/AERIAL MARKER Site - 3730 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:12:27 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1928,,,,,,,,,,Apr 02,58,22.6,,,,,,
1929,,,,,,,,,,Apr 02,47,16.6,,,,,,
1930,,,,,,,,,,Mar 30,59,23.5,,,,,,
1931,,,,,,,,,,Mar 30,52,18.0,,,,,,
1932,,,,,,,,,,,,,,,,,,
1933,,,,,,,,,,,,,,,,,,
1934,,,,,,,,,,,,,,,,,,
1935,,,,,,,,,,,,,,,,,,
1936,,,,,,,,,,Mar 31,75,28.4,,,,,,
1937,,,,,,,,,,Mar 29,63,27.5,,,,,,
1938,,,,,,,,,,Mar 30,82,33.3,,,,,,
1939,,,,,,,,,,Mar 30,63,22.2,,,,,,
1940,,,,,,,,,,Apr 02,46,21.1,,,,,,
1941,,,,,,,,,,Mar 30,23,9.2,,,,,,
1942,,,,,,,,,,Mar 27,47,17.3,,,,,,
1943,,,,,,,,,,Mar 24,81,31.0,,,,,,
1944,,,,,,,,,,Mar 24,45,15.8,,,,,,
1945,,,,,,,,,,Mar 25,63,20.6,,,,,,
1946,,,,,,,,,,Mar 28,78,33.2,,,,,,
1947,,,,,,,,,,Mar 26,78,31.2,,,,,,
1948,,,,,,,,,,Mar 29,77,28.0,,,,,,
1949,,,,,,,,,,Mar 26,91,39.0,,,,,,
1950,,,,,,,,,,Mar 27,110,38.0,,,,,,
1951,,,,,,,,,,Mar 30,99,38.2,,,,,,
1952,,,,,,,,,,Mar 27,62,28.2,,,,,,
1953,,,,,,,,,,Mar 28,72,29.5,,,,,,
1954,,,,,,,,,,Mar 27,114,44.2,,,,,,
1955,,,,,,,,,,Mar 28,74,27.8,,,,,,
1956,,,,,,,,,,Mar 27,99,40.2,,,,,,
1957,,,,,,,,,,Mar 27,77,27.0,,,,,,
