#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER HRG: Herring Creek, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Herring Creek (HRG) 
# California  SNOW COURSE/AERIAL MARKER Site - 7300 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:46 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1937,,,,,,,,,,Mar 30,,38.0,,,,,,
1938,,,,,,,,,,Mar 31,,51.8,,,,,,
1939,,,,,,,,,,Mar 30,,19.2,,,,,,
1940,,,,,,,,,,Apr 01,,33.6,,,,,,
1941,,,,,,,,,,Mar 30,,34.5,,,,,,
1942,,,,,,,,,,Mar 29,,32.4,,,,,,
1943,,,,,,,,,,Mar 31,,36.6,,,,,,
1944,,,,,,,,,,Mar 29,,23.6,,,,,,
1945,,,,,,,,,,Mar 29,,30.8,,,,,,
1946,,,,,,,,,,Mar 26,,28.8,,,,,,
1947,,,,,,,,,,Mar 27,,18.2,,,,,,
1948,,,,Feb 02,,1.2,,,,Apr 07,,25.7,,,,,,
1949,,,,Jan 28,,14.8,Mar 05,,28.0,Apr 05,,34.0,Apr 28,,17.7,,,
1950,,,,Jan 27,,20.4,Feb 25,,27.8,Apr 02,,33.5,Apr 29,,24.7,,,
1951,,,,Jan 26,,8.5,Feb 25,,11.9,Mar 31,,12.3,May 02,,3.2,,,
1952,,,,Jan 30,,36.8,Feb 25,,50.6,Mar 31,,62.7,Apr 29,,51.1,,,
1953,,,,Jan 26,,24.9,Mar 03,,23.0,Mar 30,,26.3,Apr 30,,13.8,,,
1954,,,,Jan 27,,13.8,Feb 26,,21.5,Mar 26,,29.2,Apr 29,,16.2,,,
1955,,,,Jan 26,,17.0,Mar 02,,21.6,Mar 28,,18.8,Apr 27,,17.3,,,
1956,,,,Jan 25,,30.2,Feb 28,,37.7,Mar 30,,33.1,Apr 26,,27.2,,,
1957,,,,Jan 28,,12.1,Feb 26,,17.9,Apr 01,,24.9,Apr 30,,14.7,,,
