#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 17A08: Chewelah 2, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Chewelah 2 (17A08) 
# Washington  SNOW COURSE/AERIAL MARKER Site - 4925 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:50:52 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1994,,,,,,,,,,Mar 29,41,14.4,,,,,,
1995,,,,,,,Feb 27,48,17.6,,,,,,,,,
1996,,,,,,,Feb 27,36,10.3,,,,,,,,,
1997,,,,,,,,,,,,,,,,,,
1998,,,,,,,Feb 24,51,15.3,Mar 30,47,17.2,,,,,,
1999,,,,,,,Feb 25,84,28.0,Mar 29,81,31.4,,,,,,
2000,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,Mar 29,31,9.9,,,,,,
2002,,,,,,,Feb 26,61,22.0,Mar 27,64,23.9,,,,,,
2003,,,,,,,Feb 25,41,12.6,Mar 28,42,14.0,,,,,,
2004,,,,,,,Feb 27,47,14.0,,,,,,,,,
2005,,,,,,,Feb 25,20,7.2,Mar 31,28,8.1,,,,,,
2006,,,,,,,Feb 27,67,23.2,Mar 29,76,27.5,,,,,,
2007,,,,Feb 01,41,12.2,Mar 01,61,17.1,Mar 29,40,15.0,,,,,,
2008,,,,Feb 01,65,19.0,Feb 29,60,21.5,Mar 28,75,25.8,,,,,,
2009,,,,,,9.4,,,,,,15.6,,,,,,
2010,,,,,36,11.0,,43,13.9,,50,17.0,,,,,,
2011,,,,Jan 31,39,11.2,Feb 28,54,14.0,Mar 28,68,21.0,,,,,,
2012,,,,Jan 30,44,11.8,Feb 27,56,15.8,Mar 26,70,20.5,,,,,,
2013,,,,Jan 28,45,12.8,Feb 26,50,15.5,Mar 25,46,15.9,,,,,,
2014,,,,,,,Feb 26,46,11.0,Mar 25,43,12.9,,,,,,
2015,,,,Jan 27,15,3.4,Feb 27,11,3.4,Mar 30,4,1.5,,,,,,
2016,,,,Jan 26,45,12.0,Feb 26,44,13.6,Mar 29,56,18.0,,,,,,
2017,,,,Jan 26,37,8.4,Feb 23,48,12.4,Mar 28,51,16.2,,,,,,
2018,,,,Jan 31,49,12.3,Feb 27,58,15.6,Mar 27,65,20.6,,,,,,
2019,,,,,,,,,,,,,,,,,,
2020,,,,Jan 27,45,12.4,Feb 25,46,13.5,,,,,,,,,
2021,,,,Jan 26,47,15.8,Feb 22,58,19.4,Mar 30,53,18.5,,,,,,
2022,,,,Jan 26,35,10.4,Feb 24,35,10.8,Mar 30,40,13.7,,,,,,
2023,,,,Jan 31,42,11.9,Feb 22,47,12.7,Mar 27,51,16.8,,,,,,
2024,,,,,,,,,,,,,,,,,,
