#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 11F15: Lava Creek, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lava Creek (11F15) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 7100 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:02:56 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,Mar 01,,5.4,May 01,,8.9,Jul 01,,7.9,,,,,,
1962,,,,Mar 01,,9.2,May 01,,11.7,Jul 01,,12.5,,,,,,
1963,,,,Mar 01,,4.1,May 01,,8.1,Jul 01,,7.7,,,,,,
1964,,,,Mar 01,,8.7,May 01,,10.7,Jul 01,,12.8,,,,,,
1965,,,,Mar 01,,13.9,May 01,,16.4,Jul 01,,15.8,,,,,,
1966,,,,Mar 01,,7.4,May 01,,12.1,Jul 01,,10.6,,,,,,
1967,,,,Mar 01,,9.6,May 01,,13.8,Jul 01,,16.0,,,,,,
1968,,,,Mar 01,,8.3,May 01,,13.3,Jul 01,,14.2,,,,,,
1969,,,,Mar 01,,11.8,May 01,,17.7,Jul 01,,15.6,,,,,,
1970,,,,Mar 01,,12.6,May 01,,15.9,Jul 01,,15.7,,,,,,
1971,,,,Mar 01,,13.9,May 01,,17.7,Jul 01,,21.2,,,,,,
1972,,,,Mar 01,,13.8,May 01,,17.9,Jul 01,,18.9,,,,,,
1973,,,,Mar 01,,9.0,May 01,,11.9,Jul 01,,14.3,,,,,,
1974,,,,Mar 01,,11.3,Mar 09,51,18.1,Apr 03,48,17.4,May 05,6,2.5,,,
1975,Jan 02,23,4.5,Jan 29,32,7.9,Feb 24,50,14.3,Mar 28,60,17.6,Apr 28,56,20.4,,,
1976,,,,Feb 01,38,12.5,Feb 26,47,15.5,Mar 30,56,19.2,Apr 28,40,15.4,,,
1977,,,,Jan 27,13,2.2,Feb 23,15,3.0,Mar 28,20,4.8,,,,,,
1978,Dec 28,29,7.3,Jan 28,47,13.8,Feb 28,50,16.6,Mar 30,34,14.5,Apr 27,9,4.7,,,
1979,Jan 06,30,6.0,Jan 30,44,10.6,Feb 26,54,15.5,Mar 29,44,16.4,Apr 27,23,9.8,,,
1980,Dec 27,15,3.2,Feb 04,36,9.3,Feb 25,45,12.6,Mar 28,46,15.5,,,,,,
1981,Dec 31,17,4.9,Jan 28,27,5.9,Feb 26,30,8.0,Mar 26,28,8.8,,,,,,
1982,,,,Jan 29,56,15.2,Feb 24,60,20.8,Mar 29,66,23.9,,,,,,
1983,Dec 29,38,9.0,Jan 31,41,12.4,Mar 03,51,16.9,Apr 01,57,19.3,Apr 28,42,17.6,,,
1984,Dec 28,43,11.9,Jan 30,43,13.8,Feb 28,57,17.8,Mar 29,57,20.5,Apr 30,46,17.2,,,
1985,Dec 27,32,8.0,Jan 30,42,9.2,Feb 27,48,13.6,Mar 28,54,16.0,Apr 29,0,0.0,,,
1986,Dec 30,26,7.8,Jan 30,37,11.5,Feb 26,54,19.4,Mar 27,39,16.8,Apr 30,25,10.7,,,
1987,Dec 31,14,3.1,Jan 29,33,6.8,Feb 26,38,9.3,Mar 30,30,10.1,May 01,0,0.0,Jun 01,0,0.0
1988,Dec 29,19,3.4,Jan 28,32,8.7,Feb 29,32,9.8,Mar 31,35,11.2,Apr 28,3,1.2,,,
1989,Dec 29,37,8.8,Jan 31,44,12.2,Feb 28,56,18.0,Mar 30,55,19.7,Apr 28,22,8.5,,,
1990,Dec 28,15,3.6,Feb 02,35,8.7,Mar 02,32,10.5,Mar 29,29,10.6,Apr 30,1,0.4,Nov 01,,0.0
1991,Jan 01,30,6.8,Jan 30,35,9.5,Feb 26,31,9.7,Mar 29,38,13.0,Apr 30,29,9.2,,,
1992,Dec 30,25,7.1,Jan 29,28,7.2,Feb 27,34,9.8,Mar 30,18,6.3,Apr 28,0,0.0,Jun 01,0,0.0
1993,Jan 06,34,8.7,Feb 03,40,12.9,Feb 27,57,16.9,Mar 31,42,16.4,Apr 30,30,13.9,Jun 01,0,0.0
1994,Jan 04,22,5.0,Jan 31,23,6.4,Mar 01,41,11.6,Mar 31,26,9.5,Apr 29,6,1.6,Jun 01,0,0.0
1995,Dec 31,28,8.4,Feb 02,46,14.6,Feb 28,38,14.2,Mar 28,48,17.0,Apr 26,23,11.2,,,
1996,Dec 27,17,4.5,Jan 31,56,12.4,Feb 28,49,14.7,Mar 30,47,16.0,Apr 29,24,10.9,,,
1997,Jan 04,58,17.9,Feb 04,73,23.7,Mar 07,78,28.7,Apr 03,60,25.1,May 03,44,20.7,May 30,0,0.0
1998,Dec 31,20,4.6,Jan 28,48,12.9,Feb 28,55,16.7,Mar 30,44,17.9,Apr 30,20,9.5,,,
1999,Jan 06,23,6.6,Jan 25,45,10.3,Feb 27,58,17.5,Mar 31,41,15.9,May 05,22,9.3,,,
2000,Jan 05,32,6.4,Feb 02,40,11.7,Feb 29,49,14.6,Mar 30,42,15.8,May 01,0,0.0,,,
2001,Jan 03,25,7.4,Feb 02,35,8.6,Feb 27,40,10.6,Mar 31,24,8.9,May 02,0,0.0,,,
2002,Dec 26,29,7.5,Jan 30,42,10.8,Feb 26,38,11.7,Apr 02,35,12.4,Apr 29,8,3.8,,,
2003,Dec 30,26,5.5,Jan 29,34,9.4,Feb 26,39,11.9,Mar 31,35,13.1,Apr 30,10,4.4,,,
2004,,,,Jan 31,54,15.7,Mar 01,58,18.8,Mar 31,29,13.3,Apr 27,0,0.0,Jun 01,0,0.0
2005,Dec 28,22,6.1,Feb 02,32,9.7,Feb 28,38,11.2,Mar 31,42,12.8,Apr 28,16,6.2,,,
2006,Jan 05,44,10.6,Feb 06,58,17.1,Feb 27,51,18.7,Apr 03,53,21.3,May 01,19,9.4,May 31,0,0.0
2007,,,,Jan 30,30,7.9,Feb 28,45,12.2,Apr 03,24,8.8,May 01,0,0.0,,,
2008,Jan 02,28,5.6,,,,Feb 28,47,15.0,Apr 01,54,18.1,Apr 28,33,15.0,,,
2009,,,,Feb 02,38,10.8,Mar 02,42,13.7,Apr 06,54,18.4,Apr 30,28,12.0,,,
2010,Jan 04,24,4.0,Feb 02,32,7.5,Feb 26,36,9.8,Mar 31,32,10.6,Apr 26,21,7.9,,,
2011,Dec 27,35,8.9,Jan 31,43,13.4,Feb 23,52,14.4,Apr 01,55,19.6,Apr 27,54,21.2,,,
