#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 08S02: Mogollon, NM
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mogollon (08S02) 
# New Mexico  SNOW COURSE/AERIAL MARKER Site - 7000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:06:18 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1953,,,,Feb 01,0,0.0,Mar 01,5,1.8,Apr 01,0,0.0,,,,,,
1954,,,,Feb 01,3,1.1,Mar 01,0,0.0,Apr 01,0,0.0,,,,,,
1955,,,,Feb 01,0,0.0,Mar 01,0,0.0,,,,,,,,,
1956,,,,Feb 01,6,1.3,Feb 29,9,4.6,Apr 02,7,1.6,,,,,,
1957,,,,Jan 31,2,1.3,Feb 28,0,0.0,Apr 01,0,0.0,,,,,,
1958,,,,Jan 31,0,0.0,Feb 28,2,1.6,Mar 31,1,0.1,,,,,,
1959,,,,Jan 31,0,0.0,Feb 28,1,0.1,Mar 31,0,0.0,,,,,,
1960,,,,Jan 30,11,3.1,Feb 29,12,3.2,Mar 31,0,0.0,,,,,,
1961,,,,Jan 31,8,2.3,Feb 28,7,1.8,Mar 31,2,0.5,,,,,,
1962,,,,Jan 31,15,5.4,Feb 27,11,5.1,Mar 31,1,0.1,,,,,,
1963,,,,Jan 31,9,1.9,Feb 28,7,2.9,Mar 31,0,0.0,,,,,,
1964,,,,Jan 30,0,0.0,Feb 28,2,1.1,Mar 30,0,0.0,,,,,,
1965,,,,Jan 31,4,0.8,Feb 26,12,2.6,Mar 31,0,0.0,,,,,,
1966,,,,Jan 31,17,3.7,Feb 28,11,3.1,Mar 31,1,0.1,,,,,,
1967,,,,Jan 31,1,0.1,Feb 28,0,0.0,Mar 31,0,0.0,,,,,,
1968,,,,Jan 31,22,6.2,Feb 27,0,0.0,Apr 01,0,0.0,,,,,,
1969,,,,Jan 30,3,0.5,Feb 27,0,0.0,Mar 30,0,0.0,,,,,,
1970,,,,Jan 31,0,0.0,Feb 27,0,0.0,Mar 31,1,0.1,,,,,,
1971,,,,Jan 31,0,0.0,Feb 28,0,0.0,Mar 31,0,0.0,,,,,,
1972,,,,Jan 30,0,0.0,Feb 27,0,0.0,Apr 01,0,0.0,,,,,,
1973,,,,Jan 29,2,0.6,Feb 28,2,0.9,Apr 01,0,0.0,May 01,0,0.0,,,
1974,,,,Jan 31,0,0.0,Feb 28,0,0.0,Mar 31,0,0.0,,,,,,
1975,,,,Feb 01,0,0.0,Mar 01,0,0.0,Mar 31,0,0.0,,,,,,
