#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 10J17: Stillwater Camp, UT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Stillwater Camp (10J17) 
# Utah  SNOW COURSE/AERIAL MARKER Site - 8550 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:06:05 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1955,,,,,,,,,,Mar 31,43,11.5,May 02,1,0.1,,,
1956,,,,,,,,,,Mar 29,32,13.4,Apr 30,8,3.4,,,
1957,,,,,,,,,,Mar 22,47,13.6,May 01,35,13.0,,,
1958,,,,,,,,,,Apr 03,43,11.4,Apr 28,24,9.6,,,
1959,,,,,,,,,,Mar 30,45,14.4,Apr 30,15,6.4,,,
1960,,,,,,,,,,Mar 29,26,9.2,Apr 27,3,0.6,,,
1961,,,,,,,,,,Mar 23,27,7.4,Apr 27,14,4.9,,,
1962,Jan 04,26,4.9,,,,,,,Mar 30,41,12.5,Apr 26,10,3.0,,,
1963,,,,,,,,,,Mar 21,28,8.0,Apr 30,23,7.8,,,
1964,,,,,,,,,,Mar 26,44,10.3,May 01,30,11.6,,,
1965,,,,,,,,,,Mar 26,51,16.2,Apr 23,37,14.3,May 26,0,0.0
1966,,,,,,,,,,Mar 25,31,9.8,Apr 26,0,0.0,,,
1967,,,,,,,,,,Mar 24,41,12.2,Apr 20,33,11.5,May 25,0,0.0
1968,,,,,,,,,,Mar 21,40,10.2,Apr 23,40,12.6,May 28,0,0.0
1969,,,,,,,,,,Mar 20,40,12.4,Apr 24,16,7.1,May 27,0,0.0
1970,,,,,,,,,,Mar 25,36,9.7,Apr 24,32,10.6,May 21,0,0.0
1971,,,,,,,,,,Mar 25,50,14.7,Apr 23,21,7.8,May 24,0,0.0
1972,Dec 22,24,5.5,,,,,,,Mar 24,31,11.3,Apr 21,24,10.0,May 25,0,0.0
1973,Dec 21,21,4.5,,,,,,,Mar 23,36,8.8,Apr 25,30,9.6,May 24,0,0.0
1974,,,,,,,,,,Mar 26,32,11.1,Apr 24,41,14.8,May 24,0,0.0
