#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 19A03: Rusty Creek, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Rusty Creek (19A03) 
# Washington  SNOW COURSE/AERIAL MARKER Site - 4000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:08:24 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1943,,,,,,,Mar 02,28,8.1,,,,,,,,,
1944,,,,Jan 31,8,1.7,Mar 01,22,2.3,Apr 03,4,1.4,,,,,,
1945,,,,Jan 28,15,3.0,Mar 04,28,7.5,Apr 01,22,7.2,,,,,,
1946,,,,Feb 04,38,9.2,Mar 02,37,11.2,Mar 31,26,9.4,Apr 30,0,0.0,,,
1947,,,,Feb 02,24,5.2,Mar 01,19,5.5,Mar 30,6,2.4,May 01,0,0.0,,,
1948,,,,Jan 30,11,2.6,Mar 02,20,4.9,Mar 31,12,3.3,May 01,0,0.0,,,
1949,,,,Jan 30,25,5.8,Feb 27,30,7.5,Apr 03,21,6.7,Apr 30,0,0.0,,,
1950,,,,Jan 29,21,3.7,Mar 01,25,6.5,Apr 03,31,9.5,Apr 29,10,3.8,,,
1951,,,,Feb 01,33,9.0,Mar 02,32,9.9,Apr 01,33,10.8,Apr 30,0,0.0,,,
1952,,,,Jan 31,41,10.2,Mar 03,40,11.8,Mar 30,31,10.5,,,,,,
1953,,,,Feb 01,25,6.4,Mar 03,27,7.1,Mar 29,17,6.0,,,,,,
1954,,,,Feb 01,25,5.5,Mar 03,23,6.4,Apr 05,20,6.4,,,,,,
1955,,,,Jan 29,16,3.3,Mar 03,23,4.7,Apr 02,24,6.2,Apr 30,12,4.4,,,
1956,,,,Jan 29,43,12.8,Mar 04,56,17.1,Apr 01,40,15.5,Apr 30,9,3.8,,,
1957,,,,Feb 03,22,4.7,Mar 02,24,6.2,Mar 31,29,8.4,Apr 29,0,0.0,,,
1958,,,,Feb 02,25,5.8,Mar 01,21,7.5,Mar 30,25,8.1,Apr 27,13,5.4,,,
1959,,,,Feb 01,35,8.8,Mar 01,40,11.0,Apr 01,35,11.8,May 01,2,0.8,,,
1960,,,,Jan 31,12,1.5,Feb 28,21,4.9,Mar 31,8,2.7,Apr 30,0,0.0,,,
1961,,,,Feb 01,20,5.1,Mar 01,29,7.6,Apr 01,24,8.9,Apr 29,0,0.0,,,
1962,,,,Jan 31,14,4.0,Mar 01,22,5.2,Apr 01,18,5.6,Apr 29,1,0.5,,,
1963,,,,Jan 30,6,1.0,Mar 02,4,1.1,Mar 30,9,2.0,May 01,0,0.0,,,
1964,,,,Feb 02,29,5.3,Feb 29,23,6.3,Mar 31,18,5.0,Apr 29,0,0.0,,,
1965,Dec 26,21,3.6,Jan 24,26,5.8,Feb 27,24,6.5,Mar 28,20,6.6,Apr 25,0,0.0,,,
1966,,,,Jan 31,25,6.7,Mar 02,22,6.6,Mar 30,19,6.6,May 01,0,0.0,,,
1967,,,,Jan 31,23,5.6,Feb 28,21,6.5,Mar 29,22,7.6,Apr 26,8,2.8,,,
1968,,,,Jan 29,26,5.5,Feb 26,22,6.7,Mar 27,12,4.8,Apr 29,0,0.0,,,
1969,,,,Feb 06,34,10.0,Feb 25,51,12.2,Mar 28,29,10.4,Apr 25,0,0.0,,,
1970,,,,Jan 28,31,6.6,Feb 26,24,7.3,Mar 26,21,7.4,Apr 29,0,0.0,,,
1971,,,,Jan 29,30,8.8,Feb 24,20,7.5,Mar 30,26,8.8,Apr 28,0,0.0,,,
1972,,,,Jan 25,35,8.0,Feb 24,35,10.2,Mar 30,20,8.1,Apr 27,0,0.0,,,
1973,,,,Jan 30,16,3.2,Feb 27,18,4.6,Mar 29,13,4.5,Apr 27,0,0.0,,,
1974,,,,Jan 28,30,9.4,Feb 25,37,11.8,Mar 26,39,13.4,Apr 25,11,5.0,,,
