#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15J03: Dry Creek, NV
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Dry Creek (15J03) 
# Nevada  SNOW COURSE/AERIAL MARKER Site - 6500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:18 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1933,,,,,,,Mar 06,25,7.5,,,,,,,,,
1934,,,,,,,Mar 04,4,1.1,,,,,,,,,
1935,,,,,,,Mar 03,12,4.5,,,,,,,,,
1936,,,,,,,Mar 07,28,10.5,,,,,,,,,
1937,,,,,,,Mar 04,29,9.5,,,,,,,,,
1938,,,,,,,Feb 28,18,5.8,,,,,,,,,
1939,,,,,,,Mar 02,16,3.5,,,,,,,,,
1940,,,,,,,Mar 03,12,2.9,,,,,,,,,
1941,,,,,,,Mar 02,19,6.3,Mar 31,8,2.9,,,,,,
1942,,,,,,,Feb 28,29,7.9,Mar 31,21,8.1,,,,,,
1943,,,,,,,Mar 01,13,4.7,Apr 01,0,0.0,,,,,,
1944,,,,,,,Mar 05,17,5.7,,,,,,,,,
1945,,,,,,,Feb 28,19,5.9,Apr 05,27,10.5,,,,,,
1946,,,,,,,Mar 05,18,5.2,Apr 12,10,4.2,,,,,,
1947,,,,,,,,,,Apr 01,0,0.0,,,,,,
1948,,,,,,,Feb 29,5,1.8,Mar 31,5,1.8,,,,,,
1949,,,,,,,Feb 27,32,9.4,Apr 01,20,8.0,,,,,,
1950,,,,,,,Feb 28,8,2.7,Apr 02,0,0.0,,,,,,
1951,,,,,,,Feb 27,4,1.1,Mar 31,4,1.3,,,,,,
1952,,,,,,,Mar 02,40,11.9,Mar 30,45,15.5,,,,,,
1953,,,,,,,Mar 01,10,2.8,Apr 01,0,0.0,,,,,,
1954,,,,,,,Feb 27,6,2.1,Mar 31,6,1.6,,,,,,
1955,,,,,,,Feb 28,29,7.1,Mar 30,10,3.8,,,,,,
1956,,,,,,,Feb 29,36,11.2,Mar 31,6,2.2,,,,,,
