#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 16G13: War Eagle (Disc), ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# War Eagle (disc) (16G13) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 7720 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:03:10 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,,,,May 01,,16.1,Jul 01,,21.7,,,,,,
1962,,,,,,,May 01,,15.6,Jul 01,,23.8,,,,,,
1963,,,,,,,May 01,,9.3,Jul 01,,10.0,,,,,,
1964,,,,,,,May 01,,21.5,Jul 01,,25.4,,,,,,
1965,,,,,,,May 01,,22.8,Jul 01,,24.4,,,,,,
1966,,,,Jan 27,45,10.8,Mar 01,60,14.4,Apr 01,43,15.0,,,,,,
1967,,,,Feb 05,67,20.1,Feb 27,62,20.5,Jul 01,,22.0,,,,,,
1968,,,,Feb 05,42,8.4,May 01,,11.0,Mar 29,15,6.6,,,,,,
1969,,,,,,,Feb 27,78,28.1,Mar 24,66,25.1,,,,,,
1970,,,,Jan 29,84,28.5,Feb 25,83,29.1,Mar 27,67,26.1,,,,,,
1971,,,,Jan 27,48,17.8,Mar 06,52,16.6,Mar 30,58,23.2,,,,,,
1972,,,,Feb 01,61,20.7,Mar 04,69,24.1,Mar 29,66,31.7,,,,,,
1973,,,,Jan 27,60,16.8,Feb 23,65,18.2,Mar 30,68,25.1,,,,,,
1974,,,,Feb 06,60,19.8,Mar 08,70,21.0,Mar 26,60,24.0,,,,,,
1975,,,,Jan 22,46,14.7,Feb 22,60,18.6,Mar 29,84,26.9,,,,,,
1976,,,,Jan 19,69,22.1,Feb 24,69,19.3,Mar 30,75,28.5,,,,,,
1977,,,,,,,Mar 04,36,5.4,Mar 31,35,9.8,,,,,,
1978,,,,Jan 24,75,21.8,Feb 28,75,23.2,Mar 27,72,28.8,,,,,,
1979,,,,,,,Mar 02,86,23.2,Apr 04,75,28.5,,,,,,
1980,,,,,,,May 01,,22.4,Mar 25,81,27.5,,,,,,
1981,,,,Feb 02,35,8.8,Feb 27,42,16.4,Apr 07,0,0.0,,,,,,
1982,,,,,,,Feb 24,60,22.8,Jul 01,,27.7,,,,,,
1983,,,,Jan 28,75,25.5,Mar 09,91,31.8,Apr 05,102,40.8,May 03,91,43.7,,,
1984,,,,,,,May 01,,29.8,Jul 01,,35.1,,,,,,
1985,,,,,,,May 01,,23.1,Apr 01,69,24.8,,,,,,
1986,,,,,,,,,,,,,,,,,,
1987,,,,Feb 04,30,8.4,May 01,,14.5,Mar 25,36,10.8,,,,,,
1988,,,,Jan 28,16,4.8,Mar 07,12,4.1,Apr 05,69,24.8,,,,,,
1989,,,,Jan 27,48,15.8,,,,Apr 05,100,42.0,,,,,,
1990,,,,Mar 01,,11.4,Feb 28,24,7.9,Jul 01,1,0.4,,,,,,
1991,,,,Jan 28,34,9.2,,,,Mar 29,69,24.8,,,,,,
1992,,,,,,,,,,,,,,,,,,
