#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 23G04: Althouse #2, OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Althouse #2 (23G04) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 4570 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:04 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1937,,,,,,,,,,Mar 26,55,22.2,,,,,,
1938,,,,Jan 26,2,0.5,,,,Apr 02,64,29.0,,,,,,
1939,,,,Feb 01,15,2.5,,,,Mar 30,15,6.2,,,,,,
1940,,,,Jan 30,0,0.0,Feb 29,9,2.0,Mar 30,0,0.0,,,,,,
1941,,,,Jan 31,16,5.8,Mar 01,8,2.9,Apr 01,0,0.0,,,,,,
1942,,,,Jan 31,2,0.5,Feb 28,13,3.7,Mar 30,5,1.8,,,,,,
1943,,,,Feb 03,8,1.9,Mar 01,1,0.1,Apr 01,1,0.1,,,,,,
1944,,,,Feb 01,1,0.1,Feb 29,5,1.3,Apr 01,1,0.1,,,,,,
1945,,,,Jan 29,1,0.1,Feb 27,1,0.1,Mar 31,20,7.4,,,,,,
1946,,,,Jan 31,8,1.6,Feb 28,14,4.3,Apr 01,14,5.5,,,,,,
1947,,,,Jan 31,8,1.3,Feb 28,0,0.0,Mar 31,0,0.0,,,,,,
1948,,,,,,,Mar 01,1,0.1,Apr 01,8,2.7,,,,,,
1949,,,,Jan 31,12,3.0,Mar 01,22,7.7,Mar 29,19,6.7,,,,,,
1950,,,,Jan 31,40,11.3,Feb 28,32,12.6,Mar 31,37,14.7,,,,,,
1951,,,,Jan 31,12,3.6,Mar 01,5,1.2,Apr 02,2,0.6,,,,,,
1952,,,,Feb 01,51,21.4,Mar 01,54,22.7,Mar 31,62,25.4,,,,,,
1953,,,,Feb 02,14,5.6,Mar 01,12,5.1,Apr 01,17,5.2,,,,,,
1954,,,,Feb 01,29,9.9,Mar 01,18,6.6,Apr 01,15,4.4,,,,,,
1955,,,,Jan 31,8,2.2,Mar 02,18,3.8,Mar 28,6,2.0,,,,,,
