#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 10E09: Lewis Lake Divide, WY
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lewis Lake Divide (10E09) 
# Wyoming  SNOW COURSE/AERIAL MARKER Site - 7850 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:12:56 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1930,,,,,,,Mar 01,83,29.1,Apr 01,75,29.3,,,,,,
1931,,,,,,,Mar 01,28,9.9,Apr 01,47,18.5,,,,,,
1932,,,,,,,Mar 01,105,36.7,Apr 01,117,45.5,,,,,,
1933,,,,,,,Mar 01,101,35.5,Apr 01,100,39.1,,,,,,
1934,,,,,,,Mar 01,98,34.3,Apr 01,97,38.0,,,,,,
1935,,,,,,,Mar 01,69,24.3,Apr 01,96,37.3,,,,,,
1936,,,,,,,Mar 01,131,45.9,Apr 01,138,54.0,,,,,,
1937,,,,,,,Mar 01,85,29.8,Apr 01,93,36.4,,,,,,
1938,,,,Feb 01,89,28.5,Mar 01,105,36.7,Apr 01,133,52.0,,,,,,
1939,,,,Feb 01,87,27.9,Mar 01,112,39.2,Apr 01,103,40.2,,,,,,
1940,,,,Feb 01,40,12.7,Mar 01,65,22.9,Apr 01,87,33.9,,,,,,
1941,,,,Feb 01,72,23.0,Mar 01,51,18.0,Apr 01,69,27.1,,,,,,
1942,,,,Feb 01,64,20.4,Mar 01,76,26.7,Apr 01,75,29.2,,,,,,
1943,,,,Feb 01,155,49.5,Mar 01,167,58.4,Apr 01,167,65.1,,,,,,
1944,,,,Feb 01,39,12.6,Mar 01,58,20.2,Apr 01,69,26.9,,,,,,
1945,,,,Feb 01,55,17.6,Mar 01,79,27.6,Apr 01,81,31.7,,,,,,
1946,,,,Feb 01,105,33.6,Mar 01,117,41.1,Apr 01,118,45.9,,,,,,
1947,,,,Feb 01,114,36.4,Mar 01,121,42.4,Apr 01,125,48.6,,,,,,
1948,,,,Feb 01,65,20.8,Mar 01,81,28.3,Apr 01,93,36.3,,,,,,
1949,,,,Feb 01,94,30.1,Mar 01,122,42.7,Apr 01,131,52.1,,,,,,
