#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER MN2: Minarets 2, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Minarets 2 (MN2) 
# California  SNOW COURSE/AERIAL MARKER Site - 9000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:12:23 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1928,,,,,,,Feb 23,,9.3,,,,,,,,,
1929,,,,Feb 06,,10.8,,,,Apr 15,,18.0,,,,,,
1930,,,,,,,Mar 12,,18.1,,,,Apr 18,,16.7,,,
1931,,,,Jan 28,,8.7,Feb 25,,9.9,Mar 24,,10.3,May 06,,0.0,,,
1932,,,,,,,,,,,,,,,,,,
1933,,,,Feb 10,,19.0,Mar 08,,17.6,,,,,,,,,
1934,Jan 10,,14.5,Feb 08,,14.2,Mar 07,,28.3,Apr 02,,14.3,,,,,,
1935,Jan 13,,13.2,Feb 14,,19.9,Mar 14,,24.8,Apr 06,,26.4,,,,,,
1936,Jan 06,,7.4,Feb 10,,18.6,Mar 09,,30.6,Apr 06,,36.3,,,,,,
1937,,,,Feb 15,,32.5,,,,Apr 02,,41.3,,,,,,
1938,,,,Feb 15,,30.3,,,,Apr 06,,53.8,,,,,,
1939,,,,Feb 13,,13.5,,,,Apr 10,,12.7,,,,,,
1940,,,,Feb 15,,21.8,,,,Apr 02,,33.8,,,,,,
1941,,,,Feb 12,,31.2,,,,Apr 07,,37.9,,,,,,
1942,,,,Feb 09,,32.0,,,,Mar 30,,34.2,,,,,,
1943,,,,Feb 09,,26.9,,,,Apr 07,,37.4,,,,,,
1944,,,,Feb 07,,12.0,,,,Apr 03,,23.5,,,,,,
1945,,,,Feb 06,,26.4,,,,Apr 03,,40.2,,,,,,
1946,,,,Feb 06,,23.6,,,,Apr 03,,31.8,,,,,,
1947,,,,Feb 02,,18.7,,,,Apr 08,,22.9,,,,,,
1948,,,,Feb 02,,4.7,,,,Apr 04,,19.2,,,,,,
1949,,,,Jan 23,,14.0,,,,Apr 04,,30.2,,,,,,
1950,,,,Jan 30,,18.6,,,,Apr 03,,27.5,,,,,,
1951,,,,Feb 06,,15.6,,,,Apr 04,,17.4,,,,,,
