#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 47Q01: Cleary Summit, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cleary Summit (47Q01) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 2230 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:04:21 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1960,,,,Mar 01,23,4.7,Feb 23,28,5.0,Mar 28,26,5.6,Sep 01,23,6.0,,,
1961,,,,Mar 01,20,4.1,May 01,22,4.4,Apr 02,28,5.3,May 03,23,5.8,,,
1962,,,,Mar 01,32,6.6,Mar 04,38,7.0,Apr 04,42,10.0,Apr 26,41,11.5,,,
1963,,,,Mar 01,21,4.3,Mar 05,26,4.6,Apr 02,37,7.8,May 01,32,8.5,,,
1964,,,,Mar 01,13,2.6,Mar 06,21,2.8,Apr 04,22,4.3,May 02,27,5.9,,,
1965,,,,Mar 01,14,2.9,Mar 04,22,3.1,Apr 03,22,4.3,May 04,21,5.7,,,
1966,,,,Mar 01,31,6.3,Mar 03,35,6.7,Mar 28,36,7.5,May 03,30,7.6,,,
1967,,,,Mar 01,21,4.3,Mar 01,24,4.6,Mar 29,32,7.3,Apr 30,35,9.9,,,
1968,Jan 10,24,5.0,Feb 01,32,6.0,Feb 26,31,6.6,Mar 27,29,7.1,Apr 29,30,7.2,,,
1969,,,,Jan 29,21,3.7,Feb 26,21,4.2,Mar 28,27,5.5,Apr 28,18,4.6,,,
1970,,,,Jan 28,7,1.2,Mar 02,11,1.8,Mar 30,11,2.3,May 01,15,3.6,,,
1971,,,,Feb 03,43,11.5,Feb 26,47,12.2,Apr 01,45,12.1,Apr 30,45,13.1,,,
1972,,,,Feb 01,42,10.4,Mar 02,40,10.4,Mar 27,40,10.4,Apr 27,44,11.8,,,
1973,,,,Jan 29,31,6.3,Feb 26,30,7.0,Apr 03,32,7.9,Apr 30,29,7.3,,,
1974,,,,Jan 29,22,4.7,Feb 26,26,5.6,Mar 29,29,6.2,May 01,27,6.6,,,
