#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 12G08: Sublett, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Sublett (12G08) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 5942 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:37 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,,,,,,,Mar 26,54,20.6,,,,,,
1937,,,,,,,,,,Mar 31,39,15.6,,,,,,
1938,Dec 29,14,3.9,Jan 29,20,6.3,Feb 26,25,8.2,Mar 26,37,13.0,,,,,,
1939,Dec 29,16,4.6,Jan 31,32,6.4,Feb 28,45,12.0,Mar 31,24,9.3,,,,,,
1940,Dec 28,4,0.5,Jan 29,22,5.1,Feb 28,27,9.4,Mar 26,21,7.8,,,,,,
1941,Dec 28,14,2.9,Feb 01,25,6.9,Mar 02,23,8.2,Mar 29,22,9.3,,,,,,
1942,Dec 29,25,5.1,Jan 31,35,8.6,Feb 27,44,13.1,Mar 30,36,12.5,,,,,,
1943,,,,,,,,,,Mar 29,42,12.9,,,,,,
1944,,,,,,,,,,Mar 31,32,10.7,,,,,,
1945,,,,,,,,,,Mar 30,34,9.5,,,,,,
1946,,,,,,,Mar 08,44,11.1,Mar 28,39,13.6,,,,,,
1947,,,,,,,Feb 27,19,6.4,,,,,,,,,
1948,,,,,,,Mar 01,31,8.4,Apr 01,38,10.0,,,,,,
1949,,,,,,,Mar 01,49,12.8,Mar 31,46,14.7,,,,,,
1950,,,,,,,Mar 01,31,10.8,Mar 30,44,14.7,,,,,,
1951,,,,,,,Mar 05,52,12.9,Apr 03,35,11.4,,,,,,
1952,,,,,,,Feb 28,51,16.4,Mar 31,50,18.3,,,,,,
1953,,,,,,,Mar 03,41,10.0,Mar 30,27,9.2,,,,,,
1954,,,,,,,Mar 01,30,8.2,Apr 01,33,10.7,,,,,,
1955,,,,,,,Mar 04,31,7.7,Mar 29,32,9.9,,,,,,
1956,,,,,,,Mar 05,47,13.4,Apr 03,36,12.0,,,,,,
