#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 23B03: Hurricane, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Hurricane (23B03) 
# Washington  SNOW COURSE/AERIAL MARKER Site - 5228 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:07:30 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1949,,,,,,,,,,,,,May 03,88,40.3,,,
1950,,,,,,,,,,Mar 29,136,47.9,May 03,112,48.7,,,
1951,,,,,,,,,,Mar 29,98,38.8,May 01,72,33.7,,,
1952,,,,,,,,,,Mar 28,86,29.2,May 03,61,29.8,,,
1953,,,,,,,Mar 03,88,29.3,Apr 04,91,35.8,May 04,69,30.6,,,
1954,,,,,,,,,,Apr 01,111,46.7,May 01,108,43.4,,,
1955,,,,,,,Mar 04,97,23.5,Apr 03,98,30.1,May 05,89,33.8,,,
1956,,,,,,,Feb 24,119,35.8,Mar 31,149,51.5,Apr 28,104,47.3,,,
1957,,,,,,,Mar 01,50,17.0,Mar 26,66,19.9,Apr 30,46,19.7,,,
1958,,,,,,,Mar 02,51,19.2,Mar 29,49,19.5,May 04,45,19.0,,,
1959,,,,,,,Feb 27,51,17.4,Apr 03,74,26.7,May 02,56,23.5,,,
1960,,,,Feb 05,24,7.2,Feb 29,41,12.2,Apr 01,63,21.5,,,,,,
1961,,,,Feb 02,32,11.2,Feb 27,63,19.6,Mar 29,66,26.6,,,,,,
1962,,,,Feb 02,36,13.8,Mar 02,54,18.2,Mar 31,59,21.6,,,,,,
1963,,,,Jan 28,24,8.0,Feb 26,11,3.9,Apr 06,30,9.1,,,,,,
1964,,,,Feb 03,89,26.4,Feb 25,77,26.1,Mar 22,106,37.2,Apr 28,84,35.7,,,
1965,,,,Jan 26,58,18.9,Feb 23,58,21.8,Mar 26,64,23.4,Apr 30,48,20.5,,,
1966,,,,Jan 27,55,17.0,Feb 25,64,20.9,Mar 28,95,34.6,Apr 27,70,32.8,,,
1967,,,,Jan 30,72,22.1,Feb 24,79,27.0,Mar 27,100,35.0,Apr 26,94,38.4,,,
