#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 19L12: Center Mountain, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Center Mountain (19L12) 
# California  SNOW COURSE/AERIAL MARKER Site - 9400 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:12:46 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1922,,,,,,,,,,Apr 14,125,51.1,,,,,,
1923,,,,,,,,,,Apr 01,90,35.9,,,,,,
1924,,,,,,,,,,Apr 01,61,17.5,,,,,,
1925,,,,,,,,,,Apr 01,80,35.1,,,,,,
1926,,,,,,,,,,Apr 01,50,19.8,,,,,,
1927,,,,,,,,,,Apr 01,118,50.2,,,,,,
1928,,,,,,,,,,Mar 15,57,18.1,,,,,,
1929,,,,,,,,,,Mar 16,69,22.2,,,,,,
1930,,,,,,,,,,Mar 25,74,28.5,,,,,,
1931,,,,,,,,,,Mar 27,53,15.0,,,,,,
1932,,,,,,,,,,Mar 22,110,43.6,,,,,,
1933,,,,,,,,,,Mar 27,79,28.4,,,,,,
1934,,,,,,,,,,Mar 30,45,19.3,,,,,,
1935,,,,,,,,,,Mar 29,89,36.0,,,,,,
1936,,,,,,,,,,Apr 01,120,44.2,,,,,,
1937,,,,,,,,,,Apr 04,116,46.5,,,,,,
1938,,,,,,,,,,Apr 09,154,62.7,,,,,,
1939,,,,,,,,,,Apr 03,59,22.8,,,,,,
1940,,,,,,,,,,Apr 02,119,43.6,,,,,,
1941,,,,,,,,,,Apr 02,112,44.3,,,,,,
1942,,,,,,,,,,Apr 07,113,44.0,,,,,,
1943,,,,,,,,,,,,,,,,,,
1944,,,,,,,,,,Apr 06,67,28.2,,,,,,
1945,,,,,,,,,,Apr 11,123,42.6,,,,,,
1946,,,,,,,,,,Apr 03,110,39.6,,,,,,
1947,,,,,,,,,,Mar 26,73,30.9,,,,,,
1948,,,,,,,,,,Apr 08,96,22.8,,,,,,
1949,,,,,,,,,,Apr 01,108,39.9,,,,,,
1950,,,,,,,,,,Mar 29,115,38.9,,,,,,
