#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 11E09: Big Springs, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Big Springs (11E09) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 6395 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:30 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,Dec 30,25,5.6,Jan 30,54,15.6,Mar 04,66,22.0,Apr 01,70,23.4,,,,,,
1937,Dec 29,28,3.7,Jan 30,51,10.6,Feb 26,62,17.7,Mar 29,58,20.3,Apr 30,40,17.6,,,
1938,Dec 29,28,6.4,Jan 29,40,9.8,Feb 28,52,14.7,Mar 30,72,23.5,Apr 30,32,12.0,,,
1939,Dec 30,31,7.8,Jan 29,48,11.3,Feb 26,60,18.2,Mar 28,48,17.6,,,,,,
1940,Dec 28,11,1.0,Jan 29,27,6.2,Feb 27,40,14.4,Mar 27,41,14.1,,,,,,
1941,Dec 28,34,6.0,Jan 29,46,11.2,Feb 27,47,13.3,Mar 26,44,14.2,,,,,,
1942,Dec 29,30,5.2,Jan 31,47,10.5,Feb 26,55,15.5,Mar 28,50,16.3,,,,,,
1943,Dec 28,52,12.6,Jan 28,83,24.4,Feb 25,87,29.8,Mar 29,76,30.3,May 04,30,15.4,,,
1944,Dec 28,12,1.7,Jan 28,30,6.1,Feb 26,48,12.0,Mar 28,52,15.0,,,,,,
1945,Dec 29,26,3.6,Jan 29,30,7.0,Feb 26,49,13.4,Mar 28,53,16.5,,,,,,
1946,Dec 28,47,10.0,Jan 29,54,13.6,Feb 26,60,18.7,Mar 27,64,23.4,,,,,,
1947,Dec 30,44,12.3,Jan 28,53,15.2,Feb 25,58,17.8,Mar 28,59,21.6,,,,,,
1948,Dec 29,32,7.5,Jan 28,39,10.2,Feb 26,49,13.5,Mar 29,59,18.1,,,,,,
1949,Dec 28,44,11.5,Jan 28,53,15.2,Feb 25,77,26.7,Mar 25,74,25.9,May 02,36,16.5,,,
1950,Dec 28,38,7.3,Jan 28,56,15.3,Feb 25,65,20.6,Mar 28,75,26.5,,,,,,
1951,Dec 28,28,6.5,Jan 31,46,13.5,Feb 26,70,19.7,Mar 28,63,22.6,,,,,,
1952,Dec 28,57,12.6,Jan 28,80,24.2,Feb 26,86,30.8,Mar 28,90,34.9,,,,,,
1953,Dec 29,39,7.0,Jan 28,52,14.7,Feb 25,60,19.0,Mar 28,56,21.8,,,,,,
1954,Dec 28,33,6.5,Jan 27,59,14.1,Feb 26,64,21.1,Mar 29,64,25.4,,,,,,
1955,Dec 28,22,3.4,Jan 28,39,9.3,Feb 26,62,16.3,Mar 28,61,22.0,,,,,,
1956,Dec 28,44,12.0,Jan 28,70,20.3,Feb 27,81,24.2,Mar 27,58,22.7,,,,,,
1957,Dec 29,37,8.7,Jan 29,59,14.6,Feb 26,64,22.2,Mar 28,72,27.2,,,,,,
1958,Dec 29,44,9.3,Jan 29,42,11.1,Feb 26,49,14.2,Mar 29,52,18.0,,,,,,
1959,Jan 01,22,4.3,Jan 31,45,10.8,Feb 26,59,16.3,Mar 31,55,16.9,,,,,,
1960,Jan 02,13,1.5,Jan 30,27,5.6,Feb 28,38,10.0,Mar 31,34,11.0,,,,,,
1961,Dec 29,31,6.8,Jan 29,30,8.8,Feb 26,53,16.5,Mar 29,56,19.8,Sep 01,,14.4,,,
1962,Dec 29,49,13.5,Jan 29,56,17.5,Feb 27,68,22.8,Mar 30,69,25.6,Sep 01,,20.6,,,
1963,Dec 30,15,3.2,Jan 30,28,6.2,Feb 27,35,9.2,Mar 29,32,10.4,Apr 29,29,10.5,,,
1964,Dec 29,26,5.8,Jan 28,49,11.4,Feb 26,53,14.9,Mar 30,65,21.8,Apr 30,42,18.7,,,
