#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 10E14: Huckleberry Divide, WY
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Huckleberry Divide (10E14) 
# Wyoming  SNOW COURSE/AERIAL MARKER Site - 7300 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:12:54 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1930,,,,,,,Mar 01,43,13.5,Apr 01,41,14.4,,,,,,
1931,,,,,,,Mar 01,23,7.0,Apr 01,30,10.5,,,,,,
1932,,,,,,,Mar 01,68,21.6,Apr 01,80,28.6,,,,,,
1933,,,,,,,Mar 01,64,20.0,Apr 01,60,21.3,,,,,,
1934,,,,,,,Mar 01,44,13.8,Apr 01,46,16.2,,,,,,
1935,,,,,,,Mar 01,50,15.5,Apr 01,57,20.0,,,,,,
1936,,,,,,,Mar 01,83,26.3,Apr 01,83,29.8,,,,,,
1937,,,,,,,Mar 01,59,18.3,Apr 01,57,20.2,,,,,,
1938,,,,Feb 01,55,14.7,Mar 01,61,19.1,Apr 01,80,28.4,,,,,,
1939,,,,Feb 01,56,15.0,Mar 01,66,20.8,Apr 01,59,20.9,,,,,,
1940,,,,Feb 01,30,8.0,Mar 01,45,13.9,Apr 01,52,18.2,,,,,,
1941,,,,Feb 01,50,13.3,Mar 01,51,15.6,Apr 01,39,13.6,,,,,,
1942,,,,Feb 01,42,11.4,Mar 01,50,15.3,Apr 01,46,16.4,,,,,,
1943,,,,Feb 01,98,26.8,Mar 01,102,32.2,Apr 01,97,34.8,,,,,,
1944,,,,Feb 01,27,7.1,Mar 01,36,10.9,Apr 01,43,15.3,,,,,,
1945,,,,Feb 01,36,9.7,Mar 01,54,16.6,Apr 01,55,19.4,,,,,,
1946,,,,Feb 01,57,15.5,Mar 01,64,20.2,Apr 01,62,22.2,,,,,,
1947,,,,Feb 01,54,14.5,Mar 01,52,16.1,Apr 01,57,20.2,,,,,,
1948,,,,Feb 01,41,11.1,Mar 01,52,16.0,Apr 01,56,19.7,,,,,,
1949,,,,Feb 01,59,16.0,Mar 01,76,23.8,Mar 31,75,27.6,,,,,,
