#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 20B19: Brief, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Brief (20B19) 
# Washington  SNOW COURSE/AERIAL MARKER Site - 1600 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:04:05 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,Jan 28,18,6.4,Feb 25,21,7.4,Apr 01,0,0.0,Apr 30,0,0.0,,,
1962,,,,Feb 04,14,5.0,Mar 03,12,4.3,Apr 01,0,0.0,May 03,0,0.0,,,
1963,,,,Jan 27,0,0.0,Feb 24,0,0.0,Mar 29,0,0.0,Apr 26,0,0.0,,,
1964,,,,Jan 26,42,7.5,Feb 23,24,9.6,Mar 26,12,5.3,Apr 26,0,0.0,,,
1965,,,,Jan 24,35,8.6,Feb 21,22,8.1,Mar 28,12,4.9,Apr 25,0,0.0,,,
1966,,,,Jan 30,31,6.8,Feb 28,27,7.9,Mar 27,12,5.1,Apr 26,0,0.0,,,
1967,,,,Jan 28,15,5.0,Feb 25,3,2.1,Mar 28,0,0.0,Apr 25,0,0.0,,,
1968,,,,Jan 27,20,6.0,Feb 25,18,6.9,Mar 24,0,0.0,Apr 27,0,0.0,,,
1969,,,,Jan 26,44,10.1,Feb 23,44,13.4,Mar 24,24,9.7,Apr 24,0,0.0,,,
1970,,,,Jan 29,40,9.0,Feb 25,27,10.0,Mar 28,12,4.6,Apr 25,0,0.0,,,
1971,,,,Jan 27,35,12.0,Feb 26,28,10.0,Mar 26,30,11.7,Apr 27,0,0.0,,,
1972,,,,Jan 26,39,11.4,Feb 23,33,13.2,Mar 28,16,7.1,Apr 28,0,0.0,,,
1973,,,,Mar 01,,0.9,May 01,,2.6,Jul 01,,0.0,Sep 01,,0.0,,,
1974,,,,Mar 01,,4.0,Feb 26,18,6.6,Mar 30,0,0.0,Apr 30,0,0.0,,,
1975,,,,Jan 26,23,6.1,Feb 23,32,8.4,Mar 22,21,8.0,Apr 27,0,0.0,,,
