#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 08M02: Mancos T-Down, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mancos T-down (08M02) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 10000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:59:05 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1975,,,,,,,Mar 17,27,19.8,Apr 03,76,27.1,Apr 23,70,28.7,,,
1976,,,,Feb 02,29,8.5,Feb 25,49,15.2,Mar 29,46,17.3,,,,,,
1977,,,,Jan 31,14,3.3,Mar 03,21,4.4,Mar 29,12,3.8,,,,,,
1978,,,,Jan 30,42,12.0,Feb 27,50,16.6,Mar 30,59,25.0,Apr 28,35,17.5,,,
1979,,,,Jan 30,73,20.5,Feb 27,76,27.4,Mar 28,76,30.0,Apr 27,52,25.5,May 31,9,4.5
1980,,,,Jan 28,54,15.3,Mar 03,82,29.7,Mar 26,101,37.6,Apr 29,63,32.0,May 30,25,13.3
1981,,,,Jan 28,14,3.3,Feb 26,21,4.8,Mar 27,40,11.8,May 01,0,0.0,,,
1982,,,,Jan 28,36,10.8,Feb 26,48,14.9,Mar 29,67,23.3,Apr 28,36,16.6,,,
1983,,,,Jan 27,45,14.3,Feb 25,52,17.0,Mar 30,76,26.6,,,,,,
1984,Dec 29,59,15.5,Jan 31,48,16.6,Feb 29,54,19.1,Mar 29,51,20.1,Apr 27,39,16.2,,,
1985,,,,,,,Feb 28,53,19.5,Mar 29,84,26.8,,,,,,
1986,,,,Jan 29,35,12.1,Feb 27,52,17.0,,,,,,,,,
1987,,,,Jan 28,41,11.4,Mar 02,74,20.3,Mar 31,70,25.8,Apr 30,0,0.0,,,
1988,,,,Jan 29,39,11.5,Feb 26,38,12.9,Mar 30,29,11.4,,,,,,
1989,,,,Jan 31,47,13.2,Feb 27,48,16.9,Mar 30,34,14.1,Apr 28,0,0.0,,,
1990,,,,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,,,,
1992,,,,,,,,,,,,,,,,,,
1993,,,,Jan 29,56,16.5,Feb 26,92,27.1,Mar 30,72,28.2,,,,,,
1994,,,,Jan 31,40,8.3,Feb 28,49,13.4,Mar 30,40,14.7,Apr 29,33,12.4,,,
1995,,,,Jan 30,51,13.8,Feb 28,47,16.2,Mar 31,67,24.3,Apr 27,54,23.6,,,
1996,,,,Feb 05,42,9.8,Feb 29,43,12.1,Mar 28,40,12.8,,,,,,
1997,,,,Jan 30,70,21.0,Mar 03,76,24.0,Mar 28,48,20.9,,,,,,
1998,,,,Jan 29,32,8.2,Feb 27,49,11.6,Mar 30,58,15.8,Apr 29,42,16.3,,,
1999,,,,Jan 28,41,9.3,Feb 26,36,10.6,Mar 30,11,3.5,Apr 30,9,1.8,,,
2000,,,,Jan 28,31,5.6,Feb 29,42,11.1,Mar 31,53,17.3,Apr 28,14,5.8,,,
2001,,,,Jan 31,48,10.2,Feb 26,55,14.5,Mar 28,46,16.1,Apr 30,25,10.1,,,
2002,,,,Jan 29,24,6.4,Feb 28,26,6.8,Apr 01,13,4.1,Apr 29,0,0.0,,,
2003,,,,Jan 29,29,8.1,Mar 03,60,14.6,Mar 31,46,15.9,Apr 30,14,4.3,,,
2004,,,,Jan 29,38,10.0,Feb 25,54,15.1,Mar 30,24,9.7,Apr 28,13,5.5,,,
2005,,,,Jan 27,51,15.4,Mar 01,69,23.8,Mar 31,78,26.9,Apr 28,40,15.6,,,
2006,,,,Jan 31,26,5.1,Feb 28,20,4.4,Mar 30,38,10.5,May 01,0,0.0,,,
2007,,,,Jan 30,26,5.7,Feb 27,37,9.4,Apr 02,16,4.9,Apr 30,0,0.0,,,
2008,,,,Jan 31,70,19.4,Feb 28,74,25.3,Mar 31,56,22.5,Apr 29,21,10.2,,,
2009,,,,,,12.2,Feb 27,49,17.1,Mar 31,36,14.9,Apr 30,0,0.0,,,
2010,,,,Jan 28,55,13.2,Feb 26,63,18.1,Mar 30,55,20.3,Apr 30,27,10.3,,,
2011,,,,Jan 31,41,12.4,Feb 25,50,14.8,Mar 30,40,15.2,Apr 29,20,7.8,,,
2012,,,,Jan 30,35,7.4,Feb 29,59,14.0,Mar 29,25,8.4,Apr 30,0,0.0,,,
2013,,,,Jan 31,47,10.5,Feb 28,49,13.7,Mar 28,38,14.5,Apr 29,0,0.0,,,
2014,,,,,,,,,,Mar 28,31,6.3,,,,,,
