#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 10F17: East Rim Divide, WY
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# East Rim Divide (10F17) 
# Wyoming  SNOW COURSE/AERIAL MARKER Site - 7930 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:52 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,Dec 30,14,3.3,,,,,,,Apr 10,69,24.5,,,,,,
1937,Dec 30,21,4.4,,,,,,,Mar 29,44,14.0,Apr 30,40,14.7,,,
1938,Dec 29,23,5.7,,,,,,,Mar 29,51,14.9,May 02,24,8.6,,,
1939,Jan 04,28,6.6,,,,,,,Mar 27,38,9.3,,,,,,
1940,,,,,,,Mar 06,30,8.7,Mar 28,28,7.7,,,,,,
1941,,,,,,,Feb 28,39,12.1,Mar 28,37,12.7,,,,,,
1942,,,,,,,Mar 03,37,8.7,Apr 01,37,9.6,,,,,,
1943,,,,,,,Mar 02,57,17.7,Apr 03,60,19.9,,,,,,
1944,,,,,,,Mar 02,33,7.5,Apr 03,36,8.8,,,,,,
1945,,,,,,,Mar 06,36,8.5,Mar 30,38,10.3,,,,,,
1946,,,,,,,Mar 05,44,11.2,Mar 22,47,13.3,,,,,,
1947,,,,,,,Feb 24,37,9.9,Mar 28,40,11.4,Apr 29,24,8.7,,,
1948,,,,,,,Feb 26,36,10.8,Apr 01,39,9.4,May 01,30,8.2,,,
1949,,,,,,,Mar 04,47,13.2,Mar 31,48,14.2,Apr 26,32,11.5,,,
1950,,,,,,,Feb 27,52,17.6,Apr 03,60,19.2,May 02,53,19.8,,,
1951,,,,,,,Mar 09,62,16.5,Mar 30,55,18.9,Apr 28,44,16.4,,,
1952,,,,,,,Feb 27,44,12.7,Mar 28,49,17.1,,,,,,
1953,,,,,,,Feb 26,39,13.1,Mar 27,38,12.2,Apr 25,37,11.3,,,
1954,,,,,,,Feb 26,41,10.6,Mar 31,53,15.2,May 04,33,10.7,,,
1955,Dec 30,13,2.8,Jan 31,21,5.2,Mar 02,31,7.7,Mar 30,38,10.8,Apr 28,30,9.8,,,
