#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 06J14: Hahn's Peak, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Hahn's Peak (06J14) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 8200 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:04:28 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1960,,,,,,,,,,Mar 29,36,12.1,,,,,,
1961,,,,,,,,,,Mar 29,34,9.2,May 01,25,9.0,,,
1962,,,,,,,,,,Mar 28,51,18.2,Apr 26,15,6.3,,,
1963,,,,,,,,,,Mar 29,27,8.9,Apr 29,15,4.4,,,
1964,,,,,,,,,,Mar 30,47,14.1,Apr 28,35,13.8,,,
1965,,,,,,,,,,Mar 31,51,17.8,Apr 28,26,11.3,,,
1966,,,,,,,,,,Mar 29,35,9.5,Apr 25,5,1.7,,,
1967,,,,,,,,,,Mar 29,36,13.4,Apr 28,19,8.3,,,
1968,Jan 08,36,9.3,Jan 31,37,10.6,Feb 28,53,13.8,Mar 29,44,15.3,Apr 26,46,16.2,,,
1969,Dec 24,26,6.1,Jan 30,50,12.9,Feb 26,55,15.3,Mar 27,49,17.1,Apr 28,15,6.6,,,
1970,,,,Jan 29,42,9.8,Feb 27,41,12.2,Mar 30,46,14.9,Apr 28,39,14.1,,,
1971,Dec 28,35,8.3,Jan 29,38,11.6,Feb 25,50,14.1,Mar 31,47,15.7,Apr 29,23,9.0,,,
1972,Dec 27,28,7.2,Jan 27,34,9.3,Feb 29,40,11.3,Mar 30,34,12.3,Apr 26,5,1.6,,,
1973,Dec 28,37,7.2,Jan 26,33,9.1,Feb 28,40,9.3,Mar 30,39,12.2,Apr 25,33,12.0,,,
1974,,,,Jan 30,49,13.1,Feb 26,49,14.2,Mar 28,41,15.1,Apr 26,36,13.2,,,
1975,,,,Jan 30,43,10.1,Feb 27,49,13.6,Mar 27,57,17.9,Apr 29,39,15.8,,,
1976,,,,Jan 27,40,10.0,Feb 26,44,12.8,Mar 25,40,12.7,Apr 29,18,7.8,,,
