#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 05P03: Big Tesuque, NM
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Big Tesuque (05P03) 
# New Mexico  SNOW COURSE/AERIAL MARKER Site - 10000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:08:27 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1942,,,,Feb 02,12,3.2,Mar 03,20,5.9,Apr 01,21,7.3,,,,,,
1943,,,,Feb 07,23,6.0,Mar 02,17,5.2,Apr 01,16,5.3,,,,,,
1944,,,,Feb 01,25,6.5,Mar 01,27,7.7,Apr 01,24,8.6,,,,,,
1945,,,,Feb 02,28,8.2,Mar 02,28,8.1,Apr 01,30,10.2,,,,,,
1946,,,,Feb 01,11,1.8,Mar 01,10,3.1,Apr 01,9,3.1,,,,,,
1947,,,,Jan 31,13,3.0,Feb 28,12,2.8,Apr 01,3,0.7,,,,,,
1948,,,,Jan 31,16,4.3,Mar 01,34,8.2,Apr 01,31,10.7,,,,,,
1949,,,,Jan 30,25,5.9,Mar 01,27,7.6,Mar 31,17,5.2,,,,,,
1950,,,,Jan 31,20,4.4,Mar 01,17,4.8,Mar 31,2,0.6,,,,,,
1951,,,,Jan 28,1,0.2,Mar 01,6,1.1,Apr 01,2,0.3,,,,,,
1952,,,,Jan 31,19,5.2,Feb 28,26,7.4,Apr 01,25,7.7,May 01,0,0.0,,,
1953,,,,Jan 29,5,1.2,Feb 28,22,6.3,Apr 02,3,1.3,,,,,,
1954,,,,Jan 30,11,3.0,Mar 01,0,0.0,Mar 28,9,3.4,,,,,,
1955,,,,Jan 28,12,2.1,Feb 28,15,3.2,Mar 31,2,0.3,,,,,,
1956,,,,Jan 31,14,2.8,Mar 01,10,3.0,Mar 29,0,0.0,,,,,,
1957,,,,Jan 31,17,4.5,Feb 27,8,2.7,Mar 28,15,5.8,,,,,,
1958,,,,Feb 01,17,5.0,Feb 26,23,6.2,Apr 01,30,9.5,,,,,,
1959,,,,Jan 30,7,2.5,Mar 02,6,1.3,Mar 31,4,1.0,,,,,,
