#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 20L01: Rubicon #1, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Rubicon #1 (20L01) 
# California  SNOW COURSE/AERIAL MARKER Site - 8100 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:13:02 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1910,,,,,,,,,,Apr 01,,40.1,,,,,,
1911,,,,,,,,,,Apr 01,,83.9,,,,,,
1912,,,,,,,,,,Apr 01,72,24.3,,,,,,
1913,,,,,,,,,,Apr 01,,32.7,,,,,,
1914,,,,,,,,,,,,,May 01,,67.9,,,
1915,,,,,,,,,,,,,May 01,,37.4,,,
1916,,,,,,,,,,Apr 01,176,68.3,,,,,,
1917,,,,,,,,,,,,,,,,Jun 01,101,47.6
1918,,,,,,,,,,,,,,,,,,
1919,,,,,,,,,,Apr 01,109,42.0,,,,,,
1920,,,,,,,,,,Apr 04,98,33.3,,,,,,
1921,,,,,,,,,,Mar 30,125,47.4,,,,,,
1922,,,,,,,,,,Apr 01,171,58.6,,,,,,
1923,,,,,,,,,,Mar 31,111,44.1,,,,,,
1924,,,,,,,,,,Apr 01,66,22.3,,,,,,
1925,,,,,,,,,,Apr 01,121,41.7,,,,,,
1926,,,,,,,,,,Mar 30,78,25.8,,,,,,
1927,,,,,,,,,,,,,,,,,,
1928,,,,,,,,,,,,,,,,,,
1929,,,,,,,,,,,,,,,,,,
1930,,,,,,,,,,,,,,,,,,
1931,,,,,,,,,,Apr 02,67,23.3,,,,,,
1932,,,,,,,,,,Apr 07,154,66.5,,,,,,
1933,,,,,,,,,,Mar 31,115,42.0,,,,,,
1934,,,,,,,,,,Apr 02,67,27.3,,,,,,
1935,,,,,,,,,,Mar 31,133,46.9,,,,,,
1936,,,,,,,,,,Mar 28,155,58.6,,,,,,
1937,,,,,,,,,,Apr 05,147,52.6,,,,,,
1938,,,,,,,,,,Apr 03,182,69.7,,,,,,
1939,,,,,,,Mar 05,95,33.8,Apr 02,92,35.3,,,,,,
1940,,,,,,,,,,Apr 07,165,62.2,,,,,,
1941,,,,,,,,,,Mar 30,133,46.0,,,,,,
1942,,,,,,,,,,Mar 28,128,53.0,,,,,,
1943,,,,,,,,,,Apr 04,159,65.0,May 02,134,63.4,,,
1944,,,,,,,,,,Apr 02,95,35.1,,,,,,
1945,,,,,,,,,,,,,,,,,,
1946,,,,,,,,,,Apr 06,136,50.6,,,,,,
1947,,,,,,,,,,Mar 29,118,41.8,,,,,,
1948,,,,,,,,,,Mar 28,111,25.2,,,,,,
1949,,,,,,,,,,Apr 03,122,45.8,,,,,,
1950,,,,,,,,,,Apr 04,152,60.2,,,,,,
1951,,,,,,,,,,Apr 01,129,47.0,,,,,,
1952,,,,,,,,,,Apr 01,210,90.5,,,,,,
1953,,,,,,,Feb 25,99,40.0,Mar 27,138,54.2,,,,,,
1954,,,,,,,Mar 02,104,35.4,Mar 30,121,46.4,,,,,,
1955,,,,,,,Mar 03,114,34.0,Mar 29,109,37.2,,,,,,
1956,,,,,,,Feb 27,182,68.4,Apr 03,164,74.8,,,,,,
1957,,,,,,,Feb 25,110,34.8,Mar 28,123,44.0,,,,,,
1958,,,,,,,Mar 01,139,47.8,,,,,,,,,
1959,,,,,,,Feb 28,100,30.5,Mar 26,94,33.2,,,,,,
1960,,,,,,,Feb 28,85,31.7,Mar 26,97,39.0,,,,,,
1961,,,,,,,Feb 26,69,22.0,Mar 25,98,31.0,,,,,,
1962,,,,,,,Feb 25,151,43.0,Mar 24,161,55.0,,,,,,
1963,,,,,,,Mar 03,56,21.2,Mar 31,106,34.8,Apr 27,134,45.6,,,
1964,,,,,,,Mar 02,90,29.0,Mar 30,98,34.5,,,,,,
1965,,,,,,,Feb 28,134,55.4,Mar 29,155,60.4,,,,,,
1966,,,,,,,Mar 05,117,40.5,Mar 28,109,42.6,,,,,,
1967,,,,,,,Mar 04,129,45.0,Mar 24,159,58.8,,,,,,
