#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 11D07: Call Road, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Call Road (11D07) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 8000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:03:19 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,,,,,,,Jul 01,,10.2,,,,,,
1962,,,,,,,,,,Mar 19,44,13.1,,,,,,
1963,,,,,,,Feb 22,30,6.8,Mar 25,35,9.7,Apr 25,42,12.5,,,
1964,,,,,,,Feb 27,38,9.0,Mar 30,44,12.7,Apr 29,46,14.2,,,
1965,,,,,,,Mar 01,43,12.8,Mar 30,47,13.9,Apr 27,45,15.9,,,
1966,,,,,,,Mar 04,34,7.4,Apr 01,30,8.4,May 02,32,11.1,,,
1967,,,,,,,Feb 23,37,10.0,Mar 31,54,14.7,Apr 23,47,16.0,,,
1968,,,,,,,Feb 28,39,11.4,Apr 01,39,13.0,May 01,40,13.5,,,
1969,,,,,,,Feb 27,40,10.0,Mar 30,39,10.9,Apr 27,36,9.4,,,
1970,,,,,,,Mar 05,37,10.9,Apr 01,51,14.7,May 05,59,20.1,,,
1971,,,,,,,May 01,,13.2,Apr 03,53,17.9,May 03,50,16.6,,,
1972,,,,,,,Mar 01,44,12.1,Mar 29,51,15.0,Apr 26,49,16.6,,,
1973,,,,,,,Mar 03,32,8.5,Apr 04,42,10.7,May 02,47,15.1,,,
1974,,,,,,,Feb 24,43,12.6,Apr 07,55,17.8,Apr 29,47,16.7,,,
1975,,,,,,,Feb 24,39,10.4,Apr 01,52,14.5,May 01,64,19.6,,,
1976,,,,,,,Feb 22,41,11.2,Mar 29,50,14.5,Apr 29,56,17.6,,,
1977,,,,,,,Feb 25,18,4.8,Apr 03,35,8.2,May 01,14,4.4,,,
1978,,,,,,,Feb 28,50,12.6,Mar 26,41,13.6,Apr 28,39,14.4,,,
1979,,,,,,,Mar 04,47,10.8,Apr 01,44,12.4,Apr 25,49,14.2,,,
1980,,,,,,,Feb 27,35,9.0,Apr 06,50,14.2,Apr 25,33,11.2,,,
1981,,,,,,,Feb 22,28,6.3,Mar 29,34,9.0,Apr 29,27,7.8,,,
1982,,,,,,,Feb 27,37,9.2,Mar 27,48,13.1,Apr 28,49,17.0,,,
1983,,,,,,,Feb 25,39,10.2,Mar 30,50,14.6,Apr 29,40,14.2,,,
1984,,,,,,,Mar 01,38,10.0,Mar 27,51,13.3,Apr 28,52,16.2,,,
1985,,,,,,,Feb 23,33,7.2,Mar 30,42,9.7,Apr 29,25,7.7,,,
1986,,,,,,,Feb 27,33,7.9,Mar 29,38,11.3,Apr 27,37,10.4,,,
1987,,,,,,,Mar 03,29,7.4,Mar 31,34,10.3,Apr 26,17,4.9,,,
1988,,,,,,,Feb 26,26,6.4,Mar 29,39,10.5,Apr 27,28,8.6,,,
1989,,,,,,,Feb 26,38,9.7,Mar 29,50,12.9,Apr 29,41,11.6,,,
1990,,,,,,,Feb 26,25,6.0,Mar 28,33,8.5,Apr 27,22,6.0,,,
1991,,,,,,,Mar 02,26,6.0,Mar 28,35,9.0,Apr 30,45,13.8,,,
1992,,,,,,,Feb 25,34,8.6,Mar 31,32,9.7,Apr 26,32,10.2,,,
1993,,,,,,,Feb 23,43,10.2,Mar 31,35,9.0,Apr 28,39,11.8,,,
1994,,,,,,,Mar 01,35,7.2,Mar 29,32,8.2,Apr 27,23,6.6,,,
1995,,,,,,,Feb 28,36,9.9,Mar 31,48,13.6,May 01,57,18.2,,,
1996,,,,,,,Mar 02,38,10.5,Mar 31,45,12.5,Apr 30,47,15.5,,,
1997,,,,,,,Mar 04,50,12.9,Mar 27,48,14.6,May 01,52,17.2,,,
1998,,,,,,,May 01,,9.5,Apr 03,31,10.9,Apr 28,26,10.5,,,
1999,,,,,,,Feb 27,37,8.7,Apr 03,35,9.8,May 05,35,11.0,,,
2000,,,,,,,Feb 29,33,7.2,Mar 26,31,8.2,Apr 30,22,8.1,,,
2001,,,,,,,Feb 25,31,7.2,Apr 05,41,10.0,May 03,35,10.6,,,
2002,,,,,,,Feb 26,27,5.8,Mar 31,27,6.6,Apr 26,25,7.0,,,
2003,,,,,,,Feb 24,39,8.7,Mar 28,48,12.6,Apr 25,36,12.7,,,
2004,,,,,,,Feb 25,28,6.7,Mar 28,31,8.5,Apr 27,23,7.4,,,
2005,,,,,,,Feb 23,22,4.4,Mar 29,33,6.6,Apr 29,32,7.8,,,
2006,,,,,,,Feb 25,30,7.3,Mar 26,42,10.2,Apr 29,30,10.9,,,
2007,,,,,,,Feb 25,32,6.7,Mar 26,24,6.6,Apr 26,33,9.6,,,
2008,,,,,,,Feb 27,35,8.2,Mar 28,41,10.8,Apr 29,40,12.8,,,
2009,,,,,,,Mar 01,,8.5,Mar 28,38,9.5,Apr 30,50,15.3,,,
2010,,,,,,,Mar 02,26,6.2,Mar 28,30,7.2,Apr 26,22,6.5,,,
2011,,,,,,,Feb 27,34,9.5,Apr 01,,12.5,May 02,50,15.3,,,
2012,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,
