#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 2A16: Goldstream, BC
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Goldstream (2A16) 
# British Columbia  SNOW COURSE/AERIAL MARKER Site - 6299 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:01:55 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1963,,,,,,,Feb 27,96,31.9,Mar 28,107,37.7,May 01,104,42.2,,,
1964,,,,,,,Feb 29,107,37.4,Mar 30,114,44.5,Apr 29,128,50.8,,,
1965,,,,,,,Feb 28,124,39.5,Mar 31,105,40.1,May 02,105,44.9,,,
1966,,,,,,,Feb 25,109,38.2,Mar 29,113,46.9,Apr 28,121,52.8,,,
1967,,,,Jan 30,134,42.1,Feb 22,147,52.8,Mar 28,170,64.5,Apr 28,141,64.2,,,
1968,,,,Jan 26,103,35.8,Feb 26,118,44.1,Mar 29,139,50.5,Apr 24,142,49.3,,,
1969,,,,Jan 28,88,28.1,Feb 24,100,34.1,Mar 28,109,43.0,Apr 28,106,47.9,,,
1970,,,,Jan 28,81,24.3,Feb 23,81,27.6,Mar 24,101,33.3,Apr 27,103,38.1,,,
1971,,,,Feb 02,112,31.1,Feb 25,126,40.1,Mar 31,137,50.6,Apr 26,112,52.3,,,
1972,,,,Jan 24,121,37.8,Feb 23,131,47.4,Mar 27,159,63.6,Apr 25,158,70.1,,,
1973,,,,Jan 29,92,29.2,Feb 27,101,34.8,Mar 27,112,41.2,May 01,106,47.1,,,
1974,,,,Jan 28,127,33.5,Feb 27,139,46.8,Mar 25,142,53.3,Apr 25,138,58.6,,,
1975,,,,Jan 27,93,29.6,Feb 25,106,34.0,Mar 28,113,41.9,Apr 28,105,43.4,,,
1976,,,,Jan 27,109,34.4,Feb 26,130,43.7,Apr 01,148,54.1,Apr 28,128,57.0,,,
1977,,,,Jan 29,60,18.1,Feb 28,86,25.3,Mar 27,109,33.4,Apr 29,87,35.9,,,
1978,Dec 30,65,21.3,Jan 27,80,26.7,Feb 27,80,29.6,Mar 31,96,35.9,May 01,86,37.8,,,
