#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 2C16: Mount Joffre, BC
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mount Joffre (2C16) 
# British Columbia  SNOW COURSE/AERIAL MARKER Site - 5741 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:00:14 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1969,,,,,,,Feb 26,49,12.9,Mar 25,48,12.9,May 05,36,10.9,,,
1970,,,,Jan 29,36,7.6,Feb 24,38,9.7,Mar 25,39,10.6,Apr 28,47,13.0,,,
1971,,,,Feb 03,64,16.8,Feb 22,57,18.4,Apr 01,76,23.0,Apr 27,61,23.2,,,
1972,,,,Jan 26,69,17.3,Feb 24,73,21.7,Mar 28,73,28.0,Apr 26,69,30.4,,,
1973,,,,Jan 31,36,8.3,Feb 28,38,9.9,Mar 28,38,10.5,May 02,33,11.9,,,
1974,,,,,,,,,,Mar 31,62,20.5,Apr 28,63,22.8,,,
1975,,,,Jan 29,37,10.9,Feb 26,52,13.7,Apr 01,52,15.8,Apr 29,47,14.8,,,
1976,,,,Jan 28,43,13.0,Feb 29,60,15.1,Mar 30,59,18.4,Apr 29,48,17.0,,,
1977,,,,Feb 01,21,4.2,Mar 01,26,5.5,Mar 28,34,7.4,Apr 25,22,7.1,,,
1978,Dec 31,33,7.8,Jan 28,39,10.6,Feb 28,46,12.0,Apr 01,41,13.5,Apr 30,35,13.2,,,
1979,Jan 02,22,4.0,Jan 30,26,5.8,Mar 01,43,11.3,Apr 03,43,12.0,Apr 30,40,12.8,,,
1980,Jan 04,33,8.9,Jan 29,40,11.9,Feb 25,48,14.5,Mar 31,57,18.3,Apr 28,35,14.1,,,
1981,Jan 04,30,9.4,Jan 30,31,8.5,Feb 28,41,11.4,Apr 04,44,13.1,May 05,39,10.1,,,
1982,Dec 30,19,4.1,Jan 30,34,7.4,Mar 04,58,13.0,Mar 28,54,16.4,Apr 26,53,18.2,,,
1983,,,,Feb 01,41,11.1,,,,Apr 05,46,13.9,Apr 27,39,13.0,,,
1984,,,,Jan 31,27,5.9,Feb 28,32,6.7,Mar 27,37,9.9,Apr 27,30,9.1,,,
1985,,,,Jan 29,35,10.0,Feb 27,40,11.3,Mar 27,43,12.3,Apr 29,44,13.0,,,
1986,,,,Feb 02,38,9.3,Mar 05,46,11.1,Mar 25,49,14.6,Apr 24,43,13.4,,,
1987,,,,Jan 26,36,10.1,Feb 24,38,11.6,Mar 25,40,12.5,Apr 25,40,14.7,,,
1988,,,,Feb 01,32,6.6,Feb 24,32,7.6,Mar 30,46,12.6,Apr 27,41,13.5,,,
1989,Jan 01,21,3.4,Jan 25,34,9.0,Mar 03,40,11.1,Mar 27,44,12.4,Apr 27,48,15.0,,,
1990,Dec 30,29,7.2,Feb 07,53,13.5,Feb 27,54,17.1,Mar 26,52,18.5,Apr 29,37,14.1,,,
1991,Jan 02,48,14.3,Jan 26,52,17.2,Feb 25,56,19.4,Mar 29,64,22.4,Apr 26,64,24.7,,,
1992,Jan 05,28,6.3,Feb 03,43,10.9,Feb 24,44,12.6,Mar 26,37,12.2,May 01,21,8.0,,,
1993,Dec 31,23,4.3,,,,Feb 24,32,6.8,Mar 29,33,8.0,Apr 27,32,8.8,,,
1994,Jan 05,28,6.1,Jan 27,30,8.0,Feb 25,43,10.7,Mar 30,43,14.1,Apr 26,35,12.4,,,
1995,Dec 30,31,7.0,Feb 04,37,8.4,Feb 23,44,12.6,Mar 27,50,15.8,May 02,48,16.4,,,
