#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15C10: Hoodoo Basin, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Hoodoo Basin (15C10) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 6050 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:03:35 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,,,,,,,Jul 01,,56.6,Sep 01,,60.2,,,
1962,,,,,,,,,,Jul 01,,55.5,Sep 01,,48.5,,,
1963,,,,,,,May 01,,31.9,Jul 01,,38.1,Sep 01,,39.6,,,
1964,,,,,,,May 01,,41.0,Jul 01,,54.6,Sep 01,,59.2,,,
1965,,,,,,,May 01,,55.4,Jul 01,,60.2,Sep 01,,60.6,,,
1966,,,,,,,May 01,,38.3,Jul 01,,47.6,Sep 01,,45.3,,,
1967,Dec 29,62,18.3,Jan 30,119,38.1,Mar 02,137,47.3,Mar 27,147,56.9,May 01,147,62.0,May 26,98,46.3
1968,Jan 03,76,21.4,Feb 01,94,31.3,Feb 29,110,41.9,Apr 02,122,47.6,May 03,109,47.7,May 28,69,35.4
1969,Jan 03,99,28.1,Jan 30,132,44.7,Feb 27,134,51.5,Mar 27,132,56.1,May 01,103,51.2,May 29,45,24.9
1970,Dec 29,53,12.9,Jan 29,118,33.1,Feb 27,109,39.3,Mar 27,122,47.8,May 01,138,56.5,May 28,76,37.8
1971,Dec 29,89,25.2,Jan 28,139,48.3,Feb 26,149,56.2,Mar 30,157,67.8,Apr 27,146,68.8,Jun 02,84,42.3
1972,Jan 04,95,28.5,Jan 28,156,52.2,Feb 29,171,68.6,Mar 28,176,80.8,Apr 28,173,88.0,Jun 01,110,63.4
1973,Jan 03,65,18.1,Jan 30,85,28.8,Feb 27,86,31.5,Mar 28,93,35.4,May 01,78,34.8,May 29,33,15.8
1974,Jan 03,95,30.0,Jan 29,128,46.0,Mar 01,169,63.4,Mar 27,164,73.6,May 03,153,75.2,May 31,116,62.6
