#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 12M16: Birch Crossing, UT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Birch Crossing (12M16) 
# Utah  SNOW COURSE/AERIAL MARKER Site - 8045 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:01:30 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1965,,,,,,,,,,Mar 25,42,9.7,Apr 27,16,6.0,,,
1966,Dec 28,10,1.7,Jan 28,16,3.7,Feb 25,23,5.0,Mar 29,2,0.8,Apr 25,0,0.0,,,
1967,Dec 29,7,1.4,Jan 27,16,3.0,Feb 27,15,3.7,Mar 30,13,1.0,Apr 26,0,0.0,,,
1968,Jan 02,21,5.0,Jan 29,26,5.5,Feb 26,21,7.2,Mar 26,20,7.2,Apr 25,4,1.6,,,
1969,Dec 30,15,3.5,Jan 31,23,5.8,Feb 26,36,8.9,Mar 27,29,10.3,Apr 29,0,0.0,,,
1970,Dec 30,14,2.9,Jan 29,13,3.6,Feb 25,14,4.3,Mar 27,19,5.5,Apr 28,9,1.5,,,
1971,Dec 30,14,3.2,Jan 28,10,3.3,Feb 23,27,6.1,Mar 25,16,6.2,Apr 27,0,0.0,,,
1972,Dec 28,22,5.6,Jan 28,20,5.5,Feb 24,14,5.7,Mar 28,0,0.0,Apr 25,0,0.0,,,
1973,Dec 26,19,5.7,Jan 29,28,6.5,Feb 26,28,8.7,Mar 28,41,10.5,Apr 24,36,12.3,,,
1974,Dec 26,18,3.8,Jan 30,28,7.1,Feb 26,27,7.8,Mar 27,10,3.5,Apr 26,0,0.0,,,
1975,Dec 26,9,2.3,Jan 29,16,2.7,Feb 25,24,6.1,Mar 25,23,6.7,Apr 24,27,11.6,,,
1976,Dec 29,12,3.0,Jan 28,14,4.0,Feb 24,24,8.0,Mar 30,28,7.0,Apr 27,0,0.0,May 26,0,0.0
1977,Dec 28,1,0.1,Jan 31,4,1.4,Feb 23,4,0.5,Mar 30,2,0.7,Apr 25,0,0.0,Jun 02,0,0.0
1978,Dec 28,4,0.9,Jan 25,32,4.8,Feb 27,26,7.5,Apr 03,14,5.0,Apr 25,0,0.0,May 30,0,0.0
1979,Dec 27,23,5.4,Jan 29,35,9.3,Mar 01,40,10.8,Apr 04,38,13.5,Apr 30,0,0.0,,,
1980,Dec 28,19,4.4,Jan 31,31,9.0,Feb 28,35,12.2,Mar 27,42,13.7,Apr 30,0,0.0,May 30,0,0.0
1981,Jan 05,0,0.0,Jan 30,4,0.3,Feb 26,10,1.0,Mar 26,9,2.7,Apr 29,0,0.0,Jun 02,0,0.0
1982,Dec 29,6,0.7,Jan 28,18,4.5,Feb 25,18,5.6,Mar 30,37,10.5,,,,,,
1983,Dec 28,28,6.1,Jan 27,28,7.1,Feb 28,27,8.0,Mar 29,36,11.7,Apr 26,23,9.2,May 26,0,0.0
1984,Dec 28,26,6.0,Jan 30,28,7.0,Feb 27,36,9.7,Mar 29,33,10.9,Apr 30,14,4.6,May 31,0,0.0
1985,Dec 26,18,3.7,Jan 30,28,5.3,Feb 26,20,5.7,Mar 26,20,6.5,Apr 30,0,0.0,May 30,0,0.0
1986,Jan 06,16,3.7,Jan 28,15,3.7,Feb 27,12,3.7,Mar 31,0,0.0,Apr 30,0,0.0,,,
1987,Dec 23,5,1.1,Jan 26,12,1.7,Mar 05,22,5.0,Mar 26,26,5.8,Apr 28,0,0.0,,,
1988,Dec 30,19,3.2,Jan 28,24,6.2,Feb 23,23,8.3,Mar 29,9,3.0,Apr 25,0,0.0,,,
1989,Dec 28,18,3.4,Jan 26,21,5.0,Feb 27,17,4.8,Mar 30,0,0.0,Apr 26,0,0.0,Nov 01,,0.0
1990,Dec 29,3,0.2,Feb 01,13,1.7,Mar 02,14,4.2,Mar 30,11,2.5,Apr 30,0,0.0,Nov 01,,0.0
1991,Jan 01,,2.0,Mar 01,,3.1,Mar 01,18,5.1,Mar 25,14,4.9,May 02,0,0.0,,,
1992,Jan 01,,1.5,Mar 01,,2.3,Feb 27,22,6.5,Mar 27,17,4.5,Apr 27,0,0.0,,,
1993,,,,,,,Feb 25,51,13.8,Mar 31,27,9.0,Apr 30,0,0.0,,,
1994,,,,,,,Feb 28,26,8.0,Mar 30,8,2.1,Apr 29,2,0.3,,,
1995,,,,,,,Feb 28,18,7.5,Mar 28,19,4.8,Apr 28,0,0.0,,,
