#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER BDF: Badger Flat, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Badger Flat (BDF) 
# California  SNOW COURSE/AERIAL MARKER Site - 8300 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:04:25 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1960,,,,Feb 12,60,16.0,Mar 03,53,18.0,Mar 28,54,18.7,May 02,0,0.0,,,
1961,,,,Feb 01,42,10.8,Feb 27,38,11.9,Mar 29,55,16.2,May 01,0,0.0,,,
1962,,,,Jan 30,46,13.4,,,,Mar 29,102,41.4,May 01,49,24.2,,,
1963,,,,Feb 07,22,13.4,Feb 28,29,11.5,Apr 05,53,21.3,Apr 29,71,31.3,,,
1964,,,,Jan 27,55,13.2,Feb 25,40,12.3,Apr 03,55,16.2,Apr 29,22,8.7,,,
1965,,,,Jan 28,74,27.7,Mar 03,67,26.6,Apr 05,72,28.8,May 07,48,22.5,,,
1966,,,,Jan 28,64,20.6,Mar 07,80,27.4,Mar 30,55,25.0,May 06,0,0.0,,,
1967,,,,Jan 27,76,23.6,Mar 02,76,27.4,Apr 05,118,39.7,May 04,126,51.8,,,
1968,,,,Jan 30,49,12.3,Feb 27,44,14.8,Mar 25,47,18.0,Apr 29,6,2.7,,,
1969,,,,Feb 05,140,45.4,Feb 26,201,64.2,Mar 27,163,69.3,,,,May 28,43,27.6
1970,,,,Jan 28,56,19.0,Feb 26,58,21.6,Apr 03,60,23.6,May 04,38,17.6,,,
1971,,,,Jan 29,69,25.8,Feb 26,68,25.4,Mar 31,62,26.8,May 05,34,17.4,,,
1972,,,,Jan 31,67,20.1,Mar 06,48,19.9,Mar 29,29,13.4,Apr 26,18,10.1,,,
1973,,,,Feb 02,73,22.4,Mar 06,138,34.3,Mar 27,106,38.2,May 04,57,26.9,,,
1974,,,,Jan 29,70,23.8,Feb 22,70,24.4,Mar 22,75,30.4,May 03,57,27.7,,,
