#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 45O05: Fort Greely, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Fort Greely (45O05) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 1500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:00:40 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1967,,,,Jan 31,23,4.1,Feb 27,28,4.8,Mar 30,34,7.2,Apr 28,21,5.6,,,
1968,,,,Feb 02,20,2.9,Feb 27,19,3.6,Mar 28,14,3.2,Apr 30,0,0.0,,,
1969,,,,Jan 31,15,2.1,Feb 27,14,2.4,Mar 28,16,2.8,Apr 29,0,0.0,,,
1970,Jan 04,5,0.6,Jan 30,7,0.8,Feb 26,7,1.0,Apr 03,1,0.1,Apr 28,0,0.0,,,
1971,,,,Feb 02,24,4.8,Mar 03,29,6.0,Mar 30,26,6.3,May 03,10,3.3,,,
1972,,,,Jan 28,19,3.9,Feb 28,23,4.1,Mar 28,24,4.8,Apr 25,23,5.3,,,
1973,,,,Jan 31,12,1.8,Feb 27,11,1.5,Mar 29,11,2.2,May 01,0,0.0,,,
1974,,,,Jan 30,15,2.2,Feb 26,18,2.9,Mar 31,18,3.4,Apr 29,0,0.0,,,
1975,,,,Jan 29,18,2.9,Feb 27,16,3.3,Apr 01,19,4.0,May 02,0,0.0,,,
1976,,,,Jan 29,13,1.7,Feb 26,13,2.2,Mar 30,16,3.0,May 01,0,0.0,,,
1977,,,,Jan 26,0,0.0,Mar 01,5,0.4,Mar 30,7,1.2,Apr 27,0,0.0,,,
1978,,,,Jan 31,18,3.2,Feb 28,19,3.6,Mar 31,16,3.6,Apr 28,0,0.0,,,
1979,,,,Jan 29,18,4.0,Feb 27,21,3.8,Mar 28,19,4.5,Apr 27,0,0.0,,,
1980,,,,Feb 01,17,2.5,Feb 27,16,3.0,Mar 26,15,2.9,Apr 28,0,0.0,,,
1981,,,,Jan 29,7,1.1,Feb 24,8,1.3,Mar 30,0,0.0,Apr 28,0,0.0,,,
