#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 07M03: Lizard Head, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lizard Head (07M03) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 10200 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:22 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,,,,,,,Mar 26,63,18.6,Apr 27,33,14.9,,,
1937,,,,,,,,,,Mar 25,71,22.5,Apr 26,42,13.2,,,
1938,,,,,,,,,,Apr 03,63,17.4,Apr 29,36,16.5,,,
1939,,,,Jan 30,38,5.9,Feb 27,43,10.6,Mar 27,42,12.0,Apr 27,25,10.5,,,
1940,,,,Jan 29,26,8.6,Mar 01,46,12.7,Mar 28,34,10.7,Apr 30,30,10.5,,,
1941,,,,Jan 30,51,10.3,Feb 27,58,10.6,Mar 30,61,19.0,Apr 30,70,27.7,,,
1942,,,,Feb 01,53,7.2,Mar 01,50,12.2,Apr 01,57,15.6,May 03,54,20.2,,,
1943,,,,Feb 09,51,11.9,Feb 28,48,14.3,Mar 28,61,20.5,May 02,15,6.5,,,
1944,,,,Jan 31,36,8.1,Feb 29,50,13.8,Apr 02,57,19.1,May 01,80,26.0,,,
1945,,,,Jan 29,35,7.2,Feb 26,44,11.1,Mar 30,57,16.6,May 02,49,18.6,,,
1946,,,,Feb 04,26,6.2,Mar 03,28,5.8,Mar 31,37,11.3,May 01,22,8.1,,,
1947,,,,Feb 06,35,6.3,Mar 09,52,13.9,Apr 01,48,14.6,May 01,36,11.3,,,
1948,,,,Feb 02,33,9.6,Mar 02,52,13.0,Apr 02,64,22.0,May 01,42,13.0,,,
1949,,,,Feb 03,54,20.9,Feb 28,60,23.5,Apr 04,72,30.4,Apr 28,44,24.7,,,
1950,,,,Jan 31,43,13.6,Feb 28,42,13.6,Mar 31,44,18.1,Apr 30,0,0.0,,,
1951,,,,,,,Feb 28,45,11.8,Mar 29,39,14.0,Apr 29,42,10.0,,,
1952,,,,,,,,,,Apr 01,82,30.0,May 01,64,29.0,,,
