#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 06M24: Pinos Mill, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Pinos Mill (06M24) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 10000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:00:17 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1969,,,,Jan 17,32,9.3,Feb 23,84,23.5,Mar 21,77,29.5,Apr 26,48,24.1,,,
1970,,,,Jan 29,33,8.6,Feb 25,42,13.1,Apr 02,82,21.1,Apr 28,55,18.1,,,
1971,,,,Jan 27,43,12.7,Feb 26,54,15.8,Mar 30,42,14.8,Apr 28,21,8.2,,,
1972,,,,Jan 25,43,14.1,Feb 26,45,15.5,Mar 30,36,13.0,Apr 29,1,0.6,,,
1973,,,,Jan 30,54,17.5,Feb 27,62,21.2,Apr 01,89,27.7,Apr 26,74,31.0,,,
1974,,,,Jan 31,61,19.1,Feb 26,59,21.8,Mar 27,57,23.2,Apr 29,41,18.5,,,
1975,,,,Feb 04,59,13.7,Feb 26,74,21.5,Mar 29,114,33.2,Apr 26,90,38.6,,,
1976,,,,Jan 31,37,11.6,Feb 27,70,21.1,Mar 28,69,25.3,Apr 30,48,22.8,,,
1977,,,,Jan 28,23,6.1,Feb 26,31,7.5,Mar 30,28,10.3,Apr 29,2,0.7,,,
1978,,,,Jan 31,46,12.3,Feb 28,52,17.3,Mar 31,65,23.9,Apr 29,42,19.7,,,
1979,,,,Jan 29,86,25.7,Feb 28,102,29.0,Mar 29,107,33.5,May 01,80,39.3,,,
1980,,,,Jan 31,87,22.3,Feb 27,99,31.4,Apr 01,115,39.1,Apr 30,83,41.0,,,
1981,,,,Jan 30,25,6.6,Feb 27,30,8.4,Mar 27,50,13.4,Apr 29,8,3.2,,,
1982,,,,Jan 31,70,19.6,Feb 26,85,29.0,Mar 27,100,37.0,Apr 28,69,32.8,,,
1983,,,,Jan 29,46,15.1,Feb 25,55,18.1,Mar 28,81,26.1,Apr 27,63,25.6,,,
