#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 06K07: Four Mile Park, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Four Mile Park (06K07) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 9700 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:20 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,,,,,,,Apr 01,13,3.7,May 01,0,0.0,,,
1937,,,,,,,Mar 01,7,1.4,Mar 28,0,0.0,May 01,0,0.0,,,
1938,,,,,,,,,,Apr 01,14,2.5,Apr 29,0,0.0,,,
1939,,,,Jan 31,16,2.4,Mar 03,16,3.9,Mar 29,10,2.9,Apr 28,0,0.0,,,
1940,,,,Jan 29,11,2.0,Feb 29,12,3.1,Mar 28,2,0.7,May 01,0,0.0,,,
1941,,,,Jan 30,13,2.5,Feb 27,14,3.5,Apr 01,15,4.7,Apr 28,7,2.4,,,
1942,,,,,,,,,,Mar 31,17,4.7,May 01,0,0.0,,,
1943,,,,Jan 30,15,3.0,Feb 27,15,3.9,Mar 31,12,3.4,Apr 29,0,0.0,,,
1944,,,,Feb 01,6,1.1,Mar 01,8,2.0,Mar 31,17,4.4,Apr 28,0,0.0,,,
1945,,,,Feb 01,0,0.0,Mar 01,9,1.6,Mar 29,5,1.5,May 01,0,0.0,,,
1946,,,,Feb 01,13,4.7,Feb 28,7,1.7,Mar 30,3,1.0,Apr 30,0,0.0,,,
1947,,,,Feb 05,18,2.5,Feb 28,26,4.5,Mar 31,21,5.0,May 01,0,0.0,,,
1948,,,,Feb 02,19,3.5,Feb 27,22,3.7,Mar 31,28,7.8,Apr 30,4,1.4,,,
1949,,,,Jan 31,17,2.5,Feb 28,17,2.4,Mar 30,13,2.1,Apr 29,0,0.0,,,
1950,,,,Jan 31,13,2.0,Feb 28,15,2.4,Mar 29,14,3.6,Apr 29,0,0.0,,,
1951,,,,Jan 31,30,4.5,Feb 27,26,6.3,Apr 02,23,6.3,May 01,4,1.2,,,
1952,,,,Feb 03,26,6.6,Feb 27,24,6.6,Mar 27,32,7.5,Apr 29,2,0.8,,,
1953,,,,Jan 30,12,1.8,Feb 28,17,3.0,Mar 30,17,1.5,Apr 30,0,0.0,,,
1954,,,,Feb 01,14,2.3,Feb 26,13,2.8,Mar 30,11,2.9,Apr 30,0,0.0,,,
1955,,,,Feb 01,10,1.7,Mar 01,15,4.2,Mar 31,12,2.5,Apr 30,0,0.0,,,
1956,,,,Feb 01,19,3.3,Feb 29,19,4.2,Mar 29,13,3.4,Apr 30,2,0.8,,,
1957,,,,Jan 29,31,5.7,Feb 28,27,6.2,Mar 29,26,7.3,May 01,19,6.5,,,
1958,,,,Jan 31,17,2.7,Feb 26,20,4.5,Mar 31,19,5.1,Apr 29,8,2.5,,,
1959,,,,Jan 31,16,2.9,Feb 28,23,4.9,Mar 30,23,6.9,Apr 29,4,1.4,,,
1960,,,,Jan 27,9,1.0,Feb 26,17,2.4,Mar 28,11,4.5,Apr 28,0,0.0,,,
1961,,,,Jan 30,13,2.7,Feb 28,17,3.6,Mar 28,15,4.5,Apr 28,1,0.4,,,
1962,,,,Jan 28,32,7.7,Feb 26,38,9.7,Mar 28,28,8.0,Apr 28,1,0.3,,,
1963,,,,Feb 01,10,1.7,Feb 27,19,2.9,Mar 28,12,2.1,Apr 27,0,0.0,,,
1964,,,,Jan 31,9,1.5,Feb 27,12,2.4,Mar 29,18,4.0,Apr 29,1,0.3,,,
1965,,,,Jan 28,30,7.3,Feb 27,31,8.3,Mar 29,48,11.8,Apr 29,19,6.6,,,
1966,,,,Jan 30,17,4.4,Feb 27,21,3.9,Mar 30,3,1.0,Apr 28,0,0.0,,,
1967,,,,Jan 30,24,6.3,Mar 01,23,6.5,Mar 30,2,0.6,Apr 28,0,0.0,,,
1968,,,,Jan 30,19,3.4,Feb 28,31,6.4,Mar 28,22,5.0,Apr 29,10,2.5,,,
1969,,,,Jan 29,27,4.4,Feb 27,22,4.4,Mar 31,21,5.6,Apr 29,0,0.0,,,
