#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15B11: Baree Creek, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Baree Creek (15B11) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 5500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:57 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1937,,,,,,,,,,,,,Apr 30,105,37.7,,,
1938,,,,,,,,,,,,,Apr 29,98,45.0,,,
1939,,,,,,,,,,Mar 29,115,48.2,Apr 28,99,47.6,,,
1940,,,,,,,,,,Mar 29,98,35.2,Apr 28,83,35.8,,,
1941,,,,,,,,,,Mar 31,75,28.5,Apr 29,52,24.6,,,
1942,,,,,,,,,,Mar 27,102,32.6,Apr 28,73,31.6,,,
1943,,,,,,,,,,Mar 30,127,48.2,May 03,104,50.1,,,
1944,,,,,,,,,,Mar 30,91,30.0,Apr 28,76,30.5,,,
1945,,,,,,,,,,Mar 28,113,36.1,Apr 30,106,42.3,,,
1946,,,,,,,,,,Apr 01,125,48.6,Apr 29,107,50.4,,,
1947,,,,,,,,,,Apr 02,127,52.1,Apr 30,106,52.3,,,
1948,,,,,,,,,,Mar 31,128,46.0,Apr 29,111,49.0,,,
1949,,,,,,,,,,Apr 01,130,54.8,May 03,108,51.8,,,
1950,,,,,,,,,,Apr 01,148,59.3,May 02,140,64.2,,,
1951,,,,,,,,,,Mar 30,117,46.8,May 02,105,44.0,,,
1952,,,,,,,,,,Apr 02,121,47.1,Apr 30,84,43.6,,,
1953,,,,,,,,,,Apr 01,111,47.9,Apr 30,108,45.2,,,
1954,,,,,,,,,,Apr 01,142,58.5,Apr 30,134,56.3,,,
1955,,,,,,,,,,Mar 31,111,44.4,May 03,110,46.3,,,
1956,,,,,,,,,,Apr 01,141,60.8,May 01,100,51.0,,,
1957,,,,,,,,,,Apr 02,110,50.4,May 01,95,46.6,,,
1958,,,,,,,,,,Apr 01,92,42.1,May 01,95,48.1,,,
1959,,,,,,,,,,Apr 01,136,57.2,Apr 29,103,52.0,,,
1960,,,,,,,,,,Apr 01,106,38.7,May 02,90,43.2,,,
1961,,,,,,,,,,Mar 31,114,52.1,May 02,110,53.0,,,
1962,,,,,,,,,,Mar 30,125,51.2,May 02,83,41.8,,,
1963,,,,,,,,,,Apr 01,94,31.7,May 01,72,31.4,,,
1964,,,,,,,Feb 27,106,38.0,Mar 31,137,56.3,May 01,124,58.8,,,
1965,,,,,,,Mar 01,122,45.8,Apr 01,115,48.1,Apr 30,88,46.2,,,
1966,,,,,,,Mar 01,115,38.5,Mar 31,102,45.0,May 02,77,41.0,,,
1967,,,,,,,Mar 01,134,54.8,Mar 31,148,59.6,May 01,149,65.6,,,
1968,,,,,,,Feb 29,86,36.0,Apr 01,98,40.7,May 01,92,40.4,,,
1969,,,,,,,Feb 28,122,48.8,Mar 31,111,49.5,May 02,96,44.2,,,
1970,,,,,,,Mar 01,105,37.6,Apr 01,112,42.6,May 01,115,49.2,,,
1971,,,,Feb 01,99,37.0,Feb 28,120,48.0,Apr 01,140,57.5,Apr 30,129,59.4,,,
1972,,,,Feb 01,138,50.9,Feb 29,158,64.5,Mar 30,146,68.9,May 01,140,69.3,,,
1973,,,,,,,Mar 02,84,29.7,Apr 03,77,31.1,May 01,62,26.6,,,
1974,,,,,,,Mar 01,164,65.6,Apr 02,180,75.0,Apr 30,148,74.3,,,
1975,,,,,,,Feb 27,125,50.3,Apr 01,144,59.1,Apr 29,130,61.4,,,
1976,,,,,,,Mar 03,142,53.4,Apr 01,147,59.8,May 03,113,56.2,,,
1977,,,,,,,Feb 28,56,19.5,Apr 01,83,29.5,Apr 28,39,18.7,,,
1978,,,,,,,Feb 28,103,38.8,Mar 29,83,40.6,May 01,71,38.0,,,
1979,,,,,,,Feb 23,113,36.7,Mar 30,105,41.9,Apr 30,87,42.0,,,
1980,,,,,,,Feb 28,69,27.4,Mar 31,97,37.5,May 01,54,27.3,,,
1981,,,,,,,Feb 27,69,26.0,Mar 31,73,28.0,Apr 30,60,27.0,,,
