#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 23G05: Page Mountain, OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Page Mountain (23G05) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 4050 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:06:00 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1955,,,,Jan 31,16,4.4,Mar 02,28,5.6,Mar 28,8,2.6,,,,,,
1956,,,,Jan 31,15,1.6,Mar 01,72,18.0,Mar 31,54,19.6,,,,,,
1957,,,,Jan 31,24,5.0,Feb 26,0,0.0,Apr 04,0,0.0,,,,,,
1958,,,,Jan 24,2,0.2,Feb 21,0,0.0,Mar 25,13,1.6,,,,,,
1959,,,,Jan 26,0,0.0,Feb 21,29,8.6,Mar 25,8,2.6,,,,,,
1960,,,,Jan 27,6,1.3,Feb 25,4,1.2,Mar 28,1,0.2,,,,,,
1961,,,,Jan 27,0,0.0,Feb 24,0,0.0,Mar 29,11,3.7,,,,,,
1962,,,,Jan 29,3,1.0,Feb 27,3,0.6,Mar 28,17,5.6,,,,,,
1963,,,,Jan 29,1,0.1,Feb 26,0,0.0,Mar 28,2,0.4,,,,,,
1964,,,,Jan 29,14,6.2,Feb 27,6,2.4,Mar 30,10,3.6,,,,,,
1965,,,,Jan 29,12,5.7,Feb 26,3,1.6,Mar 30,0,0.0,,,,,,
1966,,,,Jan 28,36,16.0,Feb 25,41,17.0,Mar 29,33,15.0,,,,,,
1967,,,,Jan 30,8,3.4,Feb 27,0,0.0,Mar 30,10,2.6,,,,,,
1968,,,,Jan 29,18,2.6,Feb 27,0,0.0,Mar 29,0,0.0,,,,,,
1969,,,,Feb 01,,14.9,Feb 27,61,18.7,Mar 28,40,15.8,,,,,,
1970,,,,Jan 29,1,0.1,Feb 26,0,0.0,Mar 30,0,0.0,,,,,,
1971,,,,Jan 29,8,3.1,Feb 26,7,0.9,Mar 30,8,2.8,,,,,,
1972,,,,Jan 31,12,2.7,Feb 28,4,2.4,Mar 30,0,0.0,,,,,,
