#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15J20: Pole Canyon #2, NV
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Pole Canyon #2 (15J20) 
# Nevada  SNOW COURSE/AERIAL MARKER Site - 7700 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:58:44 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1977,,,,Jan 25,10,2.9,Feb 24,19,3.1,Mar 31,25,8.1,,,,,,
1978,,,,,,,Feb 23,44,13.2,Mar 29,31,14.1,Apr 24,17,7.7,,,
1979,,,,,,,Feb 28,64,19.9,Mar 28,51,19.6,,,,,,
1980,,,,,,,Feb 27,43,13.3,Mar 28,53,18.1,,,,,,
1981,,,,,,,Feb 26,5,1.5,Mar 24,9,2.9,,,,,,
1982,,,,,,,Feb 23,50,19.9,Apr 03,60,25.2,,,,,,
1983,,,,,,,Feb 24,50,17.3,Mar 30,73,26.6,,,,,,
1984,,,,,,,Feb 29,99,35.5,Mar 28,99,40.9,,,,,,
1985,,,,,,,Feb 28,37,12.0,Mar 30,45,14.4,,,,,,
1986,,,,,,,Feb 25,43,15.0,Mar 26,29,12.2,,,,,,
1987,,,,,,,Feb 26,23,5.6,Mar 31,23,7.8,,,,,,
1988,,,,Jan 26,34,9.0,,,,Mar 30,15,4.9,,,,,,
1989,,,,,,,Feb 28,54,21.1,Apr 04,57,23.1,,,,,,
1990,,,,,,,Feb 26,35,11.2,Mar 28,21,8.2,,,,,,
1991,,,,,,,Feb 27,13,5.5,Mar 28,23,8.4,,,,,,
1992,,,,,,,Feb 25,22,6.1,Mar 31,0,0.0,,,,,,
1993,,,,,,,Feb 25,62,15.1,Mar 31,26,11.7,,,,,,
1994,,,,,,,Feb 24,38,9.6,Mar 30,14,4.0,,,,,,
1995,,,,,,,Feb 28,25,9.0,Mar 31,26,9.6,,,,,,
1996,,,,Feb 02,67,15.8,Feb 28,50,16.5,Mar 27,44,16.3,,,,,,
1997,,,,Jan 29,62,17.7,Feb 28,58,17.9,Mar 27,33,13.9,,,,,,
1998,,,,,,,Feb 26,68,18.0,Mar 26,40,15.4,,,,,,
1999,,,,Jan 27,35,7.2,Feb 25,42,12.2,Apr 02,36,8.8,,,,,,
2000,,,,Feb 01,32,8.3,Feb 29,55,13.6,Mar 29,41,15.4,,,,,,
2001,,,,Jan 31,36,7.6,Feb 28,36,10.1,Mar 27,15,6.3,,,,,,
2002,,,,Jan 30,40,11.1,Feb 28,43,14.7,Mar 28,41,15.8,,,,,,
2003,,,,Jan 28,19,6.4,Feb 26,21,7.1,Mar 27,12,4.2,,,,,,
2004,,,,Jan 28,44,13.1,Feb 25,42,15.7,Mar 30,16,6.9,,,,,,
2005,,,,Jan 26,22,6.9,Feb 25,30,10.0,Mar 30,40,12.0,,,,,,
2006,,,,Jan 31,68,20.2,Feb 27,57,19.5,Mar 30,68,24.3,,,,,,
2007,,,,Jan 30,16,4.3,Feb 27,39,8.3,Mar 29,17,2.2,,,,,,
2008,,,,Jan 29,49,12.3,Feb 26,65,22.2,Mar 26,46,20.4,,,,,,
2009,,,,Jan 28,36,12.0,Feb 25,35,12.9,Mar 25,33,11.6,,,,,,
2010,,,,Jan 28,35,9.5,Feb 25,42,12.7,Apr 01,40,15.1,,,,,,
2011,,,,Jan 27,33,11.8,Feb 23,40,13.1,Mar 30,52,19.0,,,,,,
2012,,,,Jan 27,25,5.1,Feb 28,26,8.1,Mar 28,18,7.0,,,,,,
2013,,,,,,,Mar 05,37,11.5,Mar 27,16,7.2,,,,,,
2014,,,,Jan 30,20,5.6,,,,Mar 31,30,10.4,,,,,,
2015,,,,Jan 29,23,8.8,Feb 26,14,4.5,Mar 31,0,0.0,,,,,,
2016,,,,Feb 01,46,12.4,Feb 27,32,13.4,Mar 30,31,10.0,,,,,,
2017,,,,Jan 27,68,15.6,Feb 28,66,20.6,Mar 30,34,13.8,,,,,,
2018,,,,Jan 29,13,3.2,Feb 26,26,5.0,Mar 28,18,6.8,,,,,,
2019,,,,Jan 30,36,9.6,Feb 27,65,18.8,Mar 28,59,22.6,,,,,,
2020,,,,Jan 27,48,13.9,Feb 27,50,16.6,Mar 31,30,13.0,,,,,,
2021,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,
2023,,,,,,,,,,,,,,,,,,
2024,,,,,,,,,,,,,,,,,,
