#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 05M17: Ute Creek, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Ute Creek (05M17) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 10650 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:50:34 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1996,,,,Jan 29,17,3.5,Feb 27,28,7.3,Mar 26,28,8.1,Apr 29,18,5.7,,,
1997,,,,Jan 31,40,11.0,Feb 27,62,15.1,Mar 27,34,11.3,Apr 29,33,11.1,,,
1998,,,,Jan 28,34,10.1,Feb 25,42,11.2,Mar 27,40,10.4,Apr 28,35,11.5,,,
1999,,,,Jan 27,24,5.0,Feb 23,24,6.0,Mar 29,17,4.0,Apr 28,16,5.6,,,
2000,,,,Jan 27,19,3.3,Feb 28,18,4.1,Mar 29,21,4.8,Apr 27,1,0.4,,,
2001,,,,Jan 30,30,5.6,Feb 26,27,6.7,Mar 28,42,11.4,Apr 27,30,10.6,,,
2002,,,,Jan 29,14,2.6,Feb 28,17,3.9,Mar 27,14,3.2,Apr 29,0,0.0,,,
2003,,,,Jan 29,18,4.0,Feb 27,45,9.2,Mar 25,56,15.5,,,,,,
2004,,,,Jan 28,26,5.3,Feb 23,45,10.2,Mar 31,21,7.4,Apr 30,26,6.6,,,
2005,,,,Jan 26,34,9.8,Feb 24,56,14.2,Mar 24,56,17.3,,,,,,
2006,,,,Jan 27,14,2.1,Feb 27,10,2.8,Mar 29,16,4.0,Apr 25,0,0.0,,,
2007,,,,Jan 29,23,5.2,Feb 26,24,6.4,Mar 28,18,5.1,Apr 26,21,5.3,,,
2008,,,,Jan 29,49,13.3,Feb 26,62,19.6,Mar 26,54,18.8,Apr 28,34,13.6,,,
2009,,,,Jan 28,36,9.9,Feb 25,33,10.0,Mar 26,38,9.6,Apr 29,23,8.9,,,
2010,,,,Jan 27,41,10.9,Feb 24,54,15.0,Mar 29,59,18.6,Apr 28,34,13.0,,,
