#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 10E12: Snake River Station, WY
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Snake River Station (10E12) 
# Wyoming  SNOW COURSE/AERIAL MARKER Site - 6920 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:12:57 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1930,,,,,,,Mar 01,41,12.6,Apr 01,39,13.7,,,,,,
1931,,,,,,,Mar 01,17,5.3,Apr 01,26,9.3,,,,,,
1932,,,,,,,Mar 01,58,18.0,Apr 01,66,23.1,,,,,,
1933,,,,,,,Mar 01,61,18.9,Apr 01,62,21.7,,,,,,
1934,,,,,,,Mar 01,42,12.9,Apr 01,46,16.1,,,,,,
1935,,,,,,,Mar 01,44,13.6,Apr 01,51,17.8,,,,,,
1936,,,,,,,Mar 01,79,24.6,Apr 01,77,27.1,,,,,,
1937,,,,,,,Mar 01,53,16.4,Apr 01,53,18.5,,,,,,
1938,,,,Feb 01,45,12.6,Mar 01,50,15.6,Apr 01,67,23.4,,,,,,
1939,,,,Feb 01,56,15.7,Mar 01,70,21.7,Apr 01,56,19.5,,,,,,
1940,,,,Feb 01,29,8.2,Mar 01,44,13.6,Mar 31,37,14.6,,,,,,
1941,,,,Feb 01,40,11.1,Mar 01,44,13.6,Apr 01,32,11.2,,,,,,
1942,,,,Feb 01,35,9.8,Mar 01,42,13.2,Apr 01,33,11.7,,,,,,
1943,,,,Feb 01,90,25.3,Mar 01,97,30.1,Apr 01,86,30.1,,,,,,
1944,,,,Feb 01,20,5.6,Mar 01,30,9.2,Apr 01,38,13.5,,,,,,
1945,,,,Feb 01,36,10.2,Mar 01,52,16.3,Apr 01,53,18.5,,,,,,
1946,,,,Feb 01,51,14.2,Mar 01,58,18.1,Apr 01,55,19.2,,,,,,
1947,,,,Feb 01,48,13.3,Mar 01,48,15.0,Apr 01,54,18.8,,,,,,
1948,,,,Feb 01,38,10.7,Mar 01,50,15.6,Apr 01,55,19.4,,,,,,
1949,,,,Feb 01,54,15.1,Mar 01,72,22.3,Mar 31,77,26.8,,,,,,
1950,,,,Feb 01,43,12.0,Mar 01,56,17.5,Apr 01,74,23.5,,,,,,
1951,Jan 02,32,7.7,Feb 02,54,14.3,Feb 28,63,19.5,Apr 01,63,23.2,,,,,,
1952,Jan 02,50,11.9,Jan 30,60,16.4,Feb 26,65,20.3,Apr 01,75,24.7,,,,,,
1953,Dec 30,30,5.9,Jan 31,52,14.7,Mar 01,66,20.0,Mar 30,54,21.1,,,,,,
1954,Jan 01,29,7.0,Jan 31,51,14.4,Feb 26,60,18.9,Mar 30,77,24.1,,,,,,
1955,Dec 30,25,4.6,Jan 31,34,8.9,Mar 02,55,13.8,Mar 31,59,19.3,,,,,,
1956,Dec 30,53,15.0,Feb 01,77,23.9,Feb 29,80,28.2,Mar 29,72,30.0,,,,,,
1957,Dec 30,32,8.8,Feb 01,58,14.3,Feb 27,67,20.7,Mar 28,69,24.4,,,,,,
1958,Dec 31,42,10.3,Jan 28,45,12.3,Feb 27,58,18.1,Mar 30,56,20.1,,,,,,
1959,Jan 02,30,7.9,Jan 27,42,11.0,Feb 25,61,16.8,Apr 01,63,19.8,,,,,,
1960,Dec 31,14,2.3,Jan 30,33,6.3,Feb 29,44,11.7,Mar 30,43,14.2,,,,,,
1961,Dec 30,37,8.7,Jan 30,37,10.1,Feb 25,53,15.1,Mar 28,57,17.9,,,,,,
1962,Dec 28,48,12.8,Jan 27,53,15.9,Feb 27,63,20.2,Mar 29,66,23.2,,,,,,
1963,Dec 31,19,4.8,Jan 30,41,8.3,Feb 27,49,13.2,Mar 29,44,14.6,,,,,,
1964,Dec 30,28,6.2,Jan 29,52,12.5,Feb 26,52,15.0,Mar 28,65,20.3,,,,,,
